datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori
2006-11-29,SCHISM,slr_base,5,21198.38,20058.11,2809.48,10141.9,12787.36,1.0,0.0,,,82.6,148.0,-930.6,-96.18,-96.18,673.61,631.59,457.19,784.7,500.03,799.74,15888.73,8512.07,5226.39,850.3,221.16,2987.65,1233.13,345.13,382.9,750.66,793.76,197.75,12866.38,1188.87,9941.44,5437.86,12782.5,753.96,177.55,667.17,2995.05,5223.47,25230.92,610.11,500.03,457.19,13677.08,14842.34,15269.83,658.85,685.23,790.88,647.2
2006-11-30,SCHISM,slr_base,5,21154.9,19999.78,2743.66,10249.39,12496.03,1.0,0.0,,,82.6,112.1,-1041.04,-213.16,-213.16,640.13,629.09,465.43,788.41,519.82,792.94,15594.6,8106.75,4589.0,819.28,221.81,2775.84,1144.91,314.07,364.57,754.79,784.29,200.13,12724.64,1162.26,9686.29,4845.66,12579.38,674.65,171.25,576.46,2782.52,4586.43,25305.8,615.74,519.82,465.43,13359.01,14268.64,14636.93,608.65,703.28,775.63,636.38
2006-12-01,SCHISM,slr_base,5,20688.04,19490.66,2702.55,10289.64,12005.99,1.0,0.0,,,82.2,118.4,-976.56,-139.54,-139.54,629.71,620.54,463.74,809.0,555.72,796.24,15677.98,7962.47,4452.79,745.08,212.71,2654.3,1073.73,305.05,353.25,757.88,787.79,201.65,12538.79,1142.29,9414.25,4287.44,12399.9,628.04,171.25,534.74,2660.23,4450.21,25670.26,629.29,555.72,463.74,13078.11,13966.25,14056.74,594.65,695.81,752.31,623.25
2006-12-02,SCHISM,slr_base,5,19981.28,18773.96,2673.56,10239.79,11468.42,1.0,0.0,,,82.2,100.8,-845.84,-2.55,-2.55,640.96,622.62,462.68,780.78,598.41,804.88,15435.6,7737.52,4294.83,665.3,199.27,2513.93,1007.97,290.01,340.85,766.14,798.91,199.05,12381.18,1118.05,9068.42,4064.46,12147.02,585.04,171.25,491.18,2519.69,4292.06,25678.53,637.42,598.41,462.68,12740.45,13502.75,13793.46,584.41,678.18,728.95,629.29
2006-12-03,SCHISM,slr_base,5,18747.63,17532.91,2625.61,10312.89,10127.92,1.0,0.0,,,82.4,80.9,-851.52,-10.96,-10.96,633.67,624.92,462.68,758.09,618.45,790.67,15660.85,7724.13,4171.8,595.28,194.71,2412.16,946.26,281.62,331.64,770.89,784.49,196.23,12197.36,1099.24,8632.31,4010.99,11853.66,544.4,159.94,437.29,2417.36,4169.39,26069.62,625.33,618.45,462.68,12457.23,13140.01,13611.25,573.53,660.1,701.62,627.21
2006-12-04,SCHISM,slr_base,5,17373.67,16141.8,2581.08,9623.79,9387.98,1.0,0.0,,,82.4,70.1,-872.89,-25.43,-25.43,621.37,610.32,461.84,757.27,628.46,769.24,16007.47,7990.4,4342.3,581.27,192.1,2415.24,919.92,284.2,317.93,774.6,760.77,192.1,11917.84,1081.02,8341.3,4013.77,11635.81,509.93,156.9,387.59,2420.44,4341.38,26510.67,617.83,628.46,461.84,12328.04,13079.62,13347.29,570.81,638.25,679.21,615.53
2006-12-05,SCHISM,slr_base,5,16296.91,15115.27,2577.06,8523.8,9433.05,1.0,0.0,,,82.4,67.0,-850.12,-12.1,-12.1,617.41,594.86,461.42,751.69,645.33,763.46,15975.08,8021.83,4369.62,543.35,192.1,2345.05,879.0,276.02,316.43,779.96,754.58,192.1,11651.76,1064.21,7985.48,4177.91,11408.4,494.56,150.37,360.94,2351.03,4368.33,26735.44,603.01,645.33,461.42,12140.43,12946.18,13350.3,562.22,622.62,655.73,608.23
2006-12-06,SCHISM,slr_base,5,15282.16,14146.98,2592.38,8141.52,8850.11,1.0,0.0,,,82.2,65.7,-817.2,21.14,21.14,632.21,601.34,459.94,748.8,667.58,760.16,15974.59,8031.13,4299.08,519.4,192.1,2267.94,831.41,266.11,311.49,779.96,744.87,191.45,11419.45,1051.84,7670.57,4455.01,11190.78,479.37,150.37,342.77,2273.55,4297.97,27022.63,596.53,667.58,459.94,12034.76,12800.66,13420.77,545.03,606.98,637.21,604.47
2006-12-07,SCHISM,slr_base,5,14590.89,13474.56,2616.57,8654.68,7734.27,1.0,0.0,,,82.6,86.8,-731.71,103.5,103.5,605.72,546.91,454.65,756.03,702.86,760.16,16123.33,8107.63,4222.34,502.98,191.89,2204.04,799.32,260.5,306.77,779.96,740.74,189.5,11209.68,1036.21,7369.04,4537.32,11018.3,458.88,150.37,333.14,2209.66,4221.42,27301.24,582.53,702.86,454.65,11936.97,12698.73,13528.0,529.28,592.56,620.12,551.95
2006-12-08,SCHISM,slr_base,5,13936.64,12831.72,2649.75,8868.08,6935.63,1.0,0.0,,,83.2,-12.7,-795.38,7.34,7.34,582.94,540.41,445.76,789.64,720.47,760.16,17020.71,8603.01,4368.7,583.15,180.38,2351.42,817.02,272.79,298.18,779.96,756.03,179.94,11054.11,1022.4,7254.72,4559.95,10965.92,423.93,148.19,340.21,2357.4,4367.59,28180.65,563.9,720.47,445.76,12005.16,12807.55,13627.96,537.26,571.23,612.4,556.14
2006-12-09,SCHISM,slr_base,5,13270.95,12085.28,2689.59,8914.24,5711.35,1.0,0.0,,,83.0,57.4,-1277.55,-540.37,-540.37,573.74,548.38,444.28,803.03,720.47,776.87,18320.81,9393.83,4884.64,728.33,176.25,2588.01,856.45,286.35,302.05,779.96,788.82,174.94,10882.28,1016.71,7100.86,4464.22,10913.87,417.99,144.71,346.84,2596.26,4883.36,28283.05,545.03,720.47,444.28,12234.01,13246.12,13997.25,563.27,543.35,614.7,559.91
2006-12-10,SCHISM,slr_base,5,13155.36,11853.78,2738.52,9363.17,4685.66,1.0,0.0,,,83.0,74.4,-1770.65,-1051.17,-1051.17,607.81,579.6,449.36,799.74,720.47,798.29,18034.48,9390.89,4810.68,735.16,175.16,2601.62,840.24,267.4,301.4,774.19,798.09,174.94,10716.7,1001.06,6808.5,4814.35,10735.85,440.26,150.37,366.49,2610.82,4808.49,28068.63,536.0,720.47,449.36,12158.85,13440.52,14332.0,553.63,534.74,604.26,602.8
2006-12-11,SCHISM,slr_base,5,14382.33,13031.96,2835.89,10208.32,5037.69,1.0,0.0,,,83.2,19.3,-1952.91,-1260.66,-1260.66,623.04,585.25,447.67,799.74,719.85,802.0,17770.11,9290.61,4740.12,804.47,177.99,2617.15,834.49,268.05,297.75,764.9,799.74,175.6,10638.87,978.06,6725.31,5022.62,10586.49,439.83,141.23,383.33,2626.53,4736.64,28143.01,520.45,719.85,447.67,12119.81,13563.28,14691.67,539.36,533.9,596.74,617.83
2006-12-12,SCHISM,slr_base,5,15145.44,13800.63,2958.63,10409.16,5062.17,1.0,0.0,,,83.2,-4.3,-2637.04,-2373.04,-2373.04,640.33,581.9,457.61,772.54,698.3,805.5,17720.18,9396.43,4994.5,809.82,179.94,2740.71,861.17,260.28,299.68,761.81,791.5,175.6,10567.83,962.17,6566.7,4846.03,10358.57,441.1,150.37,400.14,2747.59,4991.58,27816.78,508.25,698.3,457.61,12033.58,13572.31,14752.69,536.42,525.91,577.3,624.5
2006-12-13,SCHISM,slr_base,5,15259.91,13927.18,3065.01,10208.22,5418.85,1.0,0.0,,,83.0,-9.7,-2707.56,-2424.65,-2424.65,660.72,597.37,459.3,779.55,680.46,797.06,17498.32,9231.51,5192.89,853.38,185.81,2707.09,847.02,261.15,299.68,760.16,779.13,173.86,10514.57,944.43,6465.91,4739.39,10209.57,465.01,150.37,432.2,2715.31,5189.98,27027.13,509.3,680.46,459.3,11858.57,13543.72,14758.32,520.45,518.77,574.99,640.96
2006-12-14,SCHISM,slr_base,5,16193.86,14845.5,3229.47,10966.87,6217.51,1.0,0.0,,,83.4,84.0,-2154.94,-1834.77,-1834.77,652.41,587.55,460.36,736.4,660.72,805.29,16942.93,8864.88,5097.79,920.13,200.57,2624.43,827.09,261.58,299.25,773.98,767.38,173.2,10421.0,922.99,6418.86,4662.5,10054.0,482.11,150.37,471.56,2632.85,5095.6,26074.6,508.67,660.72,460.36,11633.78,13372.57,14673.09,494.56,527.18,568.29,628.67
2006-12-15,SCHISM,slr_base,5,17628.6,16257.89,3349.07,11523.9,7722.18,0.41,0.0,,,83.6,185.9,-1545.68,-1205.69,-1205.69,633.25,584.62,439.62,708.04,659.06,770.06,16842.55,9071.55,5385.42,983.36,200.35,2747.4,823.81,273.22,296.25,789.44,722.54,174.29,10308.81,900.09,6456.43,4608.12,10026.65,493.5,150.37,494.98,2755.61,5381.43,25590.68,510.14,659.06,439.62,11602.89,13372.9,14571.05,481.06,521.71,559.7,605.51
2006-12-16,SCHISM,slr_base,5,22851.5,21293.73,2860.07,11560.34,12720.54,0.0,0.0,,,83.6,188.0,-1242.69,-1007.72,-1007.72,599.04,562.85,425.63,690.21,640.75,741.98,17125.55,9354.7,5664.77,982.54,194.06,2979.11,888.42,304.2,293.45,795.21,703.28,185.81,10191.36,879.62,6544.91,4601.14,10054.0,510.77,152.98,494.34,2985.56,5662.06,25508.09,504.04,640.75,425.63,11653.8,13180.42,14508.79,479.79,513.09,548.38,571.02
2006-12-17,SCHISM,slr_base,5,28188.43,26656.09,2404.32,11647.51,18347.61,0.0,0.0,,,83.0,164.9,-432.72,218.79,218.79,573.95,540.41,422.02,663.22,622.62,720.05,16753.07,9220.59,5586.08,852.56,181.03,3091.92,956.26,318.57,300.11,797.68,699.13,185.81,9953.67,868.14,6541.87,4812.15,10039.72,511.19,152.98,481.06,3097.04,5584.09,25635.47,500.03,622.62,422.02,11512.9,13020.38,14455.97,482.11,505.72,538.94,545.86
2006-12-18,SCHISM,slr_base,5,28744.37,27352.81,2432.98,11788.22,19117.51,0.0,0.0,,,82.2,136.4,-135.22,612.6,612.6,553.42,523.81,420.75,660.72,617.2,693.95,16454.01,8774.18,5073.9,553.21,179.51,2951.95,979.69,326.93,304.2,799.74,691.04,179.29,9712.7,869.78,6507.74,4782.29,9934.38,492.66,274.08,394.19,2956.89,5071.34,25105.03,488.23,617.2,420.75,11501.69,12861.84,14232.54,485.28,493.08,525.49,529.91
2006-12-19,SCHISM,slr_base,5,27093.83,25805.04,2424.68,11756.91,17485.32,0.0,0.0,,,81.8,112.6,-163.68,570.13,570.13,547.75,515.61,420.54,658.64,601.96,682.33,15309.48,7877.94,4243.25,365.63,223.33,2667.5,964.0,327.79,310.64,796.24,677.76,171.25,9584.4,871.22,6326.83,4322.17,9738.23,487.81,265.03,357.95,2671.52,4240.47,24507.68,482.11,601.96,420.54,11182.77,12347.1,13741.88,492.66,487.18,516.66,520.87
2006-12-20,SCHISM,slr_base,5,24738.74,23481.08,2425.92,11636.71,15268.48,0.0,0.0,,,81.6,115.8,-143.67,586.69,586.69,541.67,498.56,413.96,643.04,599.04,675.89,14993.36,7416.25,3840.92,383.12,248.2,2513.35,966.04,353.46,323.29,782.23,670.28,172.34,9496.42,873.06,6328.27,3782.18,9646.06,502.77,188.2,373.95,2515.66,3838.13,24858.18,475.78,599.04,413.96,10986.74,11996.53,13153.59,506.77,474.94,515.61,507.83
2006-12-21,SCHISM,slr_base,5,22363.83,21098.23,2439.66,11255.75,12756.08,0.0,0.0,,,81.6,81.7,-709.96,-7.34,-7.34,531.59,491.39,399.93,640.75,584.41,670.49,14946.02,7313.84,3645.23,410.13,246.25,2452.01,1003.09,382.05,339.14,779.96,662.18,195.14,9406.46,876.34,6293.14,3372.79,9563.84,526.76,154.72,414.81,2455.29,3644.11,25498.57,464.38,584.41,399.93,10839.59,11818.93,12800.49,528.02,473.88,521.71,488.02
2006-12-22,SCHISM,slr_base,5,20730.99,19318.38,2445.5,11252.21,10772.11,0.0,0.0,,,81.8,66.7,-1085.48,-363.15,-363.15,496.03,476.2,389.29,640.75,580.64,662.59,15012.06,7286.94,3539.03,468.81,213.58,2362.41,1011.02,382.69,350.68,779.75,647.41,217.48,9366.48,875.52,6240.25,3180.83,9486.39,509.93,149.06,419.48,2366.85,3536.59,24996.59,462.26,580.64,389.29,10683.01,11704.52,12620.3,534.95,472.19,538.1,478.95
2006-12-23,SCHISM,slr_base,5,20081.52,18642.84,2470.78,11498.9,9812.89,0.0,0.0,,,80.2,63.7,-1176.81,-474.35,-474.35,494.98,478.1,377.58,635.34,580.64,661.14,15408.21,7670.75,3602.36,520.03,192.76,2386.14,1047.37,389.08,369.05,775.84,644.91,235.23,9323.36,878.8,6167.94,3105.93,9474.98,496.66,148.63,422.45,2392.11,3600.87,26164.9,460.15,580.64,377.58,10676.51,11714.52,12560.86,550.27,472.19,551.53,476.63
2006-12-24,SCHISM,slr_base,5,19974.56,18614.57,2502.57,11707.36,9436.52,0.0,0.0,,,78.4,30.8,-1302.45,-629.03,-629.03,531.59,504.04,376.08,620.95,568.08,657.4,14296.25,6686.09,2994.86,386.95,182.11,2066.52,963.6,365.85,376.3,769.85,640.54,233.71,9288.71,876.14,5784.35,3226.92,9210.36,525.07,150.37,423.08,2068.46,2993.15,25377.52,461.84,568.08,376.08,10263.67,11290.19,12516.21,557.61,482.11,549.64,491.18
2006-12-25,SCHISM,slr_base,5,19911.37,18577.92,2513.55,11795.06,9185.28,0.0,0.01,,,79.4,21.4,-1423.18,-751.37,-751.37,521.08,488.44,369.47,619.5,554.04,645.33,14059.74,6261.41,2738.04,346.84,187.54,1902.76,930.14,359.87,379.71,761.6,621.58,228.09,9234.81,873.88,5626.79,2874.74,9026.91,482.11,150.37,370.75,1905.9,2736.13,24930.53,461.2,554.04,369.47,10020.8,11096.73,12205.81,563.69,491.6,552.58,477.26
2006-12-26,SCHISM,slr_base,5,19726.97,18403.24,2521.54,11833.0,9048.9,0.0,1.0,,,81.4,302.3,-1064.3,-279.84,-279.84,510.14,485.28,374.38,620.75,540.41,639.08,14796.78,6642.92,2899.29,339.78,189.5,1945.79,957.89,390.36,383.76,757.68,613.03,213.36,9102.28,871.83,5388.69,2409.46,8881.58,472.4,162.99,357.31,1948.13,2897.39,24931.94,461.42,540.41,374.38,9823.94,11016.08,11952.2,595.49,492.03,563.48,465.43
2006-12-27,SCHISM,slr_base,5,19235.34,17760.2,2523.49,11977.93,8186.07,0.0,1.0,,,80.0,333.2,-1261.63,-465.53,-465.53,492.87,477.89,371.18,620.75,540.41,641.38,15122.73,7433.74,3806.62,357.95,191.67,2177.47,964.21,476.2,390.78,753.55,619.29,198.83,8893.41,876.14,4724.53,2618.87,8627.43,523.39,166.25,351.11,2179.02,3804.2,25437.82,481.48,540.41,371.18,9440.21,11485.9,12148.37,606.35,517.5,611.57,456.55
2006-12-28,SCHISM,slr_base,5,19735.49,18059.94,2532.1,11709.24,8893.9,0.0,1.0,,,80.2,86.5,-1577.96,-772.28,-772.28,516.45,501.72,374.59,608.44,540.41,629.29,13767.58,6497.19,3691.79,281.4,194.06,1841.44,878.8,443.43,385.46,741.36,611.57,199.05,8772.26,868.55,4051.47,3225.97,8169.52,507.19,165.38,338.07,1842.62,3690.11,23954.87,507.4,540.41,374.59,8782.71,10651.53,12237.39,501.72,552.16,613.24,489.07
2006-12-29,SCHISM,slr_base,5,22433.6,20632.9,2560.7,11376.08,11879.57,0.0,1.0,,,80.2,65.3,-1673.35,-888.1,-888.1,506.77,501.3,379.07,600.71,534.53,626.38,14104.54,6587.06,3176.67,281.62,195.58,1848.9,853.38,405.46,389.93,731.85,603.22,205.12,8598.82,863.22,3924.16,2808.26,7764.28,478.53,163.64,326.08,1853.8,3173.46,24036.81,518.77,534.53,379.07,8384.67,10031.12,11931.55,493.71,572.27,604.05,490.76
2006-12-30,SCHISM,slr_base,5,27829.81,25899.98,2558.79,11091.64,17549.32,0.0,1.0,,,80.4,52.6,-1695.05,-1024.2,-1024.2,502.98,500.03,389.72,603.63,528.23,624.71,14056.24,6557.59,3115.97,264.81,195.14,1876.92,830.79,400.36,392.48,728.95,600.71,202.52,8281.62,861.58,3835.52,2376.5,7337.55,452.53,153.85,313.21,1879.47,3113.69,24177.97,522.76,528.23,389.72,8040.96,9431.04,11585.41,517.29,565.57,596.12,505.3
2006-12-31,SCHISM,slr_base,5,30625.82,28951.46,2541.02,11319.12,20248.26,0.0,1.0,,,79.4,47.4,-1552.07,-860.74,-860.74,510.14,506.14,405.88,620.75,540.41,628.67,14461.79,6672.89,3191.98,234.79,191.24,1930.74,828.53,407.16,396.1,725.23,600.71,198.18,7802.3,855.84,3715.34,2266.01,7050.64,424.57,153.63,293.24,1933.47,3189.52,24381.51,521.08,540.41,405.88,7953.34,9286.46,11419.96,547.75,555.3,594.86,508.25
2007-01-01,SCHISM,slr_base,5,28124.66,26675.73,2552.6,11149.42,18593.6,0.0,1.0,,,78.0,44.1,-890.15,-279.12,-279.12,524.65,510.56,420.11,620.75,550.27,648.45,13957.42,6304.61,2872.08,209.24,184.72,1849.29,804.88,396.95,396.1,715.91,608.02,192.1,7407.41,853.99,3495.32,2268.33,6758.63,409.28,219.64,273.44,1851.84,2869.99,23836.7,523.18,550.27,420.11,7631.44,9059.74,11279.3,569.97,552.58,591.31,517.93
2007-01-02,SCHISM,slr_base,5,24700.3,23317.7,2560.99,10018.14,16359.89,0.0,1.0,,,78.2,26.1,-857.16,-304.72,-304.72,533.9,522.76,424.57,624.08,580.64,668.41,13040.19,5703.27,2373.6,192.1,203.39,1686.28,760.16,375.23,388.87,708.66,620.75,192.1,7132.26,853.58,3310.65,1872.02,6446.41,404.82,204.04,265.24,1687.86,2371.48,23482.26,522.97,580.64,424.57,7298.98,8419.29,10879.89,576.88,550.69,589.01,526.55
2007-01-03,SCHISM,slr_base,5,22357.95,21038.18,2547.87,9413.8,14636.28,0.0,1.0,,,78.8,148.0,-707.76,-109.87,-109.87,542.51,520.45,425.2,639.71,589.01,681.08,13433.33,5793.01,2446.63,202.09,221.38,1651.15,752.1,383.97,390.99,698.3,620.75,192.1,6806.9,852.97,3185.74,1668.33,6209.76,408.43,157.11,276.24,1653.72,2445.47,23715.79,522.97,589.01,425.2,7222.84,8369.98,10421.0,583.78,551.11,592.77,517.93
2007-01-04,SCHISM,slr_base,5,20956.54,19544.69,2525.89,9318.16,13101.54,0.0,1.0,,,77.8,325.9,-736.83,-70.75,-70.75,537.05,527.18,423.93,640.75,600.71,687.1,13765.75,6067.87,2682.61,243.87,209.24,1692.2,760.36,417.99,386.52,695.19,630.75,193.62,6496.12,851.33,2955.94,1947.55,6036.04,414.59,150.37,292.16,1692.39,2680.51,22693.15,533.69,600.71,423.93,7041.23,8578.75,10178.47,580.64,554.04,602.59,503.4
2007-01-05,SCHISM,slr_base,5,20612.57,18665.6,2504.38,8801.24,13445.24,0.0,1.0,,,77.4,81.7,-788.76,-118.38,-118.38,543.77,534.11,425.63,640.75,600.71,669.45,11831.3,5189.98,2503.55,234.58,195.14,1389.34,681.5,414.38,366.27,680.46,640.75,213.79,6339.19,848.25,2688.35,2305.45,5898.69,381.41,150.37,294.1,1389.74,2503.17,21317.18,554.25,600.71,425.63,6775.2,8195.98,9968.3,487.81,561.38,597.16,501.72
2007-01-06,SCHISM,slr_base,5,20437.21,18857.24,2490.47,8343.93,13854.32,0.0,1.0,,,77.2,42.4,-687.04,-7.19,-7.19,558.03,553.21,439.62,640.75,600.71,687.1,12457.73,5321.49,2158.65,265.89,191.45,1375.96,674.65,363.07,368.41,668.83,640.75,232.42,6156.98,833.26,2626.53,2098.23,5781.28,371.39,157.55,285.49,1378.36,2157.49,22456.99,550.69,600.71,439.62,6682.34,8199.13,9848.42,477.89,571.64,587.34,551.11
