datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori
2006-11-14,SCHISM,franks,5,13238.49,12677.38,3213.67,8685.25,6508.46,1.0,0.0,4.4,0.47,91.6,91.1,-1167.34,-494.96,-494.96,672.98,606.56,594.03,686.89,517.08,827.5,19802.62,12351.32,9971.75,3233.71,571.23,7324.11,2315.5,329.29,259.42,576.46,700.58,337.0,13341.09,1000.04,12369.2,9885.47,11813.34,1267.87,171.25,1605.3,7330.12,9971.92,27073.48,399.72,517.08,594.03,12248.03,14983.76,14633.61,447.45,405.25,458.88,631.79
2006-11-15,SCHISM,franks,5,14228.99,13566.48,3341.38,8882.93,7516.64,1.0,0.0,5.03,0.35,90.8,50.9,-1119.89,-447.09,-447.09,576.25,388.01,347.05,706.59,500.03,721.71,21256.05,13727.85,10191.36,4582.2,872.65,7721.49,3213.32,534.11,340.85,613.65,701.62,316.86,12618.79,1210.0,12034.76,9904.07,11944.58,2148.56,180.38,2650.85,7734.52,10190.16,29236.05,379.49,500.03,347.05,14055.57,14820.47,16037.06,424.78,429.23,458.03,469.87
2006-11-16,SCHISM,franks,5,15349.64,14782.03,3464.28,9512.14,8522.86,1.0,0.0,5.4,0.22,90.0,14.3,-764.61,48.42,48.42,566.83,413.74,390.99,697.89,493.71,712.6,21060.11,13578.33,9872.72,4104.9,765.52,7332.95,3127.7,513.93,421.39,674.65,697.06,286.78,12098.85,1282.92,12008.54,10000.49,12409.68,2221.48,640.13,2655.83,7345.87,9870.99,28660.32,412.26,493.71,390.99,14996.18,15476.69,17220.21,434.96,420.75,459.3,443.64
2006-11-17,SCHISM,franks,5,16350.52,15775.31,3519.44,9893.19,9184.1,1.0,0.0,5.48,0.22,89.4,41.0,-751.68,70.3,70.3,531.59,417.57,395.68,704.11,479.79,708.66,20823.13,13347.79,9498.67,3619.78,629.71,6890.01,2945.11,498.77,464.38,697.68,700.79,243.44,12156.31,1382.75,12074.33,9956.94,12826.21,2081.7,270.2,2371.48,6903.34,9495.9,28423.31,418.84,479.79,395.68,15537.55,16175.56,17638.67,456.13,423.08,484.43,454.86
2006-11-18,SCHISM,franks,5,17418.9,16637.02,3525.11,9774.87,11064.4,1.0,0.0,5.07,0.2,88.4,45.3,-59.45,848.5,848.5,532.01,415.87,393.76,720.47,462.05,715.5,20391.12,12965.66,9080.57,3181.78,539.57,6409.02,2746.06,570.18,491.6,696.64,720.47,211.41,12400.58,1446.94,12123.02,9543.27,13166.5,1920.76,161.03,2111.06,6425.66,9078.66,28165.38,418.84,462.05,393.76,15749.64,16512.52,17753.36,485.7,444.49,520.66,459.09
2006-11-19,SCHISM,franks,5,18060.22,17270.07,3516.33,9737.75,12115.21,1.0,0.0,4.3,0.16,87.4,63.0,339.41,1214.63,1214.63,530.96,402.91,381.63,725.85,455.71,720.47,19768.31,12319.26,8269.54,2504.51,419.9,5760.88,2463.94,586.29,519.61,699.75,722.74,291.09,12672.48,1468.04,12058.1,9032.99,13275.94,1700.48,159.94,1728.45,5776.05,8267.79,27507.1,418.84,455.71,381.63,15738.6,16530.71,17585.77,504.67,466.07,558.24,418.41
2006-11-20,SCHISM,franks,5,18411.18,17539.08,3485.47,9904.97,12190.91,1.0,0.0,3.59,0.25,86.6,58.7,257.93,1145.5,1145.5,528.44,408.86,380.77,740.32,440.89,735.16,19342.0,11862.3,7713.21,2043.93,323.29,5282.95,2293.47,490.34,525.91,695.61,740.32,373.95,12910.57,1484.54,12010.57,8459.49,13414.08,1494.68,159.51,1440.57,5296.59,7711.45,27503.24,430.29,440.89,380.77,15762.15,16527.43,17329.81,532.85,500.24,595.28,424.14
2006-11-21,SCHISM,franks,5,18548.27,17823.98,3432.25,9641.22,12508.82,1.0,0.0,2.99,0.32,85.6,93.6,263.12,1194.19,1194.19,574.57,424.14,385.67,759.12,439.2,751.48,19019.13,11564.87,7395.03,1749.12,264.17,4978.24,2196.28,446.61,529.07,702.86,753.96,264.17,13106.13,1508.58,11937.98,7958.61,13541.38,1367.58,171.25,1259.44,4989.93,7394.86,27397.08,452.75,439.2,385.67,15725.1,16499.9,17086.53,554.46,524.23,629.5,486.97
2006-11-22,SCHISM,franks,5,18715.73,18078.45,3370.24,9768.59,12352.54,1.0,0.0,2.65,0.28,84.6,287.4,322.57,1236.62,1236.62,575.83,450.84,404.4,755.82,439.2,760.16,18438.12,11013.18,6876.49,1400.31,232.85,4601.87,2031.26,421.39,520.24,718.19,754.99,178.2,13257.68,1488.12,11770.64,7671.1,13580.33,1302.56,171.25,1124.51,4611.24,6875.42,26781.54,480.43,439.2,404.4,15554.37,16403.34,16868.23,540.83,560.12,662.18,483.17
2006-11-23,SCHISM,franks,5,19099.25,18456.96,3298.81,9669.82,12648.32,1.0,0.0,2.67,0.3,84.2,225.9,145.98,1069.77,1069.77,583.78,480.85,435.38,772.74,439.2,760.16,17741.33,10418.6,6362.83,1120.67,222.03,4235.66,1870.06,463.32,494.34,728.54,760.77,171.25,13385.96,1470.03,11556.04,7503.87,13596.38,1196.32,178.86,954.63,4244.54,6361.4,26492.95,517.93,439.2,435.38,15342.01,16271.11,16660.92,604.47,593.82,695.4,515.4
2006-11-24,SCHISM,franks,5,19720.1,19076.41,3216.67,9150.79,13594.05,1.0,0.0,2.87,0.3,83.6,175.4,-16.52,902.73,902.73,596.32,557.4,461.63,779.96,449.36,774.8,17950.52,10183.11,5867.87,1007.16,214.23,4005.79,1790.41,444.7,492.03,739.91,778.72,178.2,13446.04,1470.62,11428.29,7117.01,13658.37,1099.85,182.55,884.12,4013.03,5866.6,26061.21,549.43,449.36,461.63,15247.69,16064.18,16272.59,562.64,618.04,706.59,576.67
2006-11-25,SCHISM,franks,5,20132.92,19531.55,3119.54,9348.44,13592.57,1.0,0.0,3.2,0.25,82.8,220.4,-91.06,828.54,828.54,618.45,588.17,481.69,789.85,459.51,779.96,17774.4,9762.55,5367.99,924.42,211.41,3732.71,1697.13,426.69,492.45,753.96,779.96,180.16,13407.55,1458.09,11273.69,6479.67,13605.57,1016.31,181.68,819.08,3739.62,5367.08,25742.33,574.78,459.51,481.69,15009.58,15812.69,15964.72,564.31,633.25,698.3,605.31
2006-11-26,SCHISM,franks,5,20436.8,19859.66,3025.23,9795.74,13052.13,1.0,0.0,3.51,0.24,82.4,176.2,-437.96,380.95,380.95,640.33,603.43,485.49,799.74,463.11,791.29,17261.74,9062.34,4592.68,821.54,214.01,3406.84,1610.25,418.84,485.49,757.47,796.24,182.55,13330.21,1411.68,10991.01,5677.97,13445.04,962.98,199.05,789.44,3411.54,4592.5,25735.94,590.89,463.11,485.49,14681.88,15375.52,15537.55,668.0,633.04,698.51,632.42
2006-11-27,SCHISM,franks,5,20736.35,20089.09,2944.75,10161.28,12665.9,1.0,0.0,3.73,0.21,82.0,278.4,-575.51,239.59,239.59,668.83,614.49,500.24,799.74,487.6,798.29,16661.18,8588.7,4375.9,758.09,213.36,3199.91,1509.38,408.22,493.08,759.33,799.74,192.1,13224.33,1404.1,10697.89,4910.98,13282.81,890.47,211.84,715.91,3204.07,4374.24,24951.19,596.53,487.6,500.24,14314.54,15139.76,15052.93,609.9,628.88,725.23,591.1
2006-11-28,SCHISM,franks,5,20811.06,20099.25,2880.56,10191.04,12511.54,1.0,0.0,3.84,0.11,80.2,304.6,-684.44,134.32,134.32,660.31,630.13,504.04,798.29,508.46,799.74,15742.22,7804.23,3982.37,660.52,217.48,2842.75,1388.34,404.61,477.26,762.43,799.74,192.1,13125.08,1391.53,10325.46,4234.0,13088.01,855.63,207.73,669.66,2847.52,3982.0,23884.55,601.34,508.46,504.04,13846.19,14762.8,14410.78,634.29,636.38,722.95,612.4
2006-11-29,SCHISM,franks,5,21198.38,20058.11,2809.48,10141.9,12787.36,1.0,0.0,3.77,0.0,78.4,136.3,-942.3,-107.88,-107.88,668.62,639.92,506.56,779.96,538.73,799.74,14207.91,6582.23,3272.95,498.35,220.29,2364.73,1227.9,389.5,449.99,773.36,789.03,199.48,12981.77,1328.19,9858.93,3617.53,12787.88,789.03,203.39,601.96,2367.04,3271.26,22947.04,619.91,538.73,506.56,13164.99,14034.75,13575.32,655.32,649.7,716.53,620.95
2006-11-30,SCHISM,franks,5,21154.9,19999.78,2743.66,10249.39,12496.03,1.0,0.0,3.57,0.0,78.0,104.4,-1048.74,-220.86,-220.86,647.0,591.73,508.88,796.24,568.5,801.18,13578.59,6005.1,2635.34,459.09,223.97,2122.72,1139.86,344.48,428.81,780.78,787.58,212.93,12707.15,1278.71,9518.73,3332.88,12432.61,702.65,198.18,531.17,2125.05,2634.58,22857.23,620.75,568.5,508.88,12616.09,13281.3,12738.1,648.45,652.61,709.29,622.41
2006-12-01,SCHISM,franks,5,20688.04,19490.66,2702.55,10289.64,12005.99,1.0,0.0,3.29,0.02,77.4,109.5,-985.46,-148.44,-148.44,646.58,591.1,508.67,803.65,608.23,811.06,13578.78,5818.63,2463.75,414.38,217.91,1976.84,1070.29,336.57,414.17,787.58,806.32,212.93,12354.02,1242.98,9230.47,2976.64,12081.6,639.5,201.22,472.61,1979.58,2463.94,22994.31,619.5,608.23,508.67,12106.62,12676.69,11993.15,649.49,641.17,695.81,626.38
2006-12-02,SCHISM,franks,5,19981.28,18773.96,2673.56,10239.79,11468.42,1.0,0.0,2.89,0.12,77.2,94.1,-852.54,-9.25,-9.25,651.37,592.98,518.98,774.8,646.58,811.26,13135.36,5540.63,2283.61,367.98,216.18,1833.6,1002.89,324.15,401.63,792.53,788.2,212.93,12028.0,1210.81,8889.93,2589.55,11745.72,598.62,193.62,435.59,1836.15,2283.22,22936.14,608.85,646.58,518.98,11692.47,12141.61,11678.57,639.29,625.54,677.35,633.25
2006-12-03,SCHISM,franks,5,18747.63,17532.91,2625.61,10312.89,10127.92,1.0,0.0,2.44,0.16,77.4,76.3,-856.12,-15.56,-15.56,655.73,589.64,520.24,753.75,666.34,792.94,13119.37,5447.29,2094.73,323.93,215.31,1717.62,941.36,317.29,388.44,779.96,762.22,212.93,11680.77,1182.42,8427.68,2380.74,11378.65,553.42,180.59,392.7,1719.2,2094.92,23243.09,603.63,666.34,520.24,11334.26,11752.5,11399.9,630.54,607.39,660.72,610.73
2006-12-04,SCHISM,franks,5,17373.67,16141.8,2581.08,9623.79,9387.98,1.0,0.0,2.02,0.17,77.4,66.6,-876.39,-28.93,-28.93,639.29,581.48,515.19,756.03,680.67,768.62,13208.41,5610.51,2175.14,308.06,214.88,1671.68,906.43,320.29,380.35,779.96,759.95,212.93,11266.71,1159.04,8138.49,2238.72,11038.25,519.82,171.25,358.16,1673.06,2174.56,23619.54,591.94,680.67,515.19,11096.73,11450.72,11007.72,617.41,588.17,644.71,587.34
2006-12-05,SCHISM,franks,5,16296.91,15115.27,2577.06,8523.8,9433.05,1.0,0.0,1.72,0.18,77.4,63.7,-853.42,-15.4,-15.4,635.13,567.46,503.4,752.72,687.1,764.7,13114.51,5576.12,2184.07,288.29,212.93,1613.41,864.04,306.99,375.66,793.97,750.04,212.49,10911.65,1142.69,7771.32,2214.31,10753.29,511.19,170.16,349.83,1616.38,2184.84,23891.47,578.34,687.1,503.4,10925.31,11246.79,10951.25,612.82,572.9,630.13,582.11
2006-12-06,SCHISM,franks,5,15282.16,14146.98,2592.38,8141.52,8850.11,1.0,0.0,1.49,0.23,77.2,62.2,-820.7,17.64,17.64,633.04,557.82,502.77,749.0,700.58,760.16,13056.47,5505.67,2123.89,271.07,211.41,1556.59,819.9,294.74,367.55,793.15,748.8,209.68,10620.22,1127.54,7410.94,2311.83,10512.51,502.77,150.37,333.79,1558.18,2123.89,24133.96,564.73,700.58,502.77,10805.93,11124.17,10908.75,609.27,562.01,619.91,576.46
2006-12-07,SCHISM,franks,5,14590.89,13474.56,2616.57,8654.68,7734.27,1.0,0.0,1.43,0.24,77.6,80.3,-738.21,97.0,97.0,611.15,558.24,494.77,762.01,716.53,765.73,13142.69,5494.98,2057.17,261.15,198.62,1491.3,785.73,286.14,357.52,779.96,751.9,204.04,10458.19,1114.61,7017.79,2386.91,10321.34,494.34,150.37,325.22,1494.28,2056.39,24488.7,561.17,716.53,494.77,10690.36,11049.16,10941.35,604.05,553.83,608.65,575.41
2006-12-08,SCHISM,franks,5,13936.64,12831.72,2649.75,8868.08,6935.63,1.0,0.0,1.58,0.27,79.4,-7.4,-790.08,12.64,12.64,599.46,544.61,487.18,794.38,720.47,764.9,14112.7,5894.18,2137.49,265.24,196.23,1528.63,778.93,302.69,350.26,765.11,777.07,192.1,10285.81,1091.35,6798.71,2432.57,10183.63,467.55,150.37,329.29,1530.81,2137.49,25366.9,545.03,720.47,487.18,10632.54,11028.02,11019.66,601.96,537.68,600.92,575.83
2006-12-09,SCHISM,franks,5,13270.95,12085.28,2689.59,8914.24,5711.35,1.0,0.0,1.82,0.32,79.2,59.0,-1275.95,-538.77,-538.77,595.28,526.55,485.28,805.5,701.2,796.44,15540.35,6703.2,2547.34,301.62,193.19,1648.59,787.58,316.86,349.62,760.16,798.29,192.1,10076.71,1070.49,6614.37,2394.04,10045.23,447.88,150.37,340.63,1652.34,2546.58,25571.63,529.49,701.2,485.28,10733.46,11164.03,11435.6,607.39,518.77,595.7,581.48
2006-12-10,SCHISM,franks,5,13155.36,11853.78,2738.52,9363.17,4685.66,1.0,0.0,2.26,0.3,79.6,74.7,-1770.35,-1050.87,-1050.87,621.37,551.11,486.33,799.74,688.14,799.74,15252.32,6741.53,2485.87,308.7,192.1,1630.81,764.49,301.83,352.18,760.16,799.74,192.1,9909.07,1049.61,6201.14,2576.12,9856.52,453.38,150.37,356.45,1634.17,2484.91,25360.02,519.82,688.14,486.33,10669.15,11113.09,11801.14,599.88,510.35,573.11,606.98
2006-12-11,SCHISM,franks,5,14382.33,13031.96,2835.89,10208.32,5037.69,1.0,0.0,2.87,0.28,79.6,26.7,-1945.51,-1253.26,-1253.26,639.92,566.62,492.66,798.71,679.01,805.71,15184.4,6667.0,2432.38,363.71,193.41,1623.89,744.05,297.97,351.97,762.43,799.74,192.1,9863.07,1023.82,5855.25,2737.28,9586.82,440.68,150.37,362.86,1627.64,2431.42,25236.39,509.72,679.01,492.66,10602.24,11122.46,12043.56,591.73,502.56,558.87,615.53
2006-12-12,SCHISM,franks,5,15145.44,13800.63,2958.63,10409.16,5062.17,1.0,0.0,3.51,0.23,79.8,5.2,-2627.54,-2363.54,-2363.54,658.02,543.56,501.09,777.69,652.41,813.73,15449.11,6803.51,2564.42,391.63,197.31,1691.8,742.19,298.61,354.53,775.22,775.63,192.1,9712.18,988.85,5486.1,2537.17,9201.17,437.08,150.37,364.14,1696.14,2561.35,24919.57,504.04,652.41,501.09,10438.65,11040.47,12128.43,584.41,484.65,543.77,568.71
2006-12-13,SCHISM,franks,5,15259.91,13927.18,3065.01,10208.22,5418.85,1.0,0.0,4.1,0.11,78.4,0.5,-2697.36,-2414.45,-2414.45,670.28,550.69,498.35,779.96,640.75,801.18,15361.8,6703.2,2711.1,419.26,204.91,1691.01,724.61,295.82,357.09,792.73,772.95,192.1,9537.91,963.8,5217.83,2436.62,8913.58,452.11,150.37,372.89,1695.55,2709.38,24334.1,502.77,640.75,498.35,10239.8,10952.96,12149.89,568.08,476.84,539.78,589.01
2006-12-14,SCHISM,franks,5,16193.86,14845.5,3229.47,10966.87,6217.51,1.0,0.0,4.54,-0.04,78.8,84.6,-2154.34,-1834.17,-1834.17,663.43,552.58,504.04,723.99,621.58,813.32,14720.89,6406.15,2746.63,444.91,212.93,1646.02,701.0,290.66,351.11,799.74,738.05,192.1,9304.82,940.75,5061.67,2486.06,8730.11,465.01,150.37,387.59,1650.76,2745.49,23273.87,497.51,621.58,504.04,10003.25,10878.19,12067.57,565.15,474.09,532.64,604.89
2006-12-15,SCHISM,franks,5,17628.6,16257.89,3349.07,11523.9,7722.18,0.41,0.0,4.68,-0.03,80.6,182.2,-1549.38,-1209.39,-1209.39,638.46,526.97,489.92,711.56,620.75,775.22,14441.15,6593.66,2955.56,459.09,212.93,1705.01,685.23,303.77,343.63,799.74,703.28,191.45,9028.3,894.36,5056.93,2572.86,8561.65,452.53,153.63,386.31,1708.56,2954.8,22841.09,486.12,620.75,489.92,9932.15,10957.05,12014.47,567.87,473.88,526.34,558.03
2006-12-16,SCHISM,franks,5,22851.5,21293.73,2860.07,11560.34,12720.54,0.0,0.0,4.54,0.16,80.6,182.7,-1247.99,-1013.02,-1013.02,611.15,515.4,477.89,684.2,603.63,749.83,14713.38,6876.13,3199.16,423.72,206.21,1847.72,703.48,342.56,344.48,792.94,693.12,192.1,8759.2,864.66,5113.46,2671.33,8386.07,438.77,158.42,370.97,1852.03,3197.83,22867.98,483.17,603.63,477.89,9960.04,10951.59,12025.97,544.61,469.02,519.61,541.46
2006-12-17,SCHISM,franks,5,28188.43,26656.09,2404.32,11647.51,18347.61,0.0,0.0,4.18,0.21,79.8,161.0,-436.62,214.89,214.89,579.39,488.65,475.15,660.72,600.71,721.92,14218.15,6800.31,3114.64,367.13,197.1,1924.48,726.26,355.39,352.18,780.58,672.15,192.1,8381.88,846.81,5089.58,2777.75,8299.48,427.33,165.81,347.69,1929.76,3113.88,23017.07,481.06,600.71,475.15,9848.93,10937.25,11987.4,519.4,462.47,510.35,518.56
2006-12-18,SCHISM,franks,5,28744.37,27352.81,2432.98,11788.22,19117.51,0.0,0.0,3.85,0.14,77.2,134.5,-137.12,610.7,610.7,564.52,478.95,468.81,660.72,594.44,690.21,13626.79,6303.72,2641.09,267.62,199.48,1821.43,731.43,353.25,356.67,766.76,660.72,190.37,8077.81,837.98,4981.35,2893.2,8069.91,406.31,268.91,299.25,1824.57,2640.13,22392.48,469.87,594.44,468.81,9818.25,10889.28,11790.8,494.56,456.55,504.88,499.4
2006-12-19,SCHISM,franks,5,27093.83,25805.04,2424.68,11756.91,17485.32,0.0,0.0,3.64,0.09,76.2,111.8,-164.48,569.33,569.33,557.19,467.12,462.9,656.15,580.64,679.21,12398.28,5359.82,1965.32,230.04,242.15,1628.63,718.4,348.12,362.43,750.86,660.72,181.46,7852.26,835.93,4691.87,2559.43,7864.05,410.35,249.49,296.89,1630.02,1965.32,21444.35,462.9,580.64,462.9,9356.61,10440.03,11213.08,492.03,454.65,499.61,460.99
2006-12-20,SCHISM,franks,5,24738.74,23481.08,2425.92,11636.71,15268.48,0.0,0.0,3.47,0.16,75.4,113.7,-145.77,584.59,584.59,546.28,463.74,456.98,642.0,565.57,673.4,11874.58,4830.65,1676.62,244.52,254.89,1506.99,717.78,369.26,370.97,742.19,654.28,182.11,7707.05,829.56,4584.22,2092.59,7689.43,416.08,198.62,313.21,1507.99,1676.42,21591.82,461.42,565.57,456.98,9011.62,9939.55,10495.21,483.17,452.96,499.82,459.72
2006-12-21,SCHISM,franks,5,22363.83,21098.23,2439.66,11255.75,12756.08,0.0,0.0,3.24,0.21,75.2,84.1,-707.56,-4.94,-4.94,526.34,458.03,441.31,643.46,555.72,677.55,11662.76,4638.07,1532.2,264.17,236.74,1432.41,736.81,386.1,379.71,728.74,640.75,210.98,7541.12,821.75,4492.77,1717.03,7562.83,429.23,167.99,332.07,1433.4,1532.0,22095.32,454.86,555.72,441.31,8761.64,9562.28,9981.73,483.8,452.32,499.19,460.78
2006-12-22,SCHISM,franks,5,20730.99,19318.38,2445.5,11252.21,10772.11,0.0,0.0,3.0,0.34,75.8,70.3,-1081.88,-359.55,-359.55,511.82,454.01,437.92,643.25,540.41,671.11,12027.77,4584.04,1467.64,271.07,219.86,1352.19,733.71,388.01,387.38,723.36,640.75,235.44,7440.1,811.26,4432.33,1471.02,7460.42,413.96,157.33,341.28,1354.19,1466.84,21296.45,460.36,540.41,437.92,8527.61,9210.01,9678.18,483.59,452.96,503.19,493.71
2006-12-23,SCHISM,franks,5,20081.52,18642.84,2470.78,11498.9,9812.89,0.0,0.0,2.91,0.52,73.0,67.7,-1172.81,-470.35,-470.35,516.03,446.18,421.6,632.84,540.41,674.44,12036.12,4833.76,1473.81,279.68,207.94,1337.99,745.08,387.16,402.91,710.11,639.71,234.15,7305.0,801.79,4366.48,1427.63,7291.01,404.18,150.37,335.5,1339.59,1473.81,22612.4,453.17,540.41,421.6,8397.61,9002.07,9519.42,477.89,452.75,501.09,497.51
2006-12-24,SCHISM,franks,5,19974.56,18614.57,2502.57,11707.36,9436.52,0.0,0.0,2.81,0.31,72.0,37.9,-1295.35,-621.93,-621.93,542.09,469.24,420.96,620.75,529.49,654.9,11051.55,3937.75,1120.47,246.68,196.66,1203.97,698.3,359.44,401.63,701.2,616.37,231.12,7272.96,805.91,4007.46,1411.88,7079.22,427.96,150.37,334.64,1204.17,1120.07,21818.21,457.82,529.49,420.96,8008.31,8541.05,9340.5,479.79,454.01,501.09,477.89
2006-12-25,SCHISM,franks,5,19911.37,18577.92,2513.55,11795.06,9185.28,0.0,0.01,2.8,0.04,72.8,28.4,-1416.18,-744.37,-744.37,528.44,448.3,410.35,620.75,520.24,649.7,11055.61,3628.95,945.65,234.79,197.31,1118.25,676.51,357.74,402.48,684.82,619.08,215.53,7179.6,802.82,3858.63,1298.35,6871.86,383.97,150.37,303.12,1118.45,945.45,21416.31,456.13,520.24,410.35,7650.83,8289.5,8943.49,480.21,454.23,502.56,458.03
2006-12-26,SCHISM,franks,5,19726.97,18403.24,2521.54,11833.0,9048.9,0.0,1.0,2.81,0.0,75.6,285.9,-1080.7,-296.24,-296.24,523.18,455.71,422.87,620.75,520.24,634.71,12047.24,4010.99,998.62,228.09,197.1,1089.73,685.23,391.42,402.69,678.8,620.75,212.71,6849.26,777.69,3650.09,1037.63,6559.91,363.71,167.99,287.0,1089.73,998.41,21657.23,456.34,520.24,422.87,7406.35,8126.04,8698.74,497.51,458.24,502.35,465.01
2006-12-27,SCHISM,franks,5,19235.34,17760.2,2523.49,11977.93,8186.07,0.0,1.0,2.8,0.17,73.6,324.3,-1270.53,-474.43,-474.43,513.72,459.51,420.11,614.91,520.24,632.63,11828.93,4717.74,1565.51,239.55,198.4,1191.69,690.01,463.95,410.35,675.89,619.08,197.53,6433.89,726.06,3055.93,924.21,6321.46,385.89,170.6,275.59,1191.49,1566.5,22207.38,464.16,520.24,420.11,7112.4,8388.17,9361.28,501.09,475.36,514.98,447.24
2006-12-28,SCHISM,franks,5,19735.49,18059.94,2532.1,11709.24,8893.9,0.0,1.0,2.7,0.24,73.4,100.0,-1564.46,-758.78,-758.78,525.91,483.8,417.78,609.69,520.24,622.83,10671.88,3966.76,1623.3,217.91,207.29,1052.04,639.29,413.53,401.63,666.75,604.68,201.87,6331.85,758.5,2380.35,1391.53,5959.93,389.29,168.2,268.91,1051.63,1623.49,20644.82,479.58,520.24,417.78,6562.77,7865.45,9347.08,486.97,478.53,514.56,473.25
2006-12-29,SCHISM,franks,5,22433.6,20632.9,2560.7,11376.08,11879.57,0.0,1.0,2.57,0.24,73.4,80.4,-1658.25,-873.0,-873.0,519.19,471.98,426.05,602.17,520.24,626.17,10999.51,4041.44,1219.06,221.59,215.09,1021.39,613.65,381.84,400.78,660.72,600.71,209.89,5988.55,756.23,2053.28,1287.53,5379.43,372.25,167.33,272.57,1021.79,1219.06,20700.65,479.16,520.24,426.05,6157.34,7393.79,9081.96,499.19,479.79,515.19,470.5
2006-12-30,SCHISM,franks,5,27829.81,25899.98,2558.79,11091.64,17549.32,0.0,1.0,2.41,0.24,73.8,67.7,-1679.95,-1009.1,-1009.1,514.14,476.42,447.24,613.86,520.24,630.54,10801.49,4014.33,1102.27,215.53,213.36,1029.92,597.58,375.66,400.36,657.19,600.71,212.93,5514.55,746.11,1854.58,980.71,4829.18,357.31,167.12,266.75,1031.34,1101.67,20828.08,480.85,520.24,447.24,5700.74,6873.46,8815.62,493.08,482.11,510.98,501.09
2006-12-31,SCHISM,franks,5,30625.82,28951.46,2541.02,11319.12,20248.26,0.0,1.0,2.32,0.32,72.6,63.3,-1536.17,-844.84,-844.84,527.18,478.95,450.42,629.71,520.24,648.66,11236.75,4138.45,1109.15,212.93,199.05,1052.65,590.47,376.51,398.44,649.91,609.27,212.28,4874.4,728.74,1709.54,859.53,4305.18,338.71,149.5,253.16,1053.26,1109.35,21052.51,481.06,520.24,450.42,5537.74,6732.79,8738.3,492.66,479.79,508.46,499.4
2007-01-01,SCHISM,franks,5,28124.66,26675.73,2552.6,11149.42,18593.6,0.0,1.0,2.21,0.28,71.4,60.0,-874.25,-263.22,-263.22,538.94,480.43,466.49,628.46,529.7,675.89,10622.1,3800.47,930.54,200.13,195.14,1015.49,571.02,358.8,390.57,642.0,620.75,208.38,4423.67,728.74,1516.13,825.24,3996.31,325.86,281.62,233.71,1016.1,930.75,20379.69,481.48,529.7,466.49,5152.1,6401.32,8591.32,481.69,474.94,502.35,501.09
2007-01-02,SCHISM,franks,5,24700.3,23317.7,2560.99,10018.14,16359.89,0.0,1.0,2.15,0.27,71.4,43.8,-839.46,-287.02,-287.02,542.72,484.86,466.49,635.54,540.41,698.09,9680.08,3241.83,679.63,193.19,257.05,942.39,545.65,335.07,379.49,640.75,620.75,200.78,4137.16,729.99,1351.19,644.29,3725.62,330.79,196.01,240.85,942.59,679.63,19894.21,481.27,540.41,466.49,4751.31,5711.94,8167.94,479.79,475.15,496.66,497.72
2007-01-03,SCHISM,franks,5,22357.95,21038.18,2547.87,9413.8,14636.28,0.0,1.0,2.15,0.33,72.0,150.7,-705.06,-107.17,-107.17,542.93,480.21,464.59,640.75,532.22,715.29,10001.35,3245.41,723.57,218.13,247.33,903.98,540.41,362.01,380.35,637.21,628.67,201.44,3837.94,718.19,1258.04,547.33,3436.54,346.62,139.27,276.24,903.77,723.78,19999.73,481.06,532.22,464.59,4608.67,5533.03,7637.61,479.79,468.18,491.39,509.09
2007-01-04,SCHISM,franks,5,20956.54,19544.69,2525.89,9318.16,13101.54,0.0,1.0,2.16,0.33,70.2,320.6,-742.13,-76.05,-76.05,534.32,490.55,453.38,642.62,520.24,700.79,10309.33,3435.41,902.14,254.46,204.26,908.88,549.64,386.52,379.92,632.84,634.29,229.6,3534.9,692.7,1160.65,607.81,3310.84,343.84,150.37,269.77,909.5,902.34,19053.67,480.64,520.24,453.38,4426.8,5569.24,7400.87,475.15,467.76,489.71,509.51
2007-01-05,SCHISM,franks,5,20612.57,18665.6,2504.38,8801.24,13445.24,0.0,1.0,2.14,0.28,70.0,96.4,-774.06,-103.68,-103.68,536.21,481.48,443.01,643.25,520.24,669.87,8504.03,2759.81,956.46,216.83,195.36,780.37,507.19,380.13,357.31,640.75,640.75,255.11,3475.61,710.11,1037.84,762.63,3358.11,317.93,150.37,249.49,780.58,957.48,17658.19,484.22,520.24,443.01,4258.97,5314.76,7331.36,458.03,460.57,484.01,501.72
2007-01-06,SCHISM,franks,5,20437.21,18857.24,2490.47,8343.93,13854.32,0.0,1.0,2.16,0.28,70.0,60.5,-668.94,10.91,10.91,547.12,518.14,448.3,644.29,520.24,722.12,8988.69,2821.99,758.5,214.01,195.36,750.24,497.3,329.07,357.31,640.75,640.75,253.59,3372.42,705.97,962.98,842.91,3143.02,308.06,158.85,248.84,750.45,758.3,18429.21,477.05,520.24,448.3,4195.5,5004.73,6979.43,451.26,456.55,483.38,527.18
