datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori
2011-10-28,SCHISM,franks,2,18416.13,17363.86,4650.34,10730.42,12215.04,1.0,0.0,1.58,0.05,78.6,125.7,4.69,1290.35,1290.35,368.83,460.78,415.23,306.56,484.86,330.57,12985.47,6359.79,3148.13,434.11,178.42,2418.13,1138.85,262.66,357.74,316.43,302.26,159.07,12799.48,1228.31,11092.98,4577.24,12774.09,670.7,136.88,466.91,2420.05,3148.32,22469.03,485.91,484.86,415.23,12813.1,13139.67,12250.39,530.96,515.19,560.96,403.54
2011-10-29,SCHISM,franks,2,18378.58,17001.97,4720.44,11005.71,11847.86,1.0,0.0,1.28,0.2,78.6,70.0,-175.46,1130.05,1130.05,360.3,465.22,395.89,311.92,506.77,323.72,12991.85,6074.88,2910.51,368.83,171.25,2239.1,1059.95,250.14,338.5,316.43,295.82,154.5,12756.77,1208.19,10883.82,4044.6,12683.25,629.09,129.91,396.95,2240.46,2909.37,22843.94,480.64,506.77,395.89,12550.25,12726.16,11797.41,529.7,501.93,556.14,409.28
2011-10-30,SCHISM,franks,2,18628.77,16930.91,4737.06,10940.46,12042.42,1.0,0.0,1.21,0.29,78.2,107.6,-275.34,1022.45,1022.45,360.3,454.86,378.0,304.41,523.6,323.29,13475.82,6187.32,2871.89,319.0,168.42,2156.52,1026.67,245.82,319.0,316.43,295.82,152.33,12713.37,1197.73,10686.77,3607.61,12624.17,627.0,129.47,379.28,2158.46,2871.7,23874.32,477.47,523.6,378.0,12428.06,12422.67,11763.86,523.81,497.08,546.28,397.59
2011-10-31,SCHISM,franks,2,18055.67,16273.87,4749.37,8782.11,13494.39,1.0,0.0,1.42,0.25,77.8,660.3,131.77,1423.79,1423.79,338.5,437.92,375.66,295.82,540.41,310.21,13695.29,6146.21,2651.04,278.39,154.5,2040.62,972.97,245.82,309.99,316.43,295.82,150.37,12655.65,1183.03,10421.17,3417.18,12556.65,610.11,129.47,395.46,2042.56,2650.47,23865.66,465.01,540.41,375.66,12375.78,12306.61,11850.61,514.98,492.24,539.99,358.59
2011-11-01,SCHISM,franks,2,18056.44,16226.98,4718.91,11024.66,11334.08,1.0,0.0,1.82,0.17,77.0,189.6,-227.01,748.9,748.9,348.12,452.75,359.66,310.21,540.41,305.05,12160.7,5461.8,2649.89,245.39,154.28,1755.22,860.56,300.97,289.37,303.34,300.11,150.37,12600.6,1138.45,10191.7,3402.7,12485.21,481.69,129.47,314.71,1756.6,2649.32,23188.93,471.77,540.41,359.66,12459.08,12403.61,11901.58,476.63,477.68,511.19,379.07
2011-11-02,SCHISM,franks,2,17516.86,15960.92,4530.73,11114.15,10424.49,1.0,0.0,2.38,0.14,78.2,316.1,-192.85,764.67,764.67,363.29,444.49,367.98,296.46,540.41,353.25,13178.4,5361.63,2164.28,258.13,153.41,1565.9,835.11,249.49,281.62,295.82,300.76,150.37,12480.99,1100.45,9954.01,3241.07,12363.97,472.19,129.47,348.55,1566.89,2164.08,23733.74,470.71,540.41,367.98,12240.43,12364.99,11889.56,445.34,465.43,505.09,384.82
2011-11-03,SCHISM,franks,2,16470.26,15230.35,3929.69,11042.86,8672.8,1.0,0.0,2.95,0.17,78.4,259.7,-424.58,478.71,478.71,357.09,433.26,357.52,285.28,534.53,320.07,14956.55,6296.55,2445.28,331.64,152.98,1674.25,823.6,271.71,277.31,309.35,282.91,150.37,12312.51,1120.27,9837.04,3064.46,12171.69,430.51,129.47,336.35,1676.62,2443.93,25275.63,444.07,534.53,357.52,12094.96,12424.35,11908.53,474.09,443.64,499.61,380.56
2011-11-04,SCHISM,franks,2,16374.9,15264.9,3480.62,9675.02,9368.93,1.0,0.0,3.52,0.22,78.6,238.8,-572.76,323.4,323.4,356.67,418.63,357.52,344.27,512.88,305.05,14989.62,6395.42,2527.38,377.15,155.59,1669.32,790.67,269.77,286.57,303.34,310.85,150.37,12171.01,1077.58,9461.14,2669.41,11992.13,454.44,110.76,358.16,1671.88,2525.84,24273.64,437.92,512.88,357.52,11964.55,12303.57,11972.0,510.56,424.57,496.03,368.83
2011-11-05,SCHISM,franks,2,16375.3,15337.72,3238.84,9624.74,8771.17,1.0,0.0,4.1,0.23,78.8,103.6,-1114.63,-364.46,-364.46,359.44,386.1,342.77,429.66,500.03,372.89,15321.38,6692.33,2710.15,427.33,157.77,1733.57,780.99,277.1,291.3,298.61,399.72,150.37,12050.49,1033.78,9150.87,2577.47,11772.5,467.76,108.58,379.92,1736.72,2709.95,24175.77,421.6,500.03,342.77,11879.4,12204.46,12098.68,505.51,412.04,479.37,359.87
2011-11-06,SCHISM,franks,2,16174.49,15132.29,3126.14,9491.96,8502.1,1.0,0.0,4.45,0.21,79.4,121.1,-1185.46,-460.53,-460.53,391.21,397.17,337.0,442.8,480.64,436.02,14865.97,6605.26,2839.71,447.45,156.24,1755.61,757.47,263.3,297.32,295.82,438.14,150.37,11865.35,993.33,8711.29,2538.51,11549.25,471.77,108.8,390.36,1760.92,2838.18,23438.42,408.01,480.64,337.0,11730.97,12091.41,12186.55,505.3,412.68,481.06,385.25
2011-11-07,SCHISM,franks,2,16312.82,15290.11,2965.52,9077.08,8935.94,1.0,0.0,4.54,0.18,79.6,120.9,-1144.43,-393.12,-393.12,396.31,397.38,330.36,478.32,479.79,462.26,14448.57,6427.09,2881.6,442.8,155.37,1698.7,721.3,254.03,295.17,317.5,460.57,150.37,11686.54,959.72,8322.23,2531.22,11295.47,456.76,128.6,383.33,1701.46,2879.5,22997.47,406.95,479.79,330.36,11519.19,11985.2,12043.9,498.56,413.74,478.32,391.42
2011-11-08,SCHISM,franks,2,16464.3,15443.06,2751.73,8364.08,9585.98,1.0,0.0,4.39,0.15,78.0,125.9,-1140.07,-372.67,-372.67,407.37,406.1,319.43,475.57,471.56,495.4,13942.52,6211.19,2818.94,440.47,155.37,1637.53,684.2,242.15,293.45,355.17,471.98,149.28,11433.56,937.08,7981.26,2557.71,11033.82,439.41,127.52,373.74,1642.07,2817.03,22837.14,403.76,471.56,319.43,11252.41,11778.26,11829.61,488.02,420.96,470.71,412.26
2011-11-09,SCHISM,franks,2,16528.93,15518.01,2692.72,9018.15,8914.18,1.0,0.0,4.0,0.09,78.0,112.2,-1177.12,-407.53,-407.53,412.68,392.48,317.5,538.52,459.51,512.67,13442.5,5811.96,2529.3,375.44,156.46,1514.54,638.25,232.2,284.2,396.31,499.19,149.28,11161.82,918.9,7593.52,2592.04,10706.27,416.08,129.04,340.21,1518.91,2527.18,22435.91,403.54,459.51,317.5,10897.48,11448.17,11469.25,474.3,426.69,458.03,392.06
2011-11-10,SCHISM,franks,2,16401.77,15397.68,2632.63,8133.61,10015.47,1.0,0.0,3.49,0.11,78.2,113.3,-772.02,139.33,139.33,424.57,404.61,317.07,546.91,459.51,558.24,13510.82,5795.36,2425.25,331.43,157.98,1472.41,607.6,228.09,276.88,423.08,548.8,150.37,10687.46,891.49,7331.19,2511.82,10313.62,382.48,129.47,307.42,1475.99,2424.1,22822.75,403.76,459.51,317.07,10641.78,11139.84,11119.57,467.97,416.93,450.63,422.02
2011-11-11,SCHISM,franks,2,15869.9,14969.16,2608.59,8132.21,9430.96,1.0,0.0,3.03,0.12,77.8,41.2,-874.12,-7.92,-7.92,435.59,401.84,317.29,557.82,459.51,564.31,13313.21,5869.13,2492.98,323.5,157.77,1453.91,586.08,222.24,274.51,445.97,549.01,150.37,10205.1,873.47,7095.54,2406.57,10005.83,367.98,120.33,293.02,1457.49,2493.56,22870.67,401.42,459.51,317.29,10482.53,10919.33,10955.86,463.11,412.68,438.56,424.78
2011-11-12,SCHISM,franks,2,16031.5,14893.77,2595.65,8152.6,9697.84,1.0,0.0,2.77,0.04,77.4,54.3,-722.4,170.9,170.9,436.44,390.36,318.14,560.54,459.51,569.76,12753.07,5625.53,2347.36,298.82,156.03,1377.16,553.42,212.93,267.4,464.38,560.54,150.37,9824.29,864.45,6718.0,2482.99,9741.34,363.71,129.47,287.64,1380.36,2347.75,22477.59,398.44,459.51,318.14,10307.61,10773.63,10887.06,459.94,407.8,432.41,424.99
2011-11-13,SCHISM,franks,2,16387.47,15211.79,2553.93,8855.9,9431.24,1.0,0.0,2.71,0.0,77.8,62.8,-591.47,320.11,320.11,440.68,379.07,318.14,556.35,459.51,583.78,12740.12,5567.43,2303.52,299.04,154.07,1365.18,538.31,207.51,257.05,485.49,560.54,150.37,9557.96,852.56,6480.93,2583.99,9555.03,358.16,119.46,282.48,1367.98,2302.75,22211.98,395.68,459.51,318.14,10150.12,10693.1,10811.23,462.05,395.25,423.3,394.4
2011-11-14,SCHISM,franks,2,16705.58,15528.09,2524.92,8513.58,10141.98,1.0,0.0,2.75,0.06,77.8,75.9,-499.05,388.9,388.9,431.78,377.79,318.14,560.54,459.51,583.78,12994.53,5689.53,2384.21,305.7,153.41,1401.51,531.17,205.99,253.38,509.93,557.61,150.37,9397.46,838.39,6311.42,2609.1,9437.61,355.17,121.86,278.6,1404.1,2383.82,22377.73,384.39,459.51,318.14,10109.21,10683.69,10885.7,462.9,382.26,415.23,401.63
2011-11-15,SCHISM,franks,2,16867.97,15711.69,2477.44,8835.14,10068.93,1.0,0.0,3.04,0.05,77.4,54.5,-386.84,514.5,514.5,424.14,387.16,315.79,580.43,440.68,588.17,13191.23,5743.73,2377.85,314.28,152.11,1404.3,524.86,205.34,245.6,525.7,560.54,149.72,9261.85,822.37,6130.4,2669.22,9321.62,346.62,129.47,277.96,1406.89,2376.88,22395.96,378.0,440.68,315.79,10087.71,10676.85,10982.3,449.15,373.31,407.37,406.95
2011-11-16,SCHISM,franks,2,16914.94,15826.12,2470.71,5544.3,13543.43,1.0,0.0,3.49,0.01,77.6,92.6,-205.32,739.56,739.56,429.02,402.48,309.99,588.17,439.2,602.8,13394.88,5651.93,2321.88,319.0,150.59,1379.76,513.93,199.05,240.85,536.63,575.2,150.37,9132.65,804.68,5980.09,2684.72,9144.79,337.0,129.47,278.6,1382.75,2321.3,22303.52,368.83,439.2,309.99,9982.25,10598.31,10970.02,446.4,371.82,398.44,415.23
2011-11-17,SCHISM,franks,2,16845.13,15871.98,2428.09,6578.39,12442.41,1.0,0.0,3.81,0.08,78.2,130.7,-121.72,809.24,809.24,437.5,399.08,305.7,595.91,419.48,618.24,13816.85,5849.29,2429.88,360.51,150.59,1423.64,504.88,204.26,236.74,541.88,594.44,148.84,8944.19,771.3,5938.14,2588.59,8959.49,320.07,123.16,277.53,1426.83,2429.68,22517.84,361.79,419.48,305.7,9948.16,10594.37,10901.92,436.23,367.55,393.97,420.11
2011-11-18,SCHISM,franks,2,16774.94,15915.85,2413.3,5110.26,13765.02,1.0,0.01,3.96,0.16,77.4,221.2,-91.76,778.25,778.25,435.38,415.02,314.71,600.71,417.35,611.57,14001.97,6098.07,2572.1,412.26,152.98,1502.62,501.93,206.64,235.23,553.63,599.04,149.72,8802.56,738.67,5880.3,2465.68,8875.31,328.65,117.29,292.38,1506.6,2571.71,22510.71,362.86,417.35,314.71,9923.02,10597.11,10917.62,421.39,354.32,386.74,431.14
2011-11-19,SCHISM,franks,2,16912.21,16131.3,2438.42,5749.4,13213.0,1.0,1.0,3.97,0.13,76.6,141.9,-246.34,575.9,575.9,447.67,400.14,320.72,603.01,398.44,606.35,12983.79,5613.59,2379.2,389.08,154.28,1364.98,473.46,192.32,234.36,555.93,600.71,150.37,8769.13,731.43,5235.3,2264.65,8723.31,326.29,119.9,297.97,1368.77,2378.62,21739.65,359.44,398.44,320.72,9365.96,10293.19,10839.59,401.42,357.52,379.07,430.72
2011-11-20,SCHISM,franks,2,17173.44,16371.2,2533.34,5792.28,13379.89,1.0,1.0,3.82,0.11,76.6,92.3,-442.31,357.42,357.42,449.99,396.53,329.93,616.16,398.44,607.18,11941.49,4992.13,1860.46,317.29,152.54,1195.71,438.56,182.33,233.71,568.92,611.36,150.37,8664.75,722.54,4352.09,1698.31,8391.84,310.42,113.59,276.24,1198.73,1859.87,21030.48,355.39,398.44,329.93,8412.65,9475.5,10471.56,372.89,357.52,369.26,429.87
2011-11-21,SCHISM,franks,2,17704.59,16937.39,2587.52,5774.75,14021.83,1.0,1.0,3.49,0.12,76.4,98.6,-396.92,421.88,421.88,448.51,399.08,332.5,595.28,398.44,617.62,12126.99,4962.71,1878.88,258.77,150.37,1120.27,411.62,176.68,228.95,576.04,608.23,148.63,8329.23,701.83,3764.27,1406.7,7534.76,286.35,111.85,246.68,1123.1,1879.07,21031.76,357.52,398.44,332.5,7888.66,8886.8,10089.61,365.42,354.74,366.06,432.63
2011-11-22,SCHISM,franks,2,18117.46,17257.36,2515.32,5327.12,14804.46,1.0,1.0,3.08,0.08,75.4,86.4,-414.8,424.36,424.36,450.84,400.36,334.43,554.46,393.76,614.91,12018.7,4878.6,1817.9,251.44,145.15,1055.69,390.78,170.6,219.64,580.64,573.32,145.36,7619.98,683.16,3212.75,1461.47,6862.43,270.63,127.08,231.98,1058.93,1818.29,21229.48,357.52,393.76,334.43,7315.79,8431.53,9797.74,367.98,349.19,350.68,435.59
2011-11-23,SCHISM,franks,2,18046.45,17171.2,2429.03,4886.58,15078.3,1.0,1.0,2.61,0.06,74.6,64.8,-445.8,401.3,401.3,449.15,402.69,343.63,555.09,378.0,583.15,11427.34,4611.24,1614.0,221.81,144.71,959.11,364.14,163.2,214.44,582.94,540.83,142.32,6878.8,674.02,2734.6,1393.33,6163.45,256.4,142.75,217.48,961.76,1613.61,20879.38,357.74,378.0,343.63,6826.3,7961.42,9578.87,367.98,345.13,344.91,434.96
2011-11-24,SCHISM,franks,2,18142.42,17299.85,2376.87,5040.44,14874.46,1.0,1.0,2.2,0.02,73.4,72.6,-531.79,305.99,305.99,443.01,397.38,345.34,588.59,378.0,568.5,10916.43,4306.28,1391.73,194.93,150.37,865.89,341.92,160.38,212.93,585.25,570.39,135.13,6190.91,668.0,2351.42,1303.96,5546.97,242.36,157.77,205.77,867.73,1392.53,20298.12,357.52,378.0,345.34,6297.27,7416.78,9278.14,367.34,339.14,336.57,426.9
2011-11-25,SCHISM,franks,2,18854.59,17946.92,2338.79,5036.76,15704.09,1.0,1.0,1.81,-0.04,70.6,89.6,-362.93,485.0,485.0,447.24,399.51,343.63,608.02,378.0,584.2,10321.34,3915.23,1199.34,179.29,152.76,765.73,319.22,163.42,210.11,568.08,599.46,140.79,5531.4,663.22,2082.86,1205.38,5045.62,232.2,150.37,194.71,767.79,1198.53,19777.07,357.52,378.0,343.63,5785.25,6954.72,8889.93,365.42,330.36,326.93,433.69
2011-11-26,SCHISM,franks,2,19623.18,18748.27,2310.08,5008.81,16322.25,1.0,1.0,1.54,-0.01,70.0,68.1,-534.11,315.27,315.27,468.18,400.14,350.68,624.92,378.0,607.6,8968.18,3040.2,764.9,171.25,166.9,612.82,295.6,164.51,210.76,563.69,615.32,150.37,5049.27,673.19,1855.17,1098.03,4759.56,228.09,151.67,195.79,613.65,765.32,19181.78,357.52,378.0,350.68,5113.46,6130.94,8426.81,364.99,327.36,318.57,444.07
2011-11-27,SCHISM,franks,2,20073.09,19263.66,2285.16,2585.03,19027.62,1.0,1.0,1.38,0.09,70.2,70.4,-675.2,146.37,146.37,515.82,451.26,348.76,640.75,378.0,620.75,9324.22,2853.8,626.79,171.25,171.25,560.54,280.54,171.25,208.59,549.64,629.71,163.2,4637.89,663.43,1730.03,753.14,4372.39,216.83,161.9,189.28,561.8,627.0,20814.97,359.87,378.0,348.76,4888.67,5900.85,8012.17,359.02,324.58,311.49,480.64
2011-11-28,SCHISM,franks,2,20183.49,19377.01,2268.05,3876.47,17785.8,1.0,1.0,1.34,0.13,69.8,81.9,-707.37,162.56,162.56,546.28,470.5,350.04,643.46,378.0,638.04,9967.96,2901.57,611.98,171.25,171.25,533.48,272.36,171.25,207.29,561.8,640.75,171.25,4157.72,655.11,1589.87,643.87,4032.53,214.66,154.5,187.98,533.9,611.57,21507.91,359.87,378.0,350.04,4668.37,5996.28,7788.4,359.66,318.14,307.42,493.08
2011-11-29,SCHISM,franks,2,19942.44,19129.4,2217.65,3667.87,17704.56,1.0,1.0,1.47,0.11,69.6,378.9,-408.75,474.38,474.38,446.4,402.91,356.67,658.64,378.0,640.75,9702.34,2692.37,541.88,171.25,171.25,482.11,262.01,168.42,206.21,582.11,640.75,171.25,3832.16,649.49,1382.15,618.04,3812.96,209.46,162.99,191.45,482.11,542.51,20940.25,360.08,378.0,356.67,4365.93,5737.77,7595.82,355.17,317.07,300.54,459.3
2011-11-30,SCHISM,franks,2,19480.27,18694.2,2153.5,3293.91,17606.52,1.0,1.0,1.78,0.12,68.6,504.2,-229.15,710.85,710.85,549.01,409.07,345.13,661.56,378.0,655.53,8743.87,2235.62,639.92,172.34,171.25,426.48,247.98,183.85,198.62,597.37,657.19,171.25,3660.01,643.25,1190.48,486.33,3699.83,198.83,164.07,184.07,427.11,639.71,19867.71,364.14,378.0,345.13,4352.46,5296.95,7603.4,274.94,304.2,285.92,477.68
2011-12-01,SCHISM,franks,2,19076.73,18292.86,2086.52,8504.19,11871.03,0.39,1.0,2.21,0.19,69.6,238.4,-549.63,282.03,282.03,566.62,445.55,363.5,675.27,378.0,660.72,8057.81,1888.87,740.95,176.46,172.12,345.13,240.2,186.24,199.27,606.14,661.76,171.25,3706.56,640.75,1119.06,548.17,3850.8,197.31,154.72,182.98,345.13,741.15,19742.66,353.68,378.0,363.5,5510.02,6358.54,7707.22,258.34,288.29,277.31,488.65
2011-12-02,SCHISM,franks,2,18373.25,17608.79,2026.03,10910.26,8618.32,0.0,1.0,2.68,0.16,70.6,347.8,-522.9,341.47,341.47,491.18,367.98,358.16,680.67,378.0,680.25,10902.51,2585.9,711.36,176.9,171.25,380.56,246.04,188.2,195.14,617.41,660.72,181.9,3467.35,624.71,1100.86,703.9,3506.02,194.93,150.37,183.2,380.35,710.94,22332.07,323.93,378.0,358.16,5231.66,6287.59,7615.57,239.77,269.13,281.83,411.19
2011-12-03,SCHISM,franks,2,18345.35,17560.14,1954.44,10303.08,9040.14,0.0,1.0,3.22,0.1,72.0,116.7,-839.87,-21.48,-21.48,484.22,368.19,325.43,704.31,378.0,688.35,10630.14,2790.34,714.05,179.72,171.25,409.92,247.76,193.41,197.53,619.5,674.02,192.1,3539.03,602.38,1074.74,622.41,3661.88,200.57,150.37,184.5,410.13,713.84,22161.67,302.69,378.0,325.43,5465.43,6675.03,8142.7,244.09,254.46,270.42,399.93
2011-12-04,SCHISM,franks,2,18622.35,17833.64,1920.06,10275.96,9286.05,0.0,1.0,3.64,0.05,72.4,122.0,-858.4,-26.21,-26.21,477.05,352.82,346.84,740.32,378.0,714.67,12318.75,3643.54,830.59,184.07,171.25,488.44,252.51,195.36,192.54,629.71,694.36,192.1,3325.54,559.08,1104.7,555.93,3551.96,205.56,141.45,186.89,489.71,829.97,22953.53,299.25,378.0,346.84,5402.48,6732.08,8363.34,245.6,248.63,264.6,393.97
2011-12-05,SCHISM,franks,2,18625.26,17837.77,1908.7,10292.06,9221.52,0.0,1.0,3.93,-0.02,74.8,93.6,-926.79,-111.1,-111.1,491.39,346.84,360.3,740.32,378.0,737.02,12051.72,3842.23,1010.82,178.42,171.25,562.01,253.59,193.62,206.86,633.67,722.12,192.1,3376.93,539.99,1106.72,636.17,3530.03,208.81,135.13,187.11,562.85,1009.4,21829.03,296.89,378.0,360.3,5124.58,6219.62,8628.13,232.63,247.76,262.87,416.93
2011-12-06,SCHISM,franks,2,18687.53,17918.4,1846.88,10994.16,8506.01,0.0,1.0,4.04,-0.02,76.6,85.8,-948.44,-140.76,-140.76,477.89,319.43,363.07,750.45,378.0,746.73,12501.11,4503.27,1305.56,181.03,160.59,688.97,260.5,200.13,212.93,635.96,737.84,192.1,3347.01,507.19,1134.61,632.21,3370.72,204.91,129.47,186.02,690.21,1304.76,21819.49,296.68,378.0,363.07,5235.85,6319.31,8840.34,233.71,244.52,262.66,399.29
2011-12-07,SCHISM,franks,2,18879.44,18128.99,1803.87,11000.47,8660.91,0.0,1.0,3.95,0.01,77.2,80.3,-941.63,-130.73,-130.73,484.65,313.43,359.02,760.16,378.0,761.39,12889.61,5079.55,1661.03,183.2,154.5,860.97,272.57,201.65,212.93,637.42,740.32,187.76,3201.05,479.58,1160.65,831.0,3255.41,204.26,120.33,186.68,862.2,1661.22,21774.01,290.44,378.0,359.02,5365.81,6523.29,9169.78,233.71,240.63,258.99,375.66
2011-12-08,SCHISM,franks,2,19545.37,18777.02,1776.9,10729.44,9612.84,0.0,1.0,3.84,0.05,77.6,79.7,-900.29,-82.45,-82.45,484.65,304.41,345.55,760.16,384.82,760.36,12935.47,5408.83,1861.64,187.11,150.37,1001.26,288.72,202.52,212.93,640.13,747.14,184.07,3095.52,465.43,1160.65,1030.53,3103.28,206.42,114.89,185.59,1004.11,1861.05,21744.58,282.7,384.82,345.55,5586.8,6735.47,9452.49,233.71,238.69,257.05,365.42
2011-12-09,SCHISM,franks,2,20206.46,19461.7,1761.73,10641.82,10413.65,0.0,1.0,3.65,0.14,78.4,80.9,-831.82,-18.51,-18.51,478.74,299.9,338.5,760.16,430.08,761.81,13023.74,5730.0,2085.59,198.83,149.28,1165.29,317.93,205.77,212.93,640.75,755.61,177.12,2967.33,455.92,1215.84,1211.01,3038.49,207.51,108.58,177.77,1168.72,2085.98,22221.98,279.04,430.08,338.5,5812.14,6808.68,9695.44,233.71,238.25,255.54,369.05
