datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2009-11-08,SCHISM,cache,7,12221.99,11552.88,1435.82,4432.24,9542.6,0.0,0.0,3.26,-0.12,85.0,127.4,444.43,1365.66,1365.66,447.67,430.93,357.52,580.64,479.79,540.41,19308.01,11439.0,6787.31,1683.52,308.92,4833.58,2440.27,741.57,619.5,578.97,550.9,295.82,13304.08,1643.06,11706.04,8701.88,13559.1,1496.27,129.47,1269.88,4843.28,6786.78,27238.98,430.93,479.79,357.52,16316.24,17084.24,17761.49,1010.62,516.66,658.64,438.35,-0.12,-0.35
2009-11-09,SCHISM,cache,7,12144.14,11603.33,1406.36,4429.07,9293.53,0.0,0.0,2.73,-0.14,84.0,82.0,254.11,1162.86,1162.86,447.24,434.11,357.52,596.74,479.79,575.41,18551.61,10546.94,6177.99,1335.39,257.7,4383.65,2260.2,722.12,618.87,554.46,578.55,285.06,13298.55,1612.62,11569.62,7928.39,13446.04,1378.56,129.47,1088.72,4389.92,6175.84,27041.85,441.1,479.79,357.52,15874.9,16704.79,17089.96,1033.57,542.93,688.55,442.37,-0.14,-0.83
2009-11-10,SCHISM,cache,7,12391.56,11758.34,1372.39,4482.77,9296.28,0.0,0.0,2.45,-0.16,84.2,83.1,98.2,983.67,983.67,458.88,440.26,357.52,616.37,478.74,585.04,17892.41,9787.91,5691.7,1107.53,233.5,4032.35,2117.09,705.76,617.2,541.46,597.16,260.28,13246.95,1580.36,11483.01,7280.21,13385.63,1321.58,129.47,916.24,4037.73,5690.8,26838.19,455.71,478.74,357.52,15440.55,16349.05,16527.76,1054.27,572.48,716.33,453.59,-0.14,-1.02
2009-11-11,SCHISM,cache,7,12359.11,11613.85,1348.58,4460.78,9152.23,0.0,0.0,2.47,-0.05,84.6,207.7,113.02,1044.22,1044.22,464.59,437.29,357.52,631.38,472.4,602.38,17914.64,9928.87,5864.26,1113.6,223.54,3966.57,2092.01,734.33,633.04,536.63,610.94,240.42,13251.14,1597.78,11463.3,6831.82,13442.19,1267.47,129.47,884.94,3972.71,5863.0,27083.71,472.4,472.4,357.52,15279.74,16154.38,16266.85,1094.59,607.18,769.65,452.96,-0.05,-0.95
2009-11-12,SCHISM,cache,7,11909.15,11433.87,1333.04,4445.37,8564.26,0.0,0.0,2.74,-0.04,84.8,247.0,14.43,940.73,940.73,468.81,445.76,357.52,640.13,467.55,618.45,18160.43,10260.23,6156.62,1165.29,222.24,3987.2,2066.13,815.38,645.54,538.52,620.75,225.92,13317.65,1616.97,11360.28,6634.36,13493.22,1240.77,148.84,879.21,3995.38,6156.09,26874.97,502.98,467.55,357.52,15239.43,16082.26,16287.85,1137.24,648.24,838.39,468.18,-0.08,-0.64
2009-11-13,SCHISM,cache,7,11790.45,11398.88,1310.62,4644.78,8205.1,0.0,0.0,3.29,-0.13,84.4,181.2,-69.98,855.37,855.37,480.64,467.97,376.3,640.75,465.85,635.34,18524.99,10397.68,6246.35,1187.26,222.46,3972.15,2004.16,820.1,659.48,540.41,622.41,213.58,13397.01,1629.42,11219.04,6699.99,13517.3,1213.02,150.37,865.68,3981.44,6245.27,26774.71,527.39,465.85,376.3,15146.87,16040.68,16362.83,1171.34,694.15,887.81,480.21,-0.18,-0.15
2009-11-14,SCHISM,cache,7,11891.01,11520.84,1291.18,4615.55,8306.59,0.0,0.0,3.98,-0.26,84.2,128.0,-132.04,803.93,803.93,496.24,488.86,385.67,640.75,460.57,640.75,18265.55,10032.33,5918.68,1106.93,219.21,3805.13,1905.31,801.38,662.59,540.41,637.21,202.52,13388.97,1596.99,11055.3,6855.85,13450.06,1163.47,150.37,838.19,3814.45,5917.6,26713.08,557.61,460.57,385.67,14987.07,15880.99,16256.18,1171.13,738.46,918.08,496.03,-0.33,0.43
2009-11-15,SCHISM,cache,7,11759.09,11418.06,1294.0,4535.19,8279.87,0.0,0.0,4.39,-0.36,84.2,123.7,-114.34,834.18,834.18,514.56,513.93,397.38,640.75,459.51,640.75,18275.08,9801.7,5562.0,1115.62,220.51,3659.82,1833.4,774.19,666.34,540.41,640.75,198.83,13264.72,1559.76,10927.53,6754.89,13341.09,1109.35,150.37,834.7,3666.55,5560.37,26717.27,587.75,459.51,397.38,14863.88,15617.67,15903.53,1168.31,773.36,942.59,516.66,-0.4,0.81
2009-11-16,SCHISM,cache,7,11397.17,11032.73,1310.48,4368.99,8132.82,0.0,0.0,4.64,-0.27,85.8,142.9,-62.94,882.06,882.06,528.23,541.04,414.17,650.53,459.51,640.75,18512.17,9868.58,5470.87,1179.8,226.57,3607.61,1799.05,776.04,676.31,542.93,640.75,195.14,13108.31,1535.77,10819.09,6383.24,13221.65,1062.79,150.37,823.6,3614.54,5469.6,26919.65,615.95,459.51,414.17,14759.32,15383.45,15658.38,1179.0,805.09,966.04,536.84,-0.3,1.0
2009-11-17,SCHISM,cache,7,11122.72,10744.83,1301.46,4077.88,8144.19,0.0,0.0,4.59,-0.16,85.2,163.1,-39.01,903.67,903.67,548.8,564.73,432.41,660.72,459.51,640.75,19926.22,11082.07,6358.18,1599.96,295.39,3994.08,1874.57,844.96,711.15,550.06,640.75,194.49,12955.41,1557.58,10952.27,6023.45,13247.79,1050.82,150.37,918.29,4003.0,6356.92,27538.36,643.25,459.51,432.41,14895.85,15409.53,15737.12,1218.25,829.35,1007.57,559.08,-0.15,0.98
2009-11-18,SCHISM,cache,7,11501.71,11081.93,1306.44,4060.27,8535.32,0.0,0.0,4.43,-0.31,84.2,125.0,-87.57,834.21,834.21,565.57,579.18,447.03,674.02,459.51,659.27,19377.17,10618.33,6124.12,1399.12,251.44,3756.24,1762.89,829.56,709.91,560.54,640.96,189.5,12931.06,1525.26,10532.38,6058.88,13120.05,1125.73,150.37,942.59,3766.32,6122.5,26934.08,673.4,459.51,447.03,14795.95,15453.42,16042.81,1213.02,857.69,1022.81,569.34,-0.31,0.78
2009-11-19,SCHISM,cache,7,11960.39,11540.11,1310.79,3413.87,9646.46,0.0,0.0,4.01,-0.22,85.8,194.4,-16.45,910.7,910.7,589.01,602.38,463.11,700.58,459.51,660.72,18352.37,9880.99,5242.58,1219.66,230.47,3467.72,1699.1,738.88,699.96,566.62,663.63,191.45,12803.18,1469.63,10264.35,6193.43,12851.93,1027.68,150.37,848.45,3475.8,5241.67,26659.35,692.91,459.51,463.11,14621.17,15141.09,15639.76,1180.2,873.06,1015.7,589.43,-0.23,0.33
2009-11-20,SCHISM,cache,7,12004.24,11552.37,1304.76,3164.91,9829.2,0.0,0.0,3.56,0.01,83.8,143.2,-171.69,668.52,668.52,602.38,623.25,472.61,700.58,459.51,679.84,19948.54,11307.55,6004.56,1792.37,297.54,4000.77,1814.76,793.35,719.02,574.99,693.12,192.1,12558.16,1475.4,10418.25,5798.97,12932.91,958.91,150.37,919.51,4011.17,6002.58,28383.09,699.13,459.51,472.61,14647.05,15111.32,15392.03,1222.07,873.68,1044.13,611.36,0.01,-0.01
2009-11-21,SCHISM,cache,7,12822.19,12301.96,1300.64,3151.78,10566.31,0.0,0.0,2.79,-0.17,82.8,86.9,-317.85,529.25,529.25,610.94,614.28,485.07,700.58,466.49,698.3,17655.56,9530.83,5234.21,1028.7,214.01,3311.22,1573.04,741.98,698.72,582.32,698.92,190.37,12496.16,1444.56,9614.29,5468.51,12548.9,1056.5,150.37,853.58,3318.94,5232.94,25753.41,707.01,466.49,485.07,14342.14,14960.59,15733.0,1172.14,884.53,1012.85,598.62,-0.15,-0.76
2009-11-22,SCHISM,cache,7,13692.75,13187.64,1303.24,3144.4,11408.38,0.0,0.0,2.34,-0.18,81.6,78.5,-364.71,472.94,472.94,626.17,646.79,493.92,700.58,474.73,700.58,16784.94,8710.77,4204.39,811.88,188.63,2933.14,1509.18,644.29,676.72,591.31,700.58,192.1,12380.67,1406.89,9330.8,5828.56,12226.92,855.84,150.37,669.45,2936.56,4203.65,25753.72,719.23,474.73,493.92,13988.92,14630.46,14928.8,1126.53,889.86,1017.73,640.75,-0.19,-1.25
2009-11-23,SCHISM,cache,7,13703.77,13182.67,1306.15,3180.66,11283.1,0.0,0.01,1.79,-0.18,80.6,60.9,-485.26,384.35,384.35,638.88,653.65,510.56,690.21,479.79,700.58,15507.87,7668.99,3591.69,552.58,181.68,2561.93,1397.12,586.71,657.4,604.47,682.33,192.1,12165.27,1373.37,8989.55,5052.0,11980.46,786.35,163.64,556.14,2563.85,3590.94,25225.29,736.4,479.79,510.56,13482.85,14216.07,14108.2,1077.38,897.22,1003.5,651.57,-0.18,-1.72
2009-11-24,SCHISM,cache,7,13491.41,12967.56,1303.13,4095.81,10066.68,0.0,1.0,1.43,-0.12,80.4,56.6,-575.45,277.43,277.43,642.83,668.62,523.18,700.58,479.79,700.58,14655.01,7036.08,3235.6,419.48,174.94,2336.55,1320.18,559.29,633.46,611.98,680.67,192.1,11941.03,1352.19,8479.4,4030.67,11834.52,742.39,168.2,455.28,2338.48,3234.84,25282.04,744.67,479.79,523.18,12852.94,13879.71,13461.27,1051.63,909.29,1005.33,657.4,-0.1,-2.03
2009-11-25,SCHISM,cache,7,13006.74,12508.86,1282.63,5526.94,8104.09,0.0,1.0,1.35,-0.03,80.6,71.1,-587.24,368.91,368.91,639.5,674.65,530.96,700.58,487.39,700.58,15018.68,6951.53,3181.96,367.98,173.2,2251.88,1276.7,559.7,614.7,621.58,690.63,192.1,11794.7,1338.99,7584.17,3392.55,11514.09,718.6,171.25,352.61,2254.4,3180.64,26426.11,760.98,487.39,530.96,12066.89,13359.68,13217.29,1042.71,917.88,1018.34,653.03,-0.02,-2.07
2009-11-26,SCHISM,cache,7,12653.81,12148.84,1276.1,5529.03,7701.24,0.0,1.0,1.47,0.05,82.0,126.3,-573.32,365.42,365.42,645.95,675.68,541.04,700.58,495.82,700.58,15822.9,7281.45,3396.5,344.27,173.2,2247.82,1253.22,582.94,603.22,628.04,700.58,191.24,11524.96,1331.79,6577.59,3394.43,11144.1,686.89,161.9,337.85,2250.91,3395.18,27264.22,778.93,495.82,541.04,11403.3,12853.61,13431.32,1046.97,925.23,1032.96,640.33,0.06,-1.87
2009-11-27,SCHISM,cache,7,12197.65,11689.17,1263.96,5068.46,7588.65,0.0,1.0,1.83,0.01,82.0,602.4,-202.1,644.13,644.13,647.83,686.27,555.3,715.5,503.19,700.58,17574.04,8515.73,4156.8,434.32,175.38,2457.02,1258.84,697.47,608.02,629.09,700.58,192.1,11114.28,1332.19,5715.01,3574.45,10807.3,664.26,150.37,360.94,2461.06,4155.5,27355.43,803.03,503.19,555.3,10985.38,12777.79,13977.42,1059.75,935.04,1051.03,647.2,0.01,-1.49
2009-11-28,SCHISM,cache,7,12850.53,12302.52,1258.67,5069.57,8198.52,0.0,1.0,2.56,-0.16,82.0,182.8,-658.32,229.92,229.92,651.16,708.87,565.57,720.47,502.77,713.43,16423.02,7738.4,4798.23,470.93,177.77,2155.93,1193.3,800.97,579.6,631.38,703.07,192.1,10807.47,1299.15,5230.03,3620.15,10588.89,559.08,150.37,383.33,2156.52,4796.58,26289.55,861.38,502.77,565.57,11000.22,13096.23,14499.66,729.78,965.84,988.24,654.49,-0.17,-0.87
2009-11-29,SCHISM,cache,7,13029.36,12529.68,1256.98,5624.84,7828.45,0.0,1.0,3.46,-0.1,82.8,67.1,-765.95,128.67,128.67,691.46,731.64,584.83,720.47,507.19,720.47,16568.42,7892.18,4201.06,476.63,188.2,2084.42,1123.91,689.18,574.78,644.08,717.15,196.01,10284.61,1275.7,4979.52,4200.69,9983.45,656.15,150.37,464.38,2088.89,4199.58,26264.19,893.34,507.19,584.83,10912.67,12748.7,14537.02,695.19,960.54,924.01,666.34,-0.13,-0.06
2009-11-30,SCHISM,cache,7,12342.42,11797.19,1253.41,5303.75,7495.51,0.0,0.99,4.42,0.03,84.2,54.1,-742.47,126.73,126.73,709.08,768.62,630.96,720.47,521.71,720.47,18114.2,8873.4,4412.97,684.2,195.58,2369.55,1131.18,660.31,594.03,646.16,720.47,206.42,9546.9,1257.24,4795.66,3555.34,9073.8,639.08,150.37,474.3,2377.27,4412.24,27079.53,876.96,521.71,630.96,10607.89,12316.73,14457.8,720.88,920.33,895.38,708.87,0.01,0.84
2009-12-01,SCHISM,cache,7,11986.48,11469.07,1245.3,6083.08,6398.85,0.0,0.0,5.28,0.18,85.4,95.1,-654.75,123.96,123.96,732.26,770.89,626.58,720.47,533.27,720.47,19723.66,10248.21,5532.66,1139.26,240.42,2958.03,1179.4,675.06,623.46,646.16,719.85,207.07,8834.07,1220.67,5262.95,3368.28,8774.7,645.75,150.37,578.13,2969.04,5529.95,28065.86,851.33,533.27,626.58,11819.44,12685.27,14850.63,771.92,873.88,881.46,725.23,0.16,1.76
2009-12-02,SCHISM,cache,7,11753.55,11233.27,1221.98,5708.19,6607.62,0.0,0.0,5.86,0.21,85.4,56.9,-602.82,212.02,212.02,717.98,753.55,620.75,733.09,547.33,720.47,20158.92,11001.41,6369.28,1452.52,299.04,3409.85,1239.76,682.74,642.42,647.83,720.47,202.95,8410.38,1192.69,5713.38,4534.01,9112.86,732.05,150.37,708.04,3421.69,6367.49,27845.52,824.42,547.33,620.75,12818.81,13820.99,15789.48,820.1,836.96,872.24,715.5,0.21,2.3
2009-12-03,SCHISM,cache,7,11734.91,11198.11,1247.99,4168.26,8253.05,0.0,0.0,6.11,0.1,84.2,65.6,-496.0,330.58,330.58,724.61,740.95,624.5,740.32,561.59,721.3,20036.09,10937.6,6395.59,1490.11,285.92,3404.58,1235.94,658.85,635.75,651.99,720.47,198.18,8558.86,1177.38,5903.01,5688.81,9472.04,783.88,150.37,768.0,3415.68,6392.37,27969.22,804.26,561.59,624.5,13342.93,14603.41,16356.44,839.42,824.01,856.87,723.16,0.12,2.51
2009-12-04,SCHISM,cache,7,11841.95,11325.09,1268.44,4148.11,8493.08,0.0,0.0,5.77,0.01,84.4,131.9,-337.3,475.62,475.62,722.74,739.91,633.67,751.69,571.64,739.29,18668.11,9900.28,5438.41,1263.26,243.44,3050.06,1178.59,606.56,617.62,658.23,734.95,197.31,8812.14,1165.89,5834.15,6277.01,9479.65,783.88,150.37,744.46,3060.48,5436.59,27027.13,790.26,571.64,633.67,13107.97,14165.31,15951.89,839.21,813.73,845.37,714.26,0.03,2.13
2009-12-05,SCHISM,cache,7,11848.15,11347.91,1259.82,4141.26,8543.64,0.0,0.0,5.09,0.19,84.4,181.3,-241.78,568.13,568.13,719.43,739.08,640.75,760.16,583.15,740.32,18551.79,10041.45,5552.77,1247.6,255.97,3082.27,1183.83,611.78,599.04,663.63,740.32,199.48,8908.19,1146.32,6045.39,5785.61,9588.55,742.39,150.37,688.55,3091.73,5551.5,26999.06,782.43,583.15,640.75,13222.49,14150.99,15531.61,835.31,810.44,847.22,715.91,0.18,1.36
2009-12-06,SCHISM,cache,7,11586.85,11118.88,1256.52,4138.94,8277.25,0.0,0.0,4.12,0.32,83.8,146.7,-280.47,439.18,439.18,717.36,734.12,635.34,760.16,591.52,757.47,18273.2,10046.26,5549.15,1289.53,235.88,3101.96,1184.64,590.68,598.2,667.17,753.34,199.7,8957.57,1135.02,6145.85,5432.42,9639.5,743.63,150.37,696.44,3111.8,5548.06,26862.56,773.36,591.52,635.34,13215.11,14156.65,15445.34,839.01,806.73,844.96,712.6,0.33,0.54
2009-12-07,SCHISM,cache,7,11934.05,11443.99,1265.39,4153.78,8295.72,0.0,0.0,3.24,0.35,82.2,147.9,-602.04,-156.99,-156.99,715.91,727.3,623.46,747.56,592.35,760.16,17375.49,9342.58,5125.49,1079.81,197.53,2892.82,1133.0,578.76,577.92,671.95,754.79,197.75,8990.42,1130.98,5996.1,5510.92,9385.69,731.23,150.37,643.25,2901.19,5125.31,26090.95,764.7,592.35,623.46,12818.14,13857.2,15246.21,825.24,796.85,836.34,722.74,0.37,-0.23
2009-12-08,SCHISM,cache,7,12724.86,12232.14,1313.95,4017.65,9251.48,0.0,0.0,2.51,0.01,79.2,148.5,-621.19,-168.88,-168.88,724.19,728.33,620.75,723.57,599.88,760.16,15193.66,7840.83,4107.5,699.34,177.99,2367.43,1028.9,514.98,565.15,680.67,740.12,192.32,9005.54,1136.43,5692.24,5550.78,9034.9,727.3,150.37,575.41,2373.99,4106.38,24541.73,764.28,599.88,620.75,11879.57,13373.07,14664.96,805.29,796.24,817.84,724.19,0.05,-0.89
2009-12-09,SCHISM,cache,7,12758.16,12324.86,1275.03,4044.81,9200.07,0.0,0.0,2.26,-0.09,79.2,139.4,-648.92,-203.77,-203.77,722.12,726.68,620.75,737.43,601.55,755.41,13900.45,6580.45,3199.91,484.01,174.51,1971.38,970.73,458.88,548.38,686.48,722.12,192.97,8946.45,1126.33,5672.18,5285.68,8772.79,680.04,150.37,481.48,1974.5,3198.97,24428.91,765.32,601.55,620.75,11063.15,12634.95,13735.2,779.55,799.74,811.26,723.57,-0.05,-1.13
2009-12-10,SCHISM,cache,7,12385.92,11934.83,1254.36,4100.81,8637.58,0.0,0.0,2.44,0.11,81.6,54.3,-847.59,-455.44,-455.44,703.9,712.39,612.4,735.57,609.9,745.49,14109.03,6417.43,3107.26,426.05,173.86,1905.7,946.67,468.18,521.29,692.29,726.06,196.88,8839.64,1115.22,5786.16,4844.38,8708.15,614.7,150.37,408.01,1909.81,3106.31,25519.34,756.44,609.9,612.4,10805.93,12170.84,13249.47,756.44,794.79,806.73,701.62,0.15,-1.0
2009-12-11,SCHISM,cache,7,12348.64,11678.29,1270.45,4381.82,7932.93,0.0,0.0,2.92,0.38,83.6,5.1,-1299.25,-1160.09,-1160.09,696.44,711.77,600.71,740.32,618.66,752.72,16134.01,7533.71,3762.4,536.0,178.42,2103.67,965.63,509.51,506.98,694.78,722.33,197.75,8684.27,1101.46,5993.77,4494.06,8797.86,563.27,159.29,400.57,2109.31,3761.47,26949.12,753.96,618.66,600.71,11067.41,12071.63,13469.3,747.56,786.35,803.85,705.56,0.41,-0.51
2009-12-12,SCHISM,cache,7,13073.34,12132.93,1317.92,4419.44,8274.05,0.0,0.0,3.37,0.71,84.0,7.0,-1690.78,-1555.67,-1555.67,694.15,704.31,604.47,745.9,638.88,747.14,18882.66,9730.3,5158.47,971.75,207.94,2709.38,1053.66,543.56,517.29,694.78,722.12,197.96,8560.78,1070.89,6235.05,4295.01,9037.85,575.62,150.37,479.79,2717.79,5156.84,28619.07,745.7,638.88,604.47,11848.92,12834.28,14365.91,764.7,772.74,798.91,699.55,0.73,-0.07
2009-12-13,SCHISM,cache,7,15144.82,13862.69,1386.14,4928.17,9181.06,0.0,0.0,4.1,0.55,82.6,13.7,-2408.02,-2789.98,-2789.98,688.55,699.96,606.77,764.28,653.24,744.05,18927.64,10135.68,5636.56,1059.54,199.27,2974.93,1071.3,524.44,529.91,695.81,728.95,200.13,8626.56,1056.1,6166.5,4803.36,9120.15,629.09,150.37,560.33,2987.65,5634.75,28176.48,734.12,653.24,606.77,11787.41,13288.34,15262.89,762.22,764.28,786.35,694.15,0.57,0.72
2009-12-14,SCHISM,cache,7,16785.96,15576.74,1394.77,5929.71,9778.55,0.0,0.0,4.56,0.25,82.2,18.3,-2454.17,-2788.1,-2788.1,686.06,703.48,610.32,779.96,662.39,764.7,17343.0,8604.58,4320.32,726.26,182.11,2474.14,975.62,458.67,515.82,701.41,751.28,212.06,8711.46,1052.45,5932.73,5640.72,8908.02,611.57,155.81,523.6,2480.87,4318.85,25972.57,731.23,662.39,610.32,11520.04,12803.35,15036.89,740.32,753.55,773.36,693.95,0.28,1.05
2009-12-15,SCHISM,cache,7,17128.3,16124.43,1395.16,6457.45,9722.75,0.0,0.0,4.71,0.23,82.0,8.9,-2334.36,-2617.37,-2617.37,701.62,709.08,607.18,779.96,676.1,793.97,16589.45,8037.27,3793.56,632.84,183.2,2301.59,962.78,443.43,504.46,704.52,774.8,212.93,8769.65,1031.75,5922.83,5068.61,8796.82,560.96,171.68,458.46,2308.93,3792.07,25197.31,720.88,676.1,607.18,11477.74,12406.65,14209.91,732.47,739.5,766.55,694.36,0.27,1.15
2009-12-16,SCHISM,cache,7,17003.36,16097.21,1422.65,7365.04,9082.93,0.0,0.0,4.69,0.18,81.0,19.7,-1958.35,-1981.73,-1981.73,704.52,706.18,604.05,779.96,692.7,800.56,16178.41,7703.87,3514.27,574.37,188.2,2190.27,951.16,443.86,490.55,706.8,779.96,212.93,8764.25,1010.01,5929.67,4194.58,8688.46,531.8,159.72,426.27,2195.9,3512.96,24699.94,712.6,692.7,604.05,11258.88,12085.15,13589.69,727.92,724.81,756.65,697.47,0.22,1.15
2009-12-17,SCHISM,cache,7,16642.82,15773.55,1457.66,7904.8,8993.14,0.0,0.0,4.35,0.12,79.4,28.2,-1174.34,-732.01,-732.01,698.09,697.68,592.98,792.53,704.11,789.44,15243.75,7038.39,3029.96,499.4,193.84,1992.46,921.56,436.65,480.0,710.74,779.96,212.93,8579.27,992.51,5911.12,3627.64,8552.22,514.77,171.25,404.4,1997.14,3028.82,23729.33,697.47,704.11,592.98,10948.01,11667.54,12941.64,721.09,709.49,748.8,682.54,0.14,0.8
2009-12-18,SCHISM,cache,7,16751.3,15917.31,1459.41,7546.7,10464.11,0.0,0.0,3.88,0.14,78.0,37.5,-162.39,633.11,633.11,689.38,690.01,582.94,798.29,719.02,793.35,14304.04,6409.91,2571.9,424.99,192.1,1806.71,888.63,429.66,466.7,715.29,779.96,212.49,8351.44,977.04,5878.32,3151.72,8363.69,490.34,171.25,371.61,1809.66,2571.33,23405.46,685.23,719.02,582.94,10597.45,11289.17,12285.17,715.29,692.91,737.22,675.48,0.13,0.28
