datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2013-11-03,dsm2,base,1003,10013.71,9876.0,3093.53,3946.39,2440.94,1894.55,546.39,6719.9,1.0,,422.98,2.34,3.36,3.04,-0.03,2338.45,2338.45,520.97,7254.52,333.22,598.95,5945.73,5945.73,795.44,1644.35,534.88,13185.55,13376.87,17427.78,532.9,534.54,8791.99,806.2,9643.3,23350.55,12217.67,6544.88,520.86,457.19,293.79,15503.47,280.19,247.65,518.16,334.31,8077.55,189.26,173.9,806.8,307.83,654.26,349.29,352.87,7321.75,331.26,84.2
2013-11-04,dsm2,base,1003,10510.79,10374.23,2973.28,4026.33,2651.79,2063.54,588.25,6805.95,1.0,,485.98,2.45,3.32,2.37,0.07,1995.28,1995.28,516.46,7302.85,402.82,584.73,5422.85,5422.85,777.06,1416.55,522.15,13014.18,13378.91,16819.37,525.03,526.62,8237.79,729.2,9085.21,22306.69,12268.78,5683.89,516.12,461.96,341.05,14763.23,280.18,264.88,521.49,308.57,7702.32,193.91,176.17,696.68,337.08,578.8,422.77,354.56,7240.52,369.62,79.4
2013-11-05,dsm2,base,1003,11937.36,11565.15,2857.46,5002.27,2754.71,2179.71,575.0,7037.83,1.0,,553.98,2.57,3.32,1.98,0.19,1864.53,1864.53,512.27,7030.18,466.98,569.81,5207.37,5207.37,753.75,1319.05,509.31,12850.27,13230.63,16421.0,515.86,516.77,8048.91,687.81,8828.73,21929.71,12157.89,5390.67,512.23,463.38,404.59,14437.29,279.32,294.92,526.43,297.3,7582.06,190.66,174.15,670.78,380.55,552.74,485.03,356.95,7188.82,406.29,79.4
2013-11-06,dsm2,base,1003,11961.93,11744.99,2793.3,5077.34,2743.53,2209.52,534.01,6934.36,1.0,,603.98,2.51,3.32,1.83,0.24,1796.65,1796.65,505.71,6593.14,528.74,551.06,5069.08,5069.08,726.9,1257.32,490.66,12682.39,13070.75,16070.68,504.22,504.94,8030.41,661.21,8677.32,21901.81,12053.28,5187.34,505.59,462.36,462.88,14194.91,276.76,334.51,532.5,290.41,7542.37,191.36,169.13,641.79,424.75,533.71,551.07,363.49,7155.16,440.07,79.4
2013-11-07,dsm2,base,1003,11695.71,11537.53,2740.8,5097.45,2797.47,2232.35,565.12,6541.59,1.0,,621.99,2.39,3.47,1.86,0.15,1771.67,1771.67,496.06,6197.47,583.88,532.45,5016.07,5016.07,700.32,1218.5,476.15,12526.06,12905.5,15809.72,489.64,490.16,7957.47,643.24,8627.71,21717.66,11848.18,5193.16,496.22,463.42,525.57,13993.42,273.35,379.71,537.04,287.12,7445.05,191.72,164.73,617.52,446.15,517.69,601.41,368.6,7114.66,456.38,79.4
2013-11-08,dsm2,base,1003,11648.97,11541.68,2688.62,5684.38,2761.77,2205.8,555.97,5891.44,1.0,,651.99,2.29,3.35,2.09,0.13,1848.29,1848.29,483.98,5923.77,614.67,516.35,5206.32,5206.32,677.13,1283.2,460.81,12377.89,12741.22,15785.3,475.3,475.92,8143.03,643.3,8817.03,22708.13,11806.81,5326.1,484.07,462.45,576.25,14410.29,268.74,425.05,538.62,286.93,7478.09,195.67,161.47,640.14,459.36,526.49,621.94,370.74,7064.64,461.25,79.4
2013-11-09,dsm2,base,1003,11524.75,11413.3,2633.0,4997.85,2751.22,2205.44,545.78,6408.68,1.0,,688.99,2.23,3.18,2.46,0.06,1789.29,1789.29,471.56,5703.12,637.85,500.67,5038.42,5038.42,653.17,1218.39,450.62,12350.66,12601.91,15777.14,460.29,460.79,8089.93,622.85,8634.22,22066.67,11490.97,5610.0,471.69,458.06,607.0,14105.64,265.18,471.64,537.94,280.65,7314.37,182.76,160.43,616.29,469.38,507.88,650.01,371.13,6882.43,478.84,79.4
2013-11-10,dsm2,base,1003,11785.04,11653.6,2580.0,5181.62,2657.62,2163.45,494.17,6525.8,1.0,,737.98,2.11,3.17,2.81,0.01,1598.56,1598.56,460.79,5640.95,672.19,484.83,4705.27,4705.27,631.92,1094.06,440.2,12203.39,12523.78,15485.03,448.61,448.97,7661.6,583.01,8176.14,21066.44,11076.5,5135.86,460.9,452.77,630.44,13596.83,262.18,520.92,535.77,267.94,6885.91,180.15,159.54,559.58,477.39,469.85,685.7,370.53,6735.85,493.29,79.4
2013-11-11,dsm2,base,1003,11514.04,11385.69,1582.16,5175.45,2658.1,2131.56,526.54,5262.65,1.0,,735.01,1.93,3.17,3.03,0.02,1512.96,1512.96,449.24,5596.98,707.53,470.76,4520.08,4516.47,615.32,1032.27,427.36,12047.95,12397.85,15246.75,437.3,437.56,7377.89,559.5,7996.41,21143.66,10909.84,4933.74,449.32,444.93,660.03,13340.75,257.83,554.84,532.49,262.19,6448.06,176.67,161.81,531.1,481.47,453.16,732.55,367.4,6581.56,483.24,79.4
2013-11-12,dsm2,base,1003,11053.35,10941.25,1538.25,4491.1,2625.06,2114.13,510.93,5475.44,1.0,,743.99,1.8,3.1,3.15,-0.01,1574.88,1574.88,437.85,5421.89,735.88,457.6,4646.56,4646.56,601.25,1065.23,414.35,11931.71,12239.21,15225.46,425.55,425.81,7280.73,561.14,8062.37,21314.49,10745.72,5025.27,438.02,436.72,684.05,13466.7,252.38,565.71,528.5,261.68,5368.25,177.98,165.76,539.24,468.11,453.2,738.12,361.88,6481.56,478.35,79.4
2013-11-13,dsm2,base,1003,10790.21,10682.65,1505.4,4597.36,2779.66,2212.58,567.08,4918.58,1.0,,744.0,1.82,3.25,3.17,-0.01,1512.5,1512.5,426.78,5214.87,737.32,444.53,4423.83,4423.83,584.86,1022.33,403.06,11884.58,12093.26,15104.12,414.25,414.49,6946.42,542.43,7789.86,21184.29,10545.75,4930.82,426.98,428.31,713.69,13262.8,248.27,574.64,520.18,257.57,4474.48,175.87,171.36,514.37,475.16,437.4,740.97,355.25,6375.27,473.59,79.4
2013-11-14,dsm2,base,1003,10079.09,9996.12,1457.93,4592.1,2567.06,2074.05,493.01,4377.86,1.0,,737.01,1.94,3.43,3.13,-0.01,1669.8,1669.8,415.55,5140.32,740.24,434.33,4748.31,4748.31,573.23,1117.41,391.27,11781.75,11972.47,15237.22,403.99,403.8,6842.04,557.95,8139.36,22443.56,10674.22,5076.47,415.75,423.42,722.25,13720.57,243.99,579.77,510.26,263.04,4668.83,182.38,174.59,553.48,463.84,458.42,745.98,351.13,6297.82,475.97,79.4
2013-11-15,dsm2,base,1003,9432.11,9364.65,1414.7,5209.19,2585.57,2068.41,517.16,3052.05,1.0,,718.02,2.21,3.51,2.97,-0.07,1932.06,1932.06,403.11,5091.9,743.9,425.99,5234.57,5234.57,564.61,1285.09,380.93,11656.04,11889.68,15626.23,393.71,393.7,6921.28,600.3,8690.38,23789.74,10892.7,5384.95,403.2,409.88,729.84,14538.97,240.99,584.8,504.42,272.75,4983.49,190.32,184.12,616.68,472.2,500.87,743.52,346.15,6216.01,456.21,79.4
2013-11-16,dsm2,base,1003,8741.99,8666.61,1369.93,4111.53,2526.27,2042.43,483.84,3474.11,1.0,,718.0,2.53,3.55,2.7,-0.03,2207.04,2207.04,391.22,5137.07,742.0,422.34,5666.2,5666.2,557.43,1471.77,374.86,11567.74,11811.71,16174.3,385.4,385.69,7042.52,654.57,9204.12,24517.71,11146.07,5746.16,391.32,399.75,735.21,15385.29,239.9,588.94,496.72,283.76,5388.53,200.67,188.81,687.32,442.38,543.84,734.77,342.58,6145.96,455.97,83.6
2013-11-17,dsm2,base,1003,8312.33,8216.95,1311.07,3560.07,2524.41,2041.31,483.1,3538.92,1.0,,723.98,2.67,3.71,2.42,-0.01,2368.46,2368.46,383.18,5327.03,733.87,422.43,5985.74,5985.74,554.51,1624.02,374.55,11458.73,11734.47,16603.26,380.56,381.25,7152.97,694.07,9594.86,24833.14,11324.28,5982.05,383.28,393.12,735.56,15779.15,240.51,595.01,488.68,290.45,5698.33,208.45,188.46,750.33,459.94,577.28,720.07,339.33,6070.13,449.06,84.2
2013-11-18,dsm2,base,1003,7704.51,7591.46,1276.49,4057.71,2484.98,2008.78,476.2,2438.3,1.0,,718.02,2.96,3.9,2.14,-0.08,2677.37,2677.37,377.85,5632.23,724.1,428.09,6667.77,6667.77,560.14,1894.74,377.19,11486.92,11632.34,17139.39,379.24,380.42,7534.78,764.09,10427.37,25634.91,11844.58,6379.0,377.88,385.89,730.39,16693.48,242.47,598.38,479.33,302.44,6387.75,230.92,187.16,883.94,443.13,666.65,720.75,336.72,6030.99,437.27,84.2
2013-11-19,dsm2,base,1003,7253.32,7115.93,1244.83,4027.46,1443.37,1231.57,211.8,3027.31,1.0,,705.05,3.21,4.06,1.95,-0.06,2969.47,2969.47,376.07,5973.19,721.03,438.38,7208.48,7208.48,573.06,2201.27,384.68,11589.67,11559.76,17780.92,381.38,382.77,7948.71,848.27,11073.08,26852.42,12256.9,7011.12,376.02,380.83,723.38,17431.44,245.53,600.79,469.37,314.0,6855.02,252.34,192.83,1005.52,464.98,745.95,725.69,335.66,6026.62,421.72,84.2
2013-11-20,dsm2,base,1003,6557.49,6292.46,1218.35,4789.29,-574.06,-399.69,-174.37,3560.61,1.0,,715.96,3.2,4.36,1.86,0.0,3546.52,3546.52,379.17,6363.34,723.1,459.35,8146.09,8146.09,603.54,2669.68,397.96,11795.94,11176.34,18550.54,388.12,390.83,8602.89,997.77,12124.61,27436.28,12666.2,7829.28,379.04,377.89,728.9,18386.4,250.75,598.08,459.81,336.54,8162.91,292.39,197.22,1253.96,442.54,923.37,721.77,339.46,6078.98,447.8,84.2
2013-11-21,dsm2,base,1003,6110.16,5812.05,1197.04,2631.17,-1408.04,-1111.62,-296.42,6084.07,1.0,,695.07,3.12,4.4,1.94,0.01,3932.94,3932.94,385.72,6816.64,724.08,484.26,8923.66,8923.66,645.95,3111.07,414.76,11944.1,11073.36,19370.1,400.51,402.38,8857.62,1129.89,13012.6,29044.94,13211.54,8359.93,385.48,383.52,736.94,19441.16,256.98,598.97,449.35,355.66,8382.27,332.42,194.78,1451.2,523.34,1050.81,714.81,351.74,6170.42,477.55,84.2
2013-11-22,dsm2,base,1003,5752.76,5477.43,1224.12,2429.09,-848.3,-685.75,-162.55,5396.09,1.0,,658.13,3.08,4.06,2.23,0.01,4126.82,4126.82,395.13,7384.4,720.75,509.54,9261.48,9261.48,691.07,3308.63,437.03,12071.7,11032.43,20132.01,414.07,417.6,9007.38,1206.28,13435.7,28740.99,13129.3,9514.78,394.93,386.03,738.7,19742.42,262.23,602.03,442.17,370.95,8482.47,328.05,199.27,1549.09,520.97,1135.92,724.27,358.97,6192.8,453.96,87.4
2013-11-23,dsm2,base,1003,6359.43,6159.83,1428.09,2274.04,-1047.24,-843.75,-203.49,6560.72,1.0,,652.0,2.99,3.81,2.78,0.09,3630.65,3630.65,403.37,8063.27,719.81,526.11,8761.55,8761.55,727.62,3058.6,453.12,12112.49,11234.76,20035.59,427.8,429.81,8511.22,1100.95,12926.03,26504.5,13085.51,9218.78,402.95,393.83,737.39,18868.02,263.78,611.89,440.17,361.87,8124.86,283.1,202.72,1423.43,587.58,1026.31,707.32,370.26,6163.28,511.86,84.2
2013-11-24,dsm2,base,1003,5290.3,5136.98,1363.24,2048.0,-222.61,-326.22,103.61,4828.15,1.0,,715.94,2.78,3.76,3.42,0.07,3033.54,3033.54,409.12,8501.13,703.05,536.28,8093.11,8093.11,747.47,2675.18,463.16,12236.04,11977.4,19510.81,438.33,441.23,8046.67,980.04,12217.96,24882.74,13166.08,8438.87,408.62,402.9,737.98,17919.9,263.82,625.99,439.37,345.09,8087.68,256.04,208.83,1236.12,668.0,908.83,671.54,386.57,6232.4,580.86,84.2
2013-11-25,dsm2,base,1003,5174.34,5033.68,1302.68,2786.0,1919.43,1480.63,438.8,1771.59,1.0,,725.97,2.46,3.82,4.04,0.08,2960.83,2960.83,418.29,8509.7,673.3,548.84,8104.04,8104.04,767.64,2694.64,473.08,12437.1,12373.64,19136.85,448.93,452.37,8025.73,969.99,12177.97,24653.81,13550.37,8363.52,417.44,407.46,723.73,17608.07,265.97,636.0,438.48,348.82,8352.02,269.08,207.84,1259.44,643.95,922.64,672.99,401.31,6470.36,575.14,84.2
2013-11-26,dsm2,base,1003,4848.51,4711.51,1261.62,2164.0,2402.44,1916.15,486.29,1543.68,1.0,,752.91,2.15,3.78,4.57,0.19,3154.9,3154.9,428.29,8351.18,675.99,559.86,8327.82,8327.82,781.15,2868.61,483.03,12674.06,12552.17,19010.45,460.67,464.13,8070.31,994.98,12377.99,25365.72,13782.8,8499.25,427.06,406.02,702.4,17781.64,269.17,642.38,437.28,362.38,8578.7,285.28,207.29,1357.63,611.01,978.8,720.64,392.35,6708.29,536.78,84.2
2013-11-27,dsm2,base,1003,5074.62,4830.75,1240.71,3043.0,2474.15,2005.65,468.5,798.18,1.0,,775.92,1.92,3.62,4.76,0.19,3347.61,3347.61,435.52,8288.03,704.28,572.12,8576.0,8576.0,784.2,3092.5,493.54,12985.71,12728.36,19158.08,473.16,476.17,8217.7,1050.27,12553.56,25647.52,13840.65,9045.37,434.95,405.38,693.38,18113.39,274.07,646.55,436.9,375.52,8795.79,310.65,210.88,1448.29,558.5,1056.39,731.37,372.97,6889.49,501.8,84.2
2013-11-28,dsm2,base,1003,4633.61,4495.95,1225.3,2449.0,2586.79,2074.38,512.41,823.11,1.0,,778.99,1.78,3.51,4.66,0.19,3189.54,3189.54,442.89,8383.86,728.88,578.68,8344.77,8344.77,788.41,2971.42,501.45,13074.76,12957.43,19086.41,479.58,484.41,7937.63,1024.61,12268.09,25378.7,13710.16,8856.42,442.28,406.6,705.47,17880.58,277.58,651.78,437.48,375.27,8569.5,288.39,218.95,1383.87,555.57,1024.06,756.82,357.74,6953.2,491.24,84.0
2013-11-29,dsm2,base,1003,4644.66,4475.82,1242.73,2573.0,2560.16,2049.38,510.78,754.22,1.0,,773.02,1.81,3.51,4.36,0.17,3240.41,3240.41,455.72,8613.18,749.4,590.63,8314.62,8314.62,802.29,2985.8,511.24,13162.16,13123.26,18996.87,490.01,493.23,7764.7,1038.46,12254.48,25198.65,13663.88,8720.57,455.14,405.38,723.18,17759.14,282.51,653.15,438.67,385.76,8400.14,280.87,224.16,1394.51,552.33,1019.63,777.84,347.6,7011.66,486.98,84.2
2013-11-30,dsm2,base,1003,4834.13,4669.68,1264.93,2531.0,2547.35,2043.82,503.53,1020.71,1.0,,794.98,1.87,3.45,3.84,0.11,3392.12,3392.12,464.04,8739.51,768.48,600.27,8469.74,8469.74,815.11,3061.19,520.25,13216.24,13264.6,18868.1,498.11,502.16,7747.53,1067.38,12413.83,25535.14,13803.71,8760.81,463.49,409.73,739.76,17866.89,288.13,653.12,440.38,400.11,8308.72,288.39,219.8,1452.32,541.41,1069.54,780.4,344.95,7126.86,477.23,84.2
2013-12-01,dsm2,base,1003,5640.79,5476.52,1303.27,2534.0,2432.21,2009.08,423.13,1977.84,1.0,,811.99,1.86,3.3,3.27,0.14,3722.25,3722.25,476.56,8801.68,777.12,615.23,8863.1,8863.1,831.49,3259.44,530.79,13306.58,13349.27,18917.4,508.21,512.81,8024.03,1142.85,12754.51,25674.86,13993.86,8979.38,475.97,414.51,758.14,18187.87,294.89,652.65,442.59,423.45,8401.18,324.15,219.83,1578.5,547.75,1170.26,777.83,346.02,7255.72,495.28,86.4
2013-12-02,dsm2,base,1003,6248.37,6062.37,1333.65,2583.0,2412.05,1985.22,426.83,2586.97,1.0,,819.99,2.08,3.37,2.73,0.15,3411.42,3411.42,483.72,8876.67,781.79,620.92,8500.16,8500.16,836.22,2971.4,538.25,13353.78,13407.19,18759.47,515.19,518.02,7634.45,1092.81,12406.93,24705.37,13779.39,8881.63,483.04,421.99,771.56,17700.17,298.25,656.16,445.46,412.69,8074.77,285.72,218.5,1428.39,605.49,1056.27,800.75,348.28,7283.45,537.25,84.2
2013-12-03,dsm2,base,1003,6868.79,6677.54,1353.42,2544.0,2243.6,1876.02,367.58,3434.6,1.0,,826.99,2.23,3.67,2.27,0.13,3498.09,3498.09,493.76,8999.33,797.35,630.77,8598.77,8598.77,852.44,3041.99,546.78,13392.74,13410.68,18659.14,523.25,526.92,7718.23,1106.58,12508.89,24842.62,13851.89,8824.54,493.14,428.03,776.38,17588.44,301.49,658.58,449.63,419.88,8076.79,292.88,217.47,1455.26,618.09,1072.34,816.41,351.68,7400.07,544.49,84.2
2013-12-04,dsm2,base,1003,7403.82,7166.39,1364.49,2535.0,2196.08,1818.11,377.97,4037.23,1.0,,832.0,2.25,3.62,1.9,0.12,4189.96,4189.96,505.79,9042.75,810.54,653.1,9462.36,9462.36,885.54,3499.43,557.98,13547.75,13417.55,18998.67,536.65,541.2,8464.42,1260.37,13383.26,26726.32,14388.91,9331.87,505.42,434.23,789.0,18631.31,309.15,658.77,454.74,456.44,8706.08,352.75,215.63,1735.89,597.77,1258.98,823.83,355.12,7672.86,529.62,89.0
2013-12-05,dsm2,base,1003,8422.51,8174.76,1345.13,2299.0,2217.26,1837.73,379.53,5251.37,1.0,,826.01,2.38,3.35,1.74,0.14,4233.3,4233.3,514.39,9050.64,820.07,664.67,9451.73,9451.73,894.74,3575.35,571.63,13702.48,13480.58,19392.78,547.0,550.65,8688.38,1294.42,13342.84,26376.56,14342.31,9904.09,513.22,441.33,805.51,18710.34,314.06,663.83,460.18,457.37,8942.35,331.25,212.69,1753.86,604.46,1269.59,830.14,358.03,7751.2,536.96,89.0
2013-12-06,dsm2,base,1003,9574.93,9314.92,1327.25,2295.0,1235.48,1027.09,208.39,7371.7,1.0,,822.0,2.39,3.29,1.72,0.11,3606.84,3606.84,518.78,9287.29,828.03,667.38,8710.7,8710.7,901.42,3051.95,579.59,13734.03,13601.77,19265.15,554.52,557.39,8325.98,1177.13,12610.14,24413.67,14103.96,9412.78,517.69,447.36,815.86,17861.26,313.77,673.15,468.22,424.38,8620.73,272.66,216.07,1471.19,646.17,1099.79,833.45,361.98,7724.66,570.99,84.2
2013-12-07,dsm2,base,1003,10235.76,9961.64,1284.33,2285.0,1272.18,1034.89,237.29,7962.91,1.0,,814.03,2.41,3.38,1.81,0.02,3187.36,3187.36,525.52,9473.84,830.59,670.43,8206.01,8206.01,915.96,2716.86,582.98,13732.41,13660.98,18898.17,558.82,563.95,8087.51,1078.21,12140.27,23660.61,14027.85,8727.98,523.77,451.9,822.28,17225.82,312.57,682.17,478.19,402.83,8458.29,254.46,218.57,1292.43,658.68,981.98,828.18,369.19,7756.34,583.46,84.0
2013-12-08,dsm2,base,1003,10877.79,10609.94,1261.34,2285.0,1245.78,997.26,248.52,8608.35,1.0,,801.05,2.48,3.52,2.04,0.04,3100.79,3100.79,535.91,9301.44,827.01,671.33,7965.32,7965.32,929.62,2566.77,584.25,13789.78,13690.95,18658.8,567.06,570.44,8187.87,1058.05,12001.48,23788.22,14160.63,8449.14,534.33,456.44,826.58,17118.91,312.07,689.22,485.56,395.12,8493.36,253.43,218.16,1239.19,627.99,937.5,823.76,378.77,7880.68,559.01,84.2
2013-12-09,dsm2,base,1003,12101.13,11854.19,1263.08,2305.0,1355.03,1092.79,262.24,9704.17,1.0,,825.98,2.44,3.53,2.25,0.11,3109.48,3109.48,543.34,8982.49,822.7,668.08,7970.36,7970.36,927.31,2530.39,582.78,13874.79,13756.51,18547.25,571.38,573.94,8486.79,1037.14,11965.76,24222.14,14156.23,8336.18,541.98,462.19,827.23,17169.87,311.58,694.26,493.49,392.43,8777.56,256.78,222.2,1208.63,640.85,918.09,816.68,385.55,8034.08,570.7,84.2
2013-12-10,dsm2,base,1003,13077.41,12860.06,1264.51,2579.0,1396.05,1116.42,279.63,10366.87,1.0,,852.98,2.33,3.62,2.4,0.15,2936.39,2936.39,549.67,8705.29,816.64,661.09,7561.17,7561.17,911.28,2297.53,579.41,13972.63,13850.85,18474.44,572.97,574.89,8694.69,991.5,11541.1,23776.93,14086.57,8144.62,548.2,468.08,825.37,16870.41,310.83,701.3,503.25,379.38,8964.06,247.12,219.66,1098.88,618.88,856.35,809.83,392.45,8076.65,556.04,84.2
2013-12-11,dsm2,base,1003,13532.52,13335.66,1232.91,2480.0,1943.72,1531.51,412.21,10341.7,1.0,,854.0,2.21,3.77,2.5,0.16,2813.28,2813.28,550.43,8515.88,812.8,650.59,7197.04,7197.04,899.62,2057.97,572.73,13996.19,13934.3,18300.58,570.81,573.12,8865.48,943.34,11206.5,23970.23,13997.29,7712.41,549.17,473.29,821.17,16629.1,309.39,706.59,513.96,369.01,9154.57,244.93,217.07,994.07,614.99,789.47,832.68,395.75,8162.77,550.64,84.2
2013-12-12,dsm2,base,1003,13865.03,13653.46,1167.35,2576.0,2366.94,1945.0,421.94,10089.44,1.0,,840.05,2.17,3.75,2.62,0.08,2792.03,2792.03,550.59,8317.88,824.24,639.91,7040.63,7040.63,882.49,1919.97,564.47,14037.22,14009.87,18210.16,567.35,568.79,9213.57,917.61,10976.95,24566.71,13918.48,7559.14,549.84,479.0,817.55,16648.06,307.96,710.59,521.71,364.53,9517.83,243.02,223.8,922.43,600.57,744.58,855.96,396.7,8226.64,535.16,84.2
2013-12-13,dsm2,base,1003,14103.96,13898.2,1094.69,2746.0,2379.81,1952.42,427.39,10072.83,1.0,,856.94,2.16,3.67,2.65,0.04,2612.56,2612.56,548.17,8085.23,841.42,626.5,6521.35,6521.35,854.38,1688.85,555.92,14025.4,14078.32,18077.47,561.57,562.84,9472.43,868.12,10488.51,24249.92,13657.28,7145.91,547.62,483.89,823.61,16325.13,306.51,716.48,527.63,353.89,9654.16,235.83,219.71,836.53,590.09,684.33,857.09,396.87,8221.28,519.8,84.2
