datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori
2012-02-20,SCHISM,slr_base,2,15993.91,15268.89,1603.82,3333.08,15232.59,0.0,0.0,3.57,0.17,78.0,39.4,1007.33,2202.58,2202.58,565.99,487.6,398.44,839.21,418.84,839.21,13503.59,5943.9,2729.64,373.1,171.25,1347.79,402.69,251.44,267.19,725.02,823.81,178.2,5358.73,447.88,2930.86,2142.73,5713.2,264.6,167.33,240.2,1351.59,2727.92,23723.35,413.11,418.84,398.44,7271.72,8735.68,9785.84,314.5,373.1,357.74,513.72
2012-02-21,SCHISM,slr_base,2,15728.66,14959.37,1526.57,3199.84,15288.41,0.0,0.0,3.45,0.08,77.4,58.0,1291.02,2438.06,2438.06,578.34,502.35,398.44,854.4,401.63,839.21,13114.01,5731.81,2531.98,366.7,172.34,1311.37,397.17,241.5,264.6,733.09,835.93,173.42,5423.53,440.89,2913.36,2312.02,5759.08,262.23,150.37,237.39,1314.98,2531.41,23130.19,412.68,401.63,398.44,7484.97,8759.9,9914.75,312.35,370.75,356.88,524.65
2012-02-22,SCHISM,slr_base,2,15475.72,14729.8,1426.79,2364.53,15853.74,0.0,0.0,3.18,-0.04,76.6,252.9,1568.66,2717.53,2717.53,624.71,511.4,398.44,859.94,398.44,840.45,12723.8,5425.53,2289.8,338.28,173.64,1235.14,383.97,240.2,263.3,739.91,841.47,171.25,5421.35,436.23,2855.32,2079.75,5766.84,261.79,149.06,233.5,1238.36,2288.44,22714.2,413.53,398.44,398.44,7432.33,8623.24,9781.35,306.77,368.41,353.46,531.38
2012-02-23,SCHISM,slr_base,2,15540.2,14767.17,1387.71,2067.45,16036.01,0.0,0.0,2.85,-0.19,75.6,130.3,1305.85,2462.54,2462.54,634.5,515.19,398.44,878.59,398.44,858.92,12072.64,4965.09,2197.06,269.99,173.2,1071.3,368.41,246.25,259.21,751.69,858.51,171.25,5435.14,434.53,2843.14,1828.11,5741.2,245.6,148.41,217.69,1073.12,2196.48,22162.47,414.38,398.44,398.44,7328.89,8470.14,9581.12,295.82,363.71,341.7,541.46
2012-02-24,SCHISM,slr_base,2,15213.69,14492.31,1384.94,2187.9,15609.84,0.0,0.0,2.47,-0.28,75.0,245.9,1445.01,2546.82,2546.82,674.65,545.24,399.93,878.59,390.14,858.92,11900.23,4711.87,1831.44,276.88,172.55,1020.57,345.98,236.09,260.72,757.68,876.75,171.25,5454.55,427.33,2855.9,1895.91,5725.31,242.15,150.37,215.31,1020.78,1831.05,22394.54,414.81,390.14,399.93,7230.45,8159.0,9160.76,295.82,363.93,341.28,571.23
2012-02-25,SCHISM,slr_base,2,15032.39,14409.77,1290.5,2268.67,15000.5,0.0,0.0,2.12,-0.25,75.4,222.4,1168.68,2235.85,2235.85,669.87,529.91,398.44,896.0,378.0,874.91,11676.19,4487.43,1830.26,254.24,171.25,966.45,335.5,235.66,259.64,764.49,878.59,171.25,5427.7,420.54,2779.08,1731.01,5613.4,239.55,150.37,209.03,967.26,1829.87,22201.03,414.81,378.0,398.44,7109.38,8304.38,8801.0,295.82,363.07,339.78,558.24
2012-02-26,SCHISM,slr_base,2,15125.38,14494.83,1289.03,2256.3,14988.27,0.0,0.0,1.94,-0.12,76.0,220.3,1050.46,2113.07,2113.07,660.93,520.24,401.63,916.24,378.0,878.59,12043.22,4601.14,1784.51,258.34,171.25,950.75,329.5,231.33,259.64,769.44,889.45,171.25,5376.34,414.81,2859.13,1597.98,5632.22,236.31,147.1,206.86,952.38,1783.33,22800.6,414.38,378.0,401.63,7005.54,8068.33,8692.47,295.82,362.65,339.35,550.48
2012-02-27,SCHISM,slr_base,2,14759.48,14106.41,1326.04,3214.78,13624.12,0.0,0.0,1.92,0.11,78.2,329.7,1083.09,2111.21,2111.21,643.46,506.56,403.97,942.79,378.0,885.15,12546.54,4791.63,1952.82,255.97,171.25,979.28,326.08,229.82,256.62,776.04,908.07,171.25,5328.76,410.35,2878.93,1714.47,5640.0,239.77,144.27,203.82,980.71,1952.43,23493.29,410.77,378.0,403.97,6978.18,8068.68,8753.28,295.82,357.31,334.43,539.57
2012-02-28,SCHISM,slr_base,2,14696.05,13971.6,1328.45,3403.91,13278.49,0.0,0.0,2.32,0.22,78.2,151.0,808.9,1811.11,1811.11,601.13,503.83,398.44,952.79,378.0,903.57,14540.84,6140.28,2666.74,351.75,171.25,1265.87,361.58,236.96,251.87,778.31,914.61,171.25,5321.67,403.33,3018.96,1901.2,5841.36,243.87,129.47,216.61,1269.08,2665.4,25226.23,397.38,378.0,398.44,7418.19,8637.02,9315.91,295.82,348.76,326.29,542.3
2012-02-29,SCHISM,slr_base,2,14450.67,13742.58,1266.18,4360.17,11379.64,0.0,0.0,3.05,-0.14,78.2,164.3,187.26,884.29,884.29,599.67,514.35,398.44,941.57,364.57,924.01,13571.97,5979.91,2605.84,326.29,164.07,1290.74,359.02,231.55,254.03,783.67,924.21,171.25,5363.81,399.72,2776.79,2451.24,5822.6,247.33,129.47,222.24,1292.54,2604.31,23232.51,395.46,364.57,398.44,7128.36,8887.84,9787.91,295.82,346.62,323.72,552.79
2012-03-01,SCHISM,slr_base,2,14313.94,13501.74,1320.94,2831.99,13161.33,0.0,0.0,3.94,-0.1,81.0,177.1,535.54,1091.14,1091.14,604.68,475.36,398.44,979.28,357.52,937.89,13363.53,5952.54,2725.62,356.88,156.68,1370.57,359.44,231.12,251.0,786.35,935.65,171.25,5439.31,395.46,2828.08,2832.09,5836.49,251.22,147.32,226.36,1372.57,2724.48,21956.66,396.1,357.52,398.44,7131.02,8938.8,10049.53,295.82,344.91,322.0,515.82
2012-03-02,SCHISM,slr_base,2,14310.1,13499.74,1256.46,2749.21,13141.67,0.0,0.0,4.94,0.27,82.2,75.4,399.73,997.96,997.96,574.57,453.17,408.01,981.12,357.52,943.81,14191.11,6574.38,3532.84,513.09,159.72,1584.52,397.8,233.5,246.9,790.88,943.41,171.25,5485.73,393.34,3120.7,2634.39,6041.8,252.08,150.37,243.23,1589.27,3531.71,23832.93,392.91,357.52,408.01,7682.73,9290.27,10469.85,292.16,339.14,318.36,482.11
2012-03-03,SCHISM,slr_base,2,14019.71,13237.94,1254.92,2537.1,13007.01,0.0,0.0,6.03,0.13,81.2,56.0,325.48,923.52,923.52,614.91,473.88,404.82,962.58,357.52,958.3,15070.8,7275.61,4088.95,723.78,168.86,1910.59,440.47,232.42,247.33,794.79,952.59,171.25,5544.07,391.21,3351.9,2969.04,6294.4,276.67,153.2,303.34,1915.09,4086.35,24939.61,390.36,357.52,404.82,8084.3,9697.16,11094.34,287.21,336.14,317.5,501.51
2012-03-04,SCHISM,slr_base,2,13479.7,12730.34,1330.68,2783.05,12237.61,0.0,0.0,6.39,-0.28,81.6,182.5,392.78,973.62,973.62,705.76,535.37,406.31,937.49,357.52,976.64,13806.47,6481.64,3521.59,604.47,172.55,1683.32,410.98,227.22,248.63,806.32,955.44,171.25,5672.18,390.78,3337.59,3302.74,6209.58,280.33,166.03,303.77,1686.87,3519.34,23343.14,392.27,357.52,406.31,8033.06,9532.9,11208.49,279.04,337.0,317.5,574.37
2012-03-05,SCHISM,slr_base,2,13034.96,12327.27,1379.13,2137.98,12969.37,0.0,0.0,6.22,-0.4,82.4,561.6,1254.85,1961.21,1961.21,727.3,573.32,416.72,936.47,357.52,976.64,14240.03,6750.08,3663.37,706.8,177.99,1828.69,440.89,231.98,246.47,816.4,946.47,171.25,5872.91,389.72,3606.3,2851.52,6361.76,292.16,150.37,326.72,1831.64,3661.5,22511.5,392.27,357.52,416.72,8355.99,9654.87,10871.01,279.25,335.5,317.93,603.84
2012-03-06,SCHISM,slr_base,2,12969.61,12280.63,1305.96,2769.79,12000.57,0.0,0.0,5.58,-0.34,80.8,345.9,840.68,1520.66,1520.66,668.21,528.02,415.23,956.46,351.33,976.64,13928.41,7032.18,4331.78,776.25,187.11,1928.39,473.67,243.66,244.09,823.81,937.49,171.25,5994.66,388.01,3708.61,2775.65,6617.22,323.08,150.37,364.78,1930.15,4330.11,23605.2,387.16,351.33,415.23,8555.01,10248.04,10988.62,280.97,328.43,306.99,556.77
2012-03-07,SCHISM,slr_base,2,13008.71,12344.23,1282.66,2919.76,11936.74,0.0,0.0,4.71,-0.31,80.4,99.9,665.03,1394.3,1394.3,750.04,576.67,416.5,998.01,337.0,958.09,12696.21,6031.91,3610.79,567.67,179.72,1562.73,426.27,234.36,243.66,838.39,959.52,171.25,6121.78,382.9,3670.48,3562.09,6561.34,300.11,150.37,313.0,1567.69,3609.48,22584.53,389.5,337.0,416.5,8744.22,9927.84,11269.6,275.16,326.29,304.41,615.95
2012-03-08,SCHISM,slr_base,2,12567.29,11919.61,1223.58,2828.49,11605.08,0.0,0.0,3.73,-0.36,78.6,135.6,778.29,1509.61,1509.61,742.6,564.73,416.72,1009.6,337.0,957.07,13026.26,6080.99,3150.96,591.1,172.34,1589.27,425.63,231.98,247.98,845.17,989.67,171.25,6215.32,375.02,3738.13,3073.74,6578.66,294.1,159.07,298.82,1593.43,3150.58,22814.36,391.21,337.0,416.72,8445.33,9525.47,10679.93,275.16,325.86,303.77,601.34
2012-03-09,SCHISM,slr_base,2,12089.01,11467.65,1295.96,3310.77,10813.4,0.0,0.0,2.77,-0.47,79.8,236.1,975.3,1735.09,1735.09,679.63,537.89,416.08,970.12,337.0,970.32,12799.65,5781.1,2816.65,522.13,171.47,1501.23,405.25,227.65,249.49,855.43,1005.94,171.25,6193.6,375.02,3672.91,2733.07,6448.92,284.63,150.37,276.67,1504.81,2815.51,22738.25,386.52,337.0,416.08,8179.51,9196.14,10285.3,275.16,325.65,302.05,574.78
2012-03-10,SCHISM,slr_base,2,11623.7,11018.89,1382.28,3373.95,10309.92,0.0,0.0,2.03,-0.51,79.8,143.3,821.18,1530.51,1530.51,603.43,507.83,412.26,942.39,337.0,995.57,13494.05,6171.89,3095.52,558.03,171.9,1559.37,404.82,232.85,248.41,864.25,988.65,171.25,6169.73,375.23,3762.21,2629.79,6520.07,279.47,143.19,284.42,1562.73,3095.33,23599.37,380.35,337.0,412.26,8222.08,9435.02,10043.68,275.16,323.72,300.33,539.36
2012-03-11,SCHISM,slr_base,2,11550.58,10941.05,1477.82,3352.32,10340.36,0.0,0.0,1.7,-0.26,78.6,162.2,826.48,1555.64,1555.64,602.17,493.5,403.33,946.06,337.0,990.48,13506.1,6375.72,3169.68,564.52,172.77,1569.27,417.14,235.01,250.36,872.65,961.76,171.25,6127.53,375.87,3807.55,2701.16,6636.68,290.23,129.47,292.81,1573.04,3168.36,24335.04,373.74,337.0,403.33,8322.58,9754.28,10049.53,279.04,321.57,299.04,534.53
2012-03-12,SCHISM,slr_base,2,11942.39,11329.54,1457.82,3360.22,10834.67,0.0,0.0,1.57,-0.27,80.4,90.7,885.37,1672.54,1672.54,635.54,516.03,398.44,933.0,337.0,967.06,13145.71,6095.01,3044.56,478.74,171.25,1472.21,410.98,227.44,251.0,886.79,946.26,171.25,6151.42,376.3,3675.72,3135.83,6590.63,290.87,138.4,281.83,1476.59,3043.04,24088.7,372.46,337.0,398.44,8146.03,9641.06,10330.95,280.33,322.0,299.04,579.39
2012-03-13,SCHISM,slr_base,2,11855.1,11209.16,1395.59,2639.26,10904.72,0.0,0.0,1.75,-0.21,80.8,21.8,315.1,1068.55,1068.55,600.5,483.59,398.44,907.25,337.0,951.16,14209.91,6542.23,3124.1,496.87,169.29,1628.63,430.51,226.57,251.22,898.66,935.85,171.25,6220.34,381.2,3664.31,3457.96,6619.37,287.86,150.37,276.02,1633.38,3121.64,24962.47,374.17,337.0,398.44,8184.94,9676.62,10431.45,284.42,321.57,298.61,541.88
2012-03-14,SCHISM,slr_base,2,13187.97,12025.05,1551.46,2532.0,11882.23,0.0,0.0,2.15,-0.16,80.6,7.6,-317.6,320.32,320.32,567.87,462.9,398.44,901.93,333.14,937.49,14562.25,6818.83,3358.11,478.95,165.81,1720.77,452.53,225.71,250.79,904.79,922.78,171.25,6215.32,382.26,3613.97,3465.84,6525.79,287.64,150.37,270.42,1725.5,3356.79,24315.26,371.61,333.14,398.44,8142.87,9678.69,10708.49,286.35,320.93,300.11,507.4
2012-03-15,SCHISM,slr_base,2,17859.88,15885.13,1764.96,2436.11,16993.6,0.0,0.0,2.6,-0.26,80.6,45.3,-149.83,500.13,500.13,608.85,486.12,398.44,937.28,316.43,929.12,13951.25,6538.83,3136.21,409.92,171.25,1615.78,430.29,219.43,249.71,915.02,906.84,171.25,6218.91,381.41,3547.65,3538.09,6421.9,280.97,150.37,260.93,1620.13,3133.75,23175.83,372.46,316.43,398.44,8031.66,9672.31,10968.83,286.14,320.93,300.76,531.17
2012-03-16,SCHISM,slr_base,2,26007.79,23340.48,1732.35,2438.88,24278.98,0.0,0.0,3.09,-0.23,77.8,282.7,-739.58,-175.13,-175.13,608.02,498.56,409.28,870.4,316.43,918.08,13953.92,6576.7,3002.26,394.4,171.25,1627.64,429.45,217.26,247.98,925.03,928.09,175.81,6167.94,383.76,3655.71,3338.34,6513.99,274.3,147.76,250.57,1632.78,3001.5,23076.0,372.89,316.43,409.28,8250.28,9877.02,10889.8,287.0,322.43,304.41,533.06
2012-03-17,SCHISM,slr_base,2,41129.2,35259.62,1823.19,3125.59,38449.99,0.0,0.0,3.51,-0.17,77.0,432.3,-944.51,-435.54,-435.54,561.17,489.07,433.47,794.38,316.43,933.2,12585.95,5613.04,2419.09,274.73,171.25,1403.31,389.08,209.24,245.17,931.77,875.32,171.25,6105.79,382.05,3660.01,2850.94,6554.02,260.07,131.0,236.52,1404.5,2417.74,21690.17,372.67,316.43,433.47,8189.67,10010.47,10750.04,282.05,323.08,302.91,516.66
2012-03-18,SCHISM,slr_base,2,50271.87,46786.93,2049.72,4035.04,47566.28,0.0,0.0,3.85,-0.15,69.6,148.2,-572.07,-86.06,-86.06,523.18,476.42,440.89,843.12,316.43,897.43,12008.38,5029.56,2190.27,253.59,160.81,1333.39,392.27,206.21,238.04,931.97,825.86,171.25,6109.75,390.14,3779.38,2169.71,6784.1,239.12,167.77,217.69,1335.99,2188.92,21245.74,366.27,316.43,440.89,8326.78,10272.59,10075.68,288.51,320.93,304.41,500.24
2012-03-19,SCHISM,slr_base,2,51940.36,49601.36,2004.69,4395.26,49615.72,0.0,0.0,4.05,-0.08,67.6,59.7,125.63,854.19,854.19,577.92,489.71,437.92,848.45,316.43,835.93,8368.76,2778.51,786.55,190.58,177.33,833.26,328.0,185.81,235.01,933.61,827.09,170.16,6186.43,379.28,3644.85,1674.84,6563.84,216.39,173.42,188.2,833.67,785.94,18272.34,368.19,316.43,437.92,7475.97,9145.49,9135.25,279.9,321.57,309.35,530.75
2012-03-20,SCHISM,slr_base,2,46730.33,44971.5,2074.61,5114.72,43822.24,0.0,0.0,4.08,0.09,67.4,44.2,176.21,908.63,908.63,563.27,479.16,440.04,783.88,316.43,868.96,7195.55,1949.11,506.77,184.94,181.9,635.96,307.2,199.27,231.12,929.52,852.15,164.29,6294.94,371.61,3704.69,616.99,6318.05,219.21,169.07,205.99,636.59,506.77,17552.06,370.75,316.43,440.04,6618.83,7462.01,6962.01,271.71,319.43,305.27,508.04
2012-03-21,SCHISM,slr_base,2,40022.64,38439.89,2112.53,5134.14,38032.91,0.0,0.0,3.91,0.23,67.4,219.8,1251.68,2184.11,2184.11,542.51,473.67,431.99,808.79,316.43,841.88,7094.3,1661.62,434.75,192.97,173.86,546.91,296.68,196.88,225.06,917.88,812.29,166.03,6263.74,365.63,3619.4,401.42,6036.04,215.31,171.25,201.0,547.12,434.53,17922.9,365.63,316.43,431.99,5862.64,6453.21,5564.9,263.52,316.64,298.18,500.46
2012-03-22,SCHISM,slr_base,2,33253.93,31795.5,2055.77,4568.27,31772.57,0.0,0.0,3.62,0.1,65.0,182.1,1213.25,2157.68,2157.68,544.4,480.0,424.57,866.3,316.43,801.59,6597.77,1464.86,400.14,191.89,173.2,488.44,281.19,197.96,219.21,917.88,797.47,171.25,6147.83,356.24,3340.98,359.02,5716.82,215.31,165.6,202.74,488.44,400.36,16420.72,363.5,316.43,424.57,5278.41,5826.75,4927.62,258.77,313.43,296.89,507.4
2012-03-23,SCHISM,slr_base,2,27924.75,26474.8,1953.73,3852.06,27115.7,0.0,0.0,3.22,-0.14,64.6,203.1,1292.39,2245.99,2245.99,598.0,499.61,425.42,954.42,316.43,829.15,4667.82,886.58,251.22,182.77,170.81,417.99,258.99,193.19,221.59,914.2,854.2,171.25,6051.15,355.81,2892.63,347.91,5420.81,214.66,134.05,197.1,418.2,251.22,14630.79,362.65,316.43,425.42,4775.32,5381.24,4241.03,254.46,313.43,295.82,540.83
2012-03-24,SCHISM,slr_base,2,24200.69,22847.56,1824.17,3649.9,23008.37,0.0,0.0,2.75,-0.23,65.0,166.0,799.41,1526.87,1526.87,604.68,502.77,433.9,918.08,316.43,874.09,4472.69,785.11,280.54,176.68,160.16,372.67,249.06,190.15,219.21,898.04,939.94,171.25,5951.46,353.68,2665.78,268.91,5061.13,200.13,129.47,185.59,372.67,280.54,14807.22,372.03,316.43,433.9,4153.65,4651.48,3529.09,254.46,312.14,295.82,547.54
2012-03-25,SCHISM,slr_base,2,22513.93,21117.83,1798.61,2937.52,21662.28,0.0,0.0,2.26,-0.19,65.8,159.2,446.46,1070.61,1070.61,630.96,547.54,445.76,913.18,316.43,932.79,4787.05,759.12,251.44,171.25,153.85,336.57,236.96,184.29,218.99,884.53,914.2,171.25,5822.06,349.4,2455.09,244.95,4728.2,192.1,120.33,173.42,336.78,251.87,15594.27,377.36,316.43,445.76,3757.92,4135.86,3117.67,254.46,311.92,294.74,580.02
2012-03-26,SCHISM,slr_base,2,22452.62,20954.67,1777.07,2942.43,21807.56,0.0,0.0,2.0,-0.11,66.4,146.3,666.61,1200.9,1200.9,628.67,530.12,443.64,929.32,316.43,919.1,5880.84,949.53,254.46,159.72,150.37,319.22,235.66,179.94,218.13,875.32,910.32,171.25,5683.39,350.04,2283.22,248.63,4415.0,187.98,108.58,166.03,319.43,254.46,17080.16,378.43,316.43,443.64,3593.0,3816.32,2924.77,254.46,312.35,287.21,575.41
2012-03-27,SCHISM,slr_base,2,22355.08,20716.98,1726.73,3646.27,19453.44,0.0,0.0,2.13,-0.11,67.0,42.6,-939.5,-642.56,-642.56,652.82,557.4,445.76,926.05,316.43,917.88,6477.35,1081.63,236.52,151.24,143.84,305.05,233.71,173.64,214.01,864.45,927.07,171.25,5546.07,350.9,2089.87,258.13,4213.09,191.24,116.2,167.99,305.27,236.74,17445.05,381.63,316.43,445.76,3438.61,3621.27,3051.57,253.59,316.86,285.92,601.96
2012-03-28,SCHISM,slr_base,2,24354.67,22036.73,1689.15,3719.97,20874.95,0.0,0.0,2.59,-0.06,67.4,74.9,-1374.01,-1047.65,-1047.65,650.95,564.31,446.4,917.88,316.43,925.64,6898.9,1307.77,274.08,150.59,142.1,300.11,227.87,169.73,210.98,862.4,919.51,169.73,5369.99,351.54,1951.45,252.95,4047.01,188.2,129.47,164.51,300.11,274.3,16620.48,379.92,316.43,446.4,3333.26,3549.53,3444.99,238.9,316.0,283.77,602.59
2012-03-29,SCHISM,slr_base,2,28406.32,25992.67,1667.23,4413.62,24487.88,0.0,0.0,3.4,0.02,67.8,95.3,-1076.76,-645.43,-645.43,725.43,573.74,443.86,920.13,316.43,934.63,7236.65,1530.42,348.12,150.8,148.19,304.62,220.51,172.55,209.24,864.45,917.88,169.07,5076.45,349.4,1900.81,272.14,3917.09,185.37,130.35,164.73,304.62,347.48,16556.43,378.43,316.43,443.86,3416.43,3740.93,4010.06,233.71,311.71,281.4,608.44
2012-03-30,SCHISM,slr_base,2,35625.31,33265.35,1566.52,6351.23,29969.59,0.0,0.0,4.37,0.02,68.0,289.1,-581.91,-138.83,-138.83,746.32,566.41,448.94,935.85,316.43,918.49,7881.1,1942.27,432.63,153.2,152.98,341.28,220.94,179.29,205.77,867.53,917.88,165.81,4765.79,341.06,1888.67,333.36,3766.69,183.2,144.93,166.9,341.28,432.2,17294.27,372.67,316.43,448.94,3577.08,4068.54,4490.01,233.71,299.68,276.45,621.37
2012-03-31,SCHISM,slr_base,2,40834.96,38220.85,1535.1,6131.02,34970.89,0.0,0.0,5.26,-0.23,66.6,301.2,-966.96,-601.16,-601.16,745.9,555.72,445.76,949.53,316.43,936.47,7832.74,2147.39,385.67,154.28,152.54,370.54,219.86,183.64,204.26,878.59,917.88,166.25,4557.19,328.86,1847.33,384.39,3726.36,180.81,136.0,166.47,370.54,385.67,16438.1,370.97,316.43,445.76,3678.71,4304.99,4655.34,233.71,294.74,273.87,619.91
2012-04-01,SCHISM,slr_base,2,40604.09,37437.99,1592.41,2032.15,40745.56,0.0,0.0,5.9,-0.43,62.8,232.8,814.01,1342.31,1342.31,739.29,572.48,440.04,943.2,316.43,937.49,5603.09,1329.39,361.15,155.15,153.85,335.71,215.74,176.9,203.6,878.59,919.72,162.33,4421.46,323.29,1629.23,308.7,3744.11,176.46,143.4,167.55,335.93,361.36,13516.46,364.57,316.43,440.04,3480.3,4268.4,4503.45,233.71,290.87,268.91,603.84
2012-04-02,SCHISM,slr_base,2,39257.85,36611.65,1608.4,1957.35,39949.84,0.0,0.0,6.01,-0.45,62.6,258.3,1299.24,1859.33,1859.33,755.82,589.01,447.88,941.16,316.43,941.16,4435.28,990.89,283.77,157.11,165.16,291.52,213.36,174.94,205.56,879.21,937.49,152.33,4299.26,316.43,1627.64,273.22,3521.21,178.86,150.37,168.42,291.73,283.56,12264.57,376.72,316.43,447.88,3195.19,3732.53,3463.4,232.85,295.82,264.6,625.33
2012-04-03,SCHISM,slr_base,2,39355.14,36979.81,1613.42,1545.63,40112.72,0.0,0.0,5.74,-0.38,61.8,459.4,1149.18,1641.75,1641.75,744.46,602.8,457.61,956.05,316.43,946.06,4432.7,950.55,266.32,164.73,167.55,277.1,212.93,178.42,203.39,882.69,943.0,150.37,4256.38,305.7,1614.0,231.33,3282.95,181.25,140.14,175.16,277.31,266.32,12438.52,378.86,316.43,457.61,2821.6,3303.49,2717.79,218.34,295.6,260.72,629.09
2012-04-04,SCHISM,slr_base,2,37670.4,35453.49,1727.56,1121.3,38740.6,0.0,0.0,5.11,-0.41,60.6,391.6,855.55,1308.02,1308.02,759.95,633.67,458.67,936.87,316.43,957.07,3749.33,752.31,250.57,171.25,161.25,261.79,201.65,174.94,203.17,889.24,948.71,150.37,4150.87,301.62,1522.28,219.21,3146.8,180.81,129.47,173.64,262.01,250.57,11815.37,385.67,316.43,458.67,2536.4,2982.52,2358.36,215.09,293.02,258.13,655.32
2012-04-05,SCHISM,slr_base,2,34174.33,32107.11,1828.85,1906.85,34620.76,0.0,0.0,4.16,-0.47,59.8,199.7,724.12,1252.36,1252.36,786.35,637.21,466.91,879.62,316.43,957.07,2750.07,540.83,207.29,156.9,154.72,240.2,193.84,170.81,207.29,898.25,924.42,150.37,4012.66,299.04,1369.77,217.04,3006.25,175.6,132.74,163.86,240.2,207.51,10097.86,393.76,316.43,466.91,2262.91,2639.36,2020.15,216.18,294.31,257.91,673.82
2012-04-06,SCHISM,slr_base,2,31042.01,29147.06,2025.61,1928.19,31799.54,0.0,0.0,3.25,-0.44,60.4,156.4,816.52,1371.59,1371.59,815.79,654.07,481.69,741.77,316.43,947.08,2207.33,413.53,180.38,151.46,154.72,223.97,192.97,167.33,209.46,902.34,841.88,150.37,3863.84,294.96,1220.67,191.89,2847.33,174.51,129.47,159.94,223.97,180.38,10283.24,393.34,316.43,481.69,1984.85,2320.33,1552.23,220.29,295.82,258.13,701.0
2012-04-07,SCHISM,slr_base,2,28372.47,26618.9,2251.07,1934.31,29492.2,0.0,0.0,2.46,-0.29,61.2,194.2,997.16,1579.04,1579.04,830.59,673.82,490.97,639.71,316.43,904.18,2632.09,365.42,172.55,150.37,154.94,215.09,192.1,167.33,210.33,917.88,684.82,150.37,3693.66,290.87,1140.47,171.47,2638.41,170.16,129.47,158.42,215.09,172.55,12346.93,395.46,316.43,490.97,1774.1,2024.05,1318.18,224.19,295.82,258.34,718.19
2012-04-08,SCHISM,slr_base,2,25897.26,24253.5,2478.97,2926.36,26310.37,0.0,0.0,1.86,-0.22,61.6,175.8,1036.31,1641.41,1641.41,780.99,645.75,483.38,534.95,316.43,804.47,3632.5,370.11,168.86,150.37,152.98,212.49,192.1,167.12,207.94,924.01,601.96,150.37,3481.05,288.29,1079.4,171.25,2426.6,167.12,129.47,154.94,212.49,168.86,13060.49,386.31,316.43,483.38,1681.74,1823.79,1233.73,222.46,291.52,254.89,672.57
2012-04-09,SCHISM,slr_base,2,24083.71,22515.29,2647.72,3018.89,24491.24,0.0,0.0,1.47,-0.21,64.2,109.9,888.6,1506.03,1506.03,717.57,582.32,476.84,471.35,316.43,717.78,3802.7,371.18,162.55,150.37,150.37,204.91,192.1,163.64,209.46,925.44,492.03,150.37,3229.75,286.57,1005.53,171.25,2341.19,166.47,119.9,154.94,204.91,162.33,14282.61,375.23,316.43,476.84,1628.24,1692.59,1291.94,220.29,290.44,252.3,600.71
2012-04-10,SCHISM,slr_base,2,22936.6,21423.85,2698.38,3044.09,23002.14,0.0,0.0,1.41,-0.07,65.6,276.8,688.05,1016.22,1016.22,648.66,516.66,457.19,425.84,301.83,603.01,4754.06,477.68,158.2,150.37,150.37,196.88,192.1,161.03,206.64,879.41,441.1,150.37,3066.92,281.62,965.23,171.25,2229.42,164.73,108.58,152.54,196.88,158.2,15606.96,367.77,301.83,457.19,1603.72,1633.77,1488.32,215.31,282.7,246.68,523.6
2012-04-11,SCHISM,slr_base,2,22254.81,20670.81,2609.75,2592.25,22691.83,0.0,0.0,1.69,-0.09,65.6,268.0,687.52,1055.53,1055.53,606.14,469.87,443.64,429.02,295.82,519.82,5572.87,750.66,158.2,150.37,144.06,194.93,188.41,157.33,207.07,764.7,422.23,150.37,2932.57,276.02,958.5,171.25,2135.16,163.86,112.72,153.85,194.93,157.98,16066.97,370.11,295.82,443.64,1667.74,1772.13,1781.57,212.93,283.13,246.25,477.26
2012-04-12,SCHISM,slr_base,2,22766.15,20824.01,2628.45,2118.51,22780.96,0.0,0.0,2.06,-0.19,66.2,350.3,-144.83,-43.29,-43.29,553.0,449.57,447.88,432.2,295.82,472.83,5544.62,777.07,155.15,147.97,138.18,196.45,181.68,155.81,210.11,636.17,431.99,150.37,2977.59,276.45,905.0,171.25,2147.78,164.29,122.51,151.89,196.45,155.15,15628.55,372.67,295.82,447.88,1679.58,1971.96,1936.21,212.93,287.86,252.08,450.21
2012-04-13,SCHISM,slr_base,2,29246.45,24278.31,2828.84,1960.16,28990.91,0.0,0.0,2.61,-0.24,64.2,229.8,-894.42,-909.08,-909.08,491.18,431.99,461.2,426.27,295.82,472.19,5563.45,871.63,194.93,135.35,141.01,198.4,181.46,155.59,211.19,555.51,421.81,150.37,3077.91,277.31,885.56,171.03,2116.7,161.25,108.58,149.5,198.4,194.93,13676.58,376.94,295.82,461.2,1787.26,2067.88,2296.18,212.93,288.07,250.57,435.17
