datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu,uni,rsl,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2014-01-31,SCHISM,suisun,3,6379.28,6015.48,1229.16,4200.74,3983.42,1.00,1.00,1.42,-0.03,88.20,119.00,694.73,1371.69,1371.69,587.96,460.15,357.52,357.52,965.63,295.82,295.82,1035.20,19840.87,13089.69,8602.66,2329.21,281.40,4480.06,985.39,218.13,203.17,974.60,1015.70,171.25,8222.08,491.82,8570.03,8307.53,8467.17,839.42,171.25,1105.91,4502.71,8601.26,27320.75,305.27,13478.33,13306.59,14918.70,274.94,254.46,258.13,519.61,2.39,2.30
2014-02-01,SCHISM,suisun,3,6771.58,6361.14,1190.88,4212.09,3494.27,1.00,1.00,1.42,-0.03,86.80,144.30,-111.80,460.63,460.63,632.42,484.43,360.30,360.30,969.91,295.82,295.82,1019.56,19517.26,13000.07,8530.40,2256.72,265.46,4433.07,1005.94,220.94,208.59,976.64,977.86,171.25,8267.27,501.09,8609.98,8616.79,8508.57,857.07,171.25,1106.72,4452.43,8530.05,27285.13,306.34,13239.75,13206.40,14935.26,281.62,254.46,259.64,546.07,2.36,1.92
2014-02-02,SCHISM,suisun,3,6999.18,6631.88,1175.35,4258.14,3453.23,1.00,1.00,1.75,0.09,87.00,99.80,-363.36,39.37,39.37,649.28,519.61,367.13,367.13,976.64,279.68,279.68,991.70,18469.54,12309.81,7459.36,1805.53,220.29,4031.60,935.85,208.16,212.93,981.73,968.28,176.68,8314.18,494.13,8701.18,8484.12,8552.40,809.00,177.33,957.28,4048.68,7458.66,27070.85,314.07,12403.27,12101.38,14520.41,283.13,257.48,258.99,576.67,2.31,1.56
2014-02-03,SCHISM,suisun,3,6677.35,6343.61,1174.71,4217.70,3255.87,1.00,1.00,1.47,0.09,87.00,102.90,-275.60,141.05,141.05,618.66,497.51,357.52,357.52,976.64,275.16,275.16,997.40,19380.54,12446.44,7931.90,1777.44,226.79,4213.27,970.32,218.34,212.93,982.54,976.64,183.64,8404.78,523.81,8992.68,8119.90,8616.44,750.66,171.25,903.57,4228.08,7930.85,27434.69,316.21,12923.67,12490.60,14722.35,292.38,255.54,265.24,562.01,2.31,1.37
2014-02-04,SCHISM,suisun,3,6193.32,5888.84,1193.73,4200.86,2915.49,1.00,1.00,1.32,0.26,87.40,102.90,-167.81,342.69,342.69,656.15,491.82,357.52,357.52,970.93,275.16,275.16,998.62,19702.46,12623.33,8194.58,1699.49,225.06,4198.10,984.98,224.41,212.93,988.65,973.58,187.76,8494.08,537.68,9060.61,8348.47,8695.43,740.32,171.25,895.38,4215.49,8193.35,28374.77,315.79,13104.79,12656.83,14997.50,299.47,255.54,268.48,569.76,2.44,1.30
2014-02-05,SCHISM,suisun,3,6246.76,5764.22,1214.53,4256.52,2910.16,1.00,1.00,1.34,0.31,86.20,81.00,-213.61,212.16,212.16,645.95,480.21,357.52,357.52,958.70,275.16,275.16,998.01,20242.49,13167.51,8699.09,1803.96,228.09,4439.16,1058.93,234.15,212.93,992.31,975.41,191.67,8541.92,562.85,9071.02,8789.50,8808.31,784.91,171.25,941.77,4459.43,8697.35,29349.03,317.29,13563.45,13151.41,15706.32,315.79,254.46,275.59,584.20,2.51,1.32
2014-02-06,SCHISM,suisun,3,6512.63,5778.32,1206.10,4244.15,2695.70,1.00,1.00,1.61,0.16,86.40,32.70,-746.18,-633.96,-633.96,691.25,541.46,370.11,370.11,957.07,276.88,276.88,982.54,19472.02,12474.25,7727.83,1562.54,215.74,3971.59,1008.99,225.71,223.54,996.18,960.54,192.10,8501.76,565.99,8877.92,9444.19,8862.27,731.85,171.25,877.57,3990.92,7725.01,28502.80,321.36,12885.37,12538.96,15516.11,316.00,267.62,268.48,641.38,2.38,1.50
2014-02-07,SCHISM,suisun,3,6435.93,5849.84,1206.00,4224.37,2030.33,1.00,1.00,1.92,0.02,86.20,-7.50,-1394.73,-1325.28,-1325.28,668.41,505.09,388.01,388.01,940.14,295.82,295.82,980.91,19935.18,12720.61,7794.73,1599.56,222.89,4124.74,1068.87,242.15,229.39,984.78,955.85,196.01,8468.75,627.83,8970.78,8352.67,8912.71,719.43,171.25,849.07,4145.31,7792.80,28975.19,333.36,12965.99,12903.85,15474.54,331.00,275.16,266.97,602.38,2.29,1.83
2014-02-08,SCHISM,suisun,3,6830.36,6182.97,1239.78,4205.67,606.15,1.00,1.00,2.38,-0.03,86.40,-13.10,-3271.42,-3383.93,-3383.93,614.28,428.81,410.13,410.13,917.88,295.82,295.82,978.47,20394.59,12985.80,7987.24,1620.53,234.36,4396.38,1137.04,254.03,246.90,976.64,942.39,214.66,8353.54,693.53,9067.90,8179.51,8929.06,725.02,184.72,873.88,4415.56,7984.78,28954.60,340.42,13202.04,13349.63,15542.33,363.29,276.88,271.50,537.47,2.28,2.26
2014-02-09,SCHISM,suisun,3,10231.29,7401.17,1285.33,4466.26,1996.55,1.00,1.00,2.98,0.03,86.40,0.80,-5053.01,-5453.33,-5453.33,561.59,406.31,462.47,462.47,920.74,295.82,295.82,956.66,20277.12,12869.74,8100.96,1486.73,237.17,4289.10,1121.48,253.59,254.46,972.77,922.78,235.23,8238.55,712.39,9078.14,8457.56,8949.92,739.70,192.10,844.55,4309.24,8098.33,28161.67,347.05,13308.44,13636.15,15443.03,394.40,281.40,289.80,484.86,2.32,2.81
2014-02-10,SCHISM,suisun,3,13001.68,9763.78,1333.48,4764.60,4529.44,1.00,1.00,3.58,0.06,85.60,21.90,-5019.21,-5335.75,-5335.75,549.43,438.77,513.30,513.30,940.34,295.82,295.82,949.12,19878.15,12567.59,7929.79,1465.25,245.17,4054.62,1064.41,252.30,256.18,967.88,917.88,243.66,8196.86,725.85,9221.11,8457.91,9058.17,716.33,193.84,798.09,4074.29,7928.39,27572.69,359.66,13718.83,13960.09,15652.12,400.14,287.00,308.27,505.93,2.32,3.41
2014-02-11,SCHISM,suisun,3,16642.56,15037.09,1361.29,6062.01,7416.71,1.00,1.00,4.21,-0.05,84.80,34.00,-4491.13,-4583.39,-4583.39,645.54,501.09,501.30,501.30,957.07,309.35,309.35,950.75,18853.25,11640.57,7108.49,1263.86,246.04,3505.45,944.22,253.16,256.62,960.74,935.04,258.77,8191.77,725.02,9246.25,8228.56,9155.90,660.52,194.93,720.47,3521.77,7105.83,26366.08,369.47,13604.07,13936.58,15375.69,395.89,297.97,318.14,599.88,2.21,3.99
2014-02-12,SCHISM,suisun,3,21436.92,20344.59,1368.79,8652.20,10294.53,1.00,1.00,4.78,-0.08,83.60,8.10,-3850.88,-3882.08,-3882.08,623.46,474.09,490.34,490.34,981.93,316.43,316.43,966.45,18268.61,11136.78,6541.69,1097.42,244.09,3301.80,909.29,252.30,258.56,959.93,955.24,242.58,8233.12,730.19,9445.05,7668.46,9326.65,608.23,179.51,651.37,3316.87,6539.37,26039.40,364.57,13835.34,14141.84,15279.41,398.87,308.92,334.86,563.06,2.16,4.49
2014-02-13,SCHISM,suisun,3,24243.03,23272.59,1363.93,10105.81,13525.82,1.00,1.00,4.85,-0.13,82.80,8.80,-1966.54,-1770.03,-1770.03,568.08,399.29,439.62,439.62,1015.09,316.43,316.43,963.60,17099.27,10055.55,5473.95,820.93,233.71,2936.18,858.92,253.59,259.42,958.09,957.07,232.42,8464.03,721.71,9445.92,6953.84,9443.15,553.21,182.55,550.27,2949.48,5471.41,25380.02,357.31,13487.03,13766.25,14779.87,406.52,312.14,350.47,498.56,2.12,4.58
2014-02-14,SCHISM,suisun,3,23072.47,22181.63,1341.59,9660.37,14505.73,1.00,1.00,4.62,-0.07,82.40,33.50,-214.47,399.55,399.55,524.02,366.49,426.27,426.27,1026.06,316.43,316.43,1015.70,16499.25,9328.55,4750.02,633.04,217.26,2721.99,852.15,245.60,257.48,957.07,976.64,227.01,8978.08,712.19,9404.56,6064.09,9571.10,491.82,299.90,454.01,2732.31,4748.92,25051.05,351.54,13379.60,13489.87,14435.04,421.17,316.43,372.89,391.63,2.21,4.33
2014-02-15,SCHISM,suisun,3,19037.65,18277.82,1313.94,8760.47,11404.86,1.00,1.00,4.09,0.03,82.00,71.50,-114.76,490.13,490.13,522.13,363.50,415.23,415.23,1052.24,330.36,330.36,1015.90,16405.15,8929.58,4311.09,530.96,241.71,2588.78,856.04,238.90,256.62,957.07,988.44,192.54,9200.13,708.46,9147.05,5511.29,9578.70,460.36,283.13,401.84,2596.26,4309.24,24969.35,344.91,13230.03,13378.60,14182.78,435.17,323.50,390.57,383.12,2.32,3.79
2014-02-16,SCHISM,suisun,3,15761.42,15110.53,1274.51,8833.96,8068.82,1.00,1.00,3.48,0.04,82.00,141.70,8.55,642.04,642.04,558.03,365.42,400.99,400.99,1054.27,337.00,337.00,1050.82,15571.52,8317.85,3924.91,456.34,268.26,2337.13,810.23,288.72,268.26,957.07,999.64,238.04,9294.43,704.11,8617.31,4920.67,9442.46,456.76,202.95,384.39,2343.50,3925.09,23978.62,352.61,12627.54,12949.20,13696.12,439.83,336.14,407.58,448.94,2.34,3.22
2014-02-17,SCHISM,suisun,3,14511.41,13888.43,1232.36,9250.15,6358.72,1.00,1.00,2.89,0.09,81.80,99.30,-35.60,593.10,593.10,576.46,359.87,388.01,388.01,1036.42,340.85,340.85,1054.68,15266.20,8230.49,4013.40,462.05,273.44,2231.55,802.00,297.75,277.10,957.07,1012.24,273.00,9357.47,702.86,7929.44,4536.03,9177.24,435.38,203.39,380.35,2236.59,4011.54,23746.81,357.52,12102.91,12425.87,13396.51,445.97,342.56,427.96,410.56,2.36,2.70
2014-02-18,SCHISM,suisun,3,14064.64,13468.87,1204.10,9225.33,5908.42,1.00,1.00,2.46,0.11,81.80,111.00,-23.99,614.03,614.03,578.55,358.16,368.83,368.83,1035.20,351.75,351.75,1054.68,15076.76,7933.13,3960.44,450.63,254.89,2161.56,773.57,296.03,280.33,957.07,1016.31,271.93,9324.74,702.24,7365.50,4490.19,8952.88,458.03,190.58,374.17,2167.38,3958.39,23782.39,358.38,11527.51,11917.50,13086.67,451.90,355.60,435.38,370.54,2.39,2.31
2014-02-19,SCHISM,suisun,3,11919.76,11411.51,1169.47,8622.19,4323.96,1.00,1.00,2.32,0.05,81.60,108.80,-34.28,592.78,592.78,542.09,357.52,348.76,348.76,1033.78,357.52,357.52,1042.10,15093.63,7961.59,4134.56,454.86,239.12,2176.89,775.01,285.28,279.68,957.07,1015.70,256.83,9173.77,703.28,7017.08,4605.91,8762.34,469.02,200.35,379.28,2183.49,4133.08,24082.09,360.72,11069.11,11498.64,12868.90,448.09,359.66,440.26,358.16,2.35,2.19
2014-02-20,SCHISM,suisun,3,10794.68,10370.74,1111.54,7467.04,4324.94,1.00,1.00,2.47,-0.09,82.00,93.90,-20.34,628.36,628.36,558.03,359.23,345.34,345.34,1035.20,369.05,369.05,1039.46,14831.41,7786.46,4036.80,452.53,233.71,2118.25,767.58,271.71,280.97,957.07,1018.75,228.52,8966.27,699.55,6552.41,4713.71,8606.84,471.98,197.53,389.93,2124.47,4036.06,23910.51,361.79,10465.05,11116.50,12547.05,447.03,373.95,438.77,363.07,2.18,2.30
2014-02-21,SCHISM,suisun,3,11270.86,10874.09,1054.79,6603.15,5626.03,1.00,1.00,2.75,-0.16,83.00,98.00,1.54,680.67,680.67,525.70,361.58,337.00,337.00,1019.15,378.00,378.00,1042.50,15182.58,8049.56,4210.31,491.39,233.71,2155.35,762.01,272.14,283.34,957.07,1025.45,212.93,8721.22,702.65,6381.10,4536.21,8323.98,466.91,192.10,388.23,2162.73,4210.13,24238.77,377.58,10153.90,10834.46,12276.05,446.18,378.00,440.26,388.01,2.12,2.55
2014-02-22,SCHISM,suisun,3,10841.19,10463.15,1006.82,6349.91,5430.11,1.00,1.00,3.17,-0.05,84.00,72.70,4.71,686.93,686.93,496.24,371.39,337.00,337.00,1015.70,378.00,378.00,1038.24,16431.05,8910.10,4924.15,640.96,236.09,2431.99,795.62,285.92,288.51,955.03,1025.86,212.06,8402.51,711.98,6543.30,4587.35,7944.38,469.45,192.10,409.71,2440.85,4924.33,25205.75,378.00,10730.89,11113.77,12520.26,449.99,382.05,444.91,377.58,2.21,2.98
2014-02-23,SCHISM,suisun,3,10238.04,9858.70,1227.20,5744.09,5669.00,1.00,1.00,3.57,0.08,84.20,73.40,21.26,697.69,697.69,445.55,391.85,331.00,331.00,1005.94,385.25,385.25,1032.35,17650.55,9975.19,5859.39,902.95,239.55,2857.42,869.78,302.05,298.61,951.97,1022.81,210.98,7996.37,720.47,6654.34,5220.56,7768.51,505.51,182.33,480.64,2869.99,5857.23,26343.07,378.22,11576.41,11946.44,13169.35,460.99,394.61,451.69,415.87,2.32,3.31
2014-02-24,SCHISM,suisun,3,9596.23,9224.70,1465.18,5126.66,5893.98,1.00,1.00,3.90,0.03,85.60,132.30,91.53,782.20,782.20,565.78,438.77,331.43,331.43,984.17,402.91,402.91,1015.70,17609.21,10165.93,5929.13,1022.00,241.50,2933.14,869.78,300.33,299.47,950.55,1032.76,211.41,7723.43,724.61,6408.12,5847.67,7731.88,558.24,192.10,552.79,2947.01,5927.69,26287.07,379.28,11579.13,12026.14,13253.82,462.68,398.44,446.82,496.03,2.32,3.64
2014-02-25,SCHISM,suisun,3,9151.96,8804.96,1461.74,5063.93,5489.67,1.00,1.00,4.00,-0.04,84.60,110.90,50.80,695.15,695.15,539.99,472.19,335.28,335.28,916.45,418.84,418.84,1014.88,18760.96,11231.30,6823.28,1320.58,252.08,3492.50,955.03,320.29,302.91,950.55,1008.58,210.11,7679.91,738.46,6654.34,6253.16,7532.82,589.43,192.10,632.42,3503.95,6822.21,26831.05,381.63,12589.99,12771.06,13984.42,472.19,398.44,458.03,511.40,2.33,3.55
2014-02-26,SCHISM,suisun,3,8819.10,8480.41,1463.84,5155.75,4658.54,1.00,1.00,3.93,-0.07,85.00,127.40,-341.25,-146.58,-146.58,676.10,495.61,337.00,337.00,865.89,418.84,418.84,985.59,17464.93,10541.63,5899.59,1195.51,250.36,3054.04,898.66,300.11,306.34,956.66,933.20,212.93,7710.57,738.88,6574.56,6603.12,7450.53,630.13,192.10,654.49,3066.92,5898.14,26293.13,396.95,11563.51,12034.59,13165.33,480.21,401.84,430.93,573.32,2.24,3.58
2014-02-27,SCHISM,suisun,3,8828.55,8416.17,1473.52,5153.49,4654.29,1.00,1.00,3.67,0.05,83.80,123.90,-370.39,-137.48,-137.48,557.82,471.14,342.35,342.35,848.25,418.84,418.84,914.61,17898.69,10819.60,6264.64,1305.77,250.57,3381.07,975.62,302.26,313.00,955.24,870.19,212.06,7658.06,746.94,7111.33,6345.28,7382.13,606.98,191.89,669.66,3393.86,6262.49,26357.53,385.89,12014.47,12070.78,13232.38,504.25,400.36,430.93,511.40,2.31,3.31
2014-02-28,SCHISM,suisun,3,9910.47,8652.59,1508.38,5081.97,3642.44,1.00,1.00,3.27,0.19,83.00,153.80,-2540.64,-2658.43,-2658.43,625.33,495.82,369.26,369.26,848.66,418.84,418.84,885.35,16945.06,9948.68,5241.67,1097.82,244.09,2977.21,894.56,285.28,314.50,957.07,839.42,215.96,7711.10,747.97,7040.52,6261.05,7432.68,599.25,193.41,628.25,2989.55,5239.30,25122.55,398.44,11048.31,10554.30,12607.17,498.56,398.44,422.45,531.80,2.41,2.82
2014-03-01,SCHISM,suisun,3,10957.40,9467.52,1634.24,5470.77,4735.73,1.00,1.00,2.84,0.10,83.80,85.50,-2299.64,-2369.43,-2369.43,658.23,539.57,399.08,399.08,861.17,420.32,420.32,884.12,16838.63,9644.68,4352.64,945.45,241.06,2880.64,856.04,288.07,316.43,961.15,839.21,227.65,7708.98,754.79,7453.89,6344.39,7402.46,564.31,212.93,562.64,2892.63,4352.27,25716.44,403.12,10808.83,10017.87,12869.91,496.03,398.44,408.65,578.13,2.45,2.49
2014-03-02,SCHISM,suisun,3,14092.79,13123.92,1906.95,6505.21,7145.07,1.00,1.00,2.35,0.06,83.00,75.90,-2273.56,-2395.79,-2395.79,602.80,524.23,388.01,388.01,858.92,439.20,439.20,890.47,17351.17,9995.50,5348.38,933.61,241.50,3041.34,891.09,289.15,317.93,971.34,842.09,235.88,7729.59,757.47,7261.09,5259.86,7410.24,517.93,212.93,526.34,3050.43,5347.29,26459.84,402.69,11682.64,11147.17,12917.29,510.14,391.42,438.35,573.32,2.41,2.09
2014-03-03,SCHISM,suisun,3,19905.32,19036.40,2040.19,7568.14,12066.05,1.00,1.00,1.90,0.03,81.00,41.20,-2270.11,-2161.14,-2161.14,606.35,490.13,399.93,399.93,864.04,453.38,453.38,902.75,16382.68,9368.04,4925.43,686.27,237.61,2729.64,825.24,265.89,316.43,962.98,835.52,247.98,7723.96,760.16,6877.02,5487.91,7378.59,512.25,206.86,471.14,2739.76,4923.60,25654.04,417.35,11126.55,11016.08,12955.41,507.62,390.57,450.63,561.59,2.35,1.72
2014-03-04,SCHISM,suisun,3,23515.82,22363.11,1955.33,8564.43,14853.34,1.00,1.00,1.56,-0.14,78.40,29.20,-2024.18,-1926.20,-1926.20,596.74,459.09,406.10,406.10,1015.49,459.51,459.51,893.34,14269.80,7628.62,3415.86,444.07,237.82,2057.75,699.34,252.73,303.77,944.83,905.00,233.50,7708.98,756.03,6410.81,5313.67,7438.87,465.01,175.60,395.89,2062.43,3414.92,23649.00,411.62,10153.39,9761.18,12130.63,482.96,398.44,454.65,555.51,2.17,1.36
2014-03-05,SCHISM,suisun,3,22893.09,21768.42,2191.34,8841.80,16054.05,1.00,1.00,1.34,-0.24,78.00,101.30,-87.27,327.80,327.80,563.27,407.16,409.07,409.07,1104.70,479.79,479.79,979.89,13286.33,6424.76,2506.44,348.97,227.01,1718.80,642.21,241.06,295.82,910.72,1049.20,233.50,7623.50,747.56,6253.34,4242.69,7325.52,416.08,203.39,338.28,1722.94,2505.48,23061.15,402.91,9774.63,9460.10,11799.79,467.55,398.44,463.74,436.44,2.10,1.13
2014-03-06,SCHISM,suisun,3,23042.19,21365.86,2470.51,8941.91,16687.73,1.00,1.00,1.33,-0.08,78.20,157.90,274.85,702.20,702.20,630.96,401.21,404.18,404.18,1139.86,503.19,503.19,1090.74,13569.63,6151.78,2382.09,299.90,214.66,1648.59,620.12,222.24,283.34,888.01,1120.47,214.66,7474.38,740.53,6349.40,3706.00,7145.03,387.38,177.55,287.21,1650.17,2381.12,23556.19,402.91,9822.74,9879.44,11776.06,459.30,400.14,467.97,431.78,2.27,1.10
2014-03-07,SCHISM,suisun,3,26080.96,24388.63,2462.29,10054.20,18846.20,1.00,1.00,1.59,0.23,77.80,67.90,425.05,889.81,889.81,670.91,400.99,402.69,402.69,1168.51,520.24,520.24,1142.69,14329.50,6263.39,2476.06,269.13,212.93,1601.94,615.53,227.44,268.48,870.60,1142.08,192.10,7228.33,734.74,6473.59,3821.16,7038.57,357.52,161.25,262.01,1603.92,2475.29,24536.55,410.35,10314.82,10317.74,12030.70,438.98,408.65,475.78,438.14,2.57,1.37
2014-03-08,SCHISM,suisun,3,29802.95,28502.18,2451.78,10547.15,22074.61,1.00,1.00,2.05,0.20,76.20,58.70,425.73,891.30,891.30,682.12,415.44,419.26,419.26,1233.94,520.24,520.24,1163.07,14195.77,6073.98,2265.62,241.28,200.78,1529.82,602.80,215.96,258.77,868.96,1189.07,179.51,7029.16,723.78,6168.47,3523.09,7117.72,351.75,173.42,273.65,1532.40,2263.88,24552.08,412.89,10413.11,10818.40,12090.73,425.63,406.73,466.49,469.45,2.53,1.85
2014-03-09,SCHISM,suisun,3,29469.79,28423.29,2458.05,10205.69,21930.95,1.00,1.00,2.78,-0.04,74.80,257.40,466.20,877.51,877.51,696.44,418.84,437.71,437.71,1232.73,520.24,520.24,1219.46,12286.52,4885.56,1440.77,222.24,202.52,1287.73,535.58,192.97,249.92,915.02,1239.56,170.16,6981.56,715.50,5313.31,3043.23,7135.45,341.06,354.10,272.36,1288.93,1438.78,22433.22,419.48,9356.09,10309.50,11366.40,393.97,393.76,445.34,498.56,2.26,2.52
2014-03-10,SCHISM,suisun,3,27070.53,26186.32,2486.52,9861.12,19814.59,1.00,1.00,3.67,-0.17,73.00,643.40,762.05,1264.39,1264.39,655.11,418.84,434.53,434.53,1213.63,520.24,520.24,1228.31,11632.59,4459.06,1263.86,212.93,265.03,1152.78,503.40,232.85,244.74,974.39,1233.13,175.38,7023.30,704.73,5015.68,1957.90,6980.67,315.36,265.46,257.91,1153.39,1262.86,21248.29,408.65,9055.74,9699.41,10515.08,364.35,376.30,442.16,513.72,2.09,3.38
2014-03-11,SCHISM,suisun,3,24293.62,23484.17,2540.32,8419.24,18734.60,1.00,1.00,4.58,-0.23,71.40,333.50,653.40,1172.11,1172.11,668.00,423.72,428.17,428.17,1145.52,520.24,520.24,1224.08,9989.30,3523.27,1376.56,244.95,302.91,959.11,460.36,270.42,255.97,1049.20,1170.93,252.73,7084.72,688.14,4616.02,1824.77,6922.02,340.63,204.91,311.49,959.72,1374.37,20312.54,403.76,8323.63,8816.32,9714.25,280.11,378.00,407.16,595.49,2.01,4.17
2014-03-12,SCHISM,suisun,3,21829.87,21162.08,2561.18,6912.39,17861.42,1.00,1.00,5.39,-0.11,75.80,175.40,558.16,1104.69,1104.69,717.57,472.83,415.44,415.44,1057.11,512.03,512.03,1155.20,9372.36,3161.93,1110.36,298.61,266.54,811.47,434.96,265.46,254.46,1118.45,1095.39,285.28,7125.34,661.97,4126.96,1984.65,6728.34,336.57,198.83,319.65,811.47,1110.57,19330.10,402.48,7938.23,7460.07,9346.22,267.62,367.13,367.98,641.17,2.11,4.95
2014-03-13,SCHISM,suisun,3,22940.87,22230.85,2552.81,6315.08,19622.33,1.00,0.82,5.97,-0.06,75.00,107.20,550.93,1117.13,1117.13,629.09,485.91,403.33,403.33,1051.03,498.14,498.14,1084.26,12691.67,4803.17,1682.73,324.79,243.87,946.67,452.53,247.12,254.46,1150.16,1051.23,232.20,6663.44,621.79,4793.83,1383.95,5867.14,329.50,177.55,311.71,949.12,1682.14,22831.60,387.16,9031.43,8978.78,9640.54,285.92,343.42,356.03,581.06,2.19,5.49
2014-03-14,SCHISM,suisun,3,25665.59,24928.73,2556.81,5809.32,22740.93,1.00,0.80,5.93,-0.19,72.60,72.40,400.23,943.52,943.52,714.46,535.58,409.28,409.28,1016.31,484.01,484.01,1056.10,11763.86,4544.68,1589.67,312.78,229.82,918.08,429.45,228.52,254.46,1179.80,1043.52,200.13,6084.77,608.02,4752.22,1557.19,5809.97,327.36,162.99,303.55,919.51,1588.88,21689.70,376.51,8752.06,8989.55,9456.12,297.75,330.79,342.99,643.46,2.05,5.51
2014-03-15,SCHISM,suisun,3,24863.16,24223.34,2557.88,6330.24,21530.45,1.00,1.00,5.38,-0.30,71.60,197.80,637.45,1227.79,1227.79,782.02,565.57,417.35,417.35,955.44,479.79,479.79,1050.62,10092.87,3744.29,1076.36,282.48,212.71,792.73,396.31,212.49,248.41,1169.72,979.08,196.88,5886.61,597.16,4000.58,1540.53,5547.15,306.56,186.02,282.05,794.18,1076.36,19916.38,373.10,7825.17,8202.29,8733.07,296.89,323.93,330.15,649.49,1.94,5.02
2014-03-16,SCHISM,suisun,3,21570.01,21019.89,2543.55,6949.50,17632.40,1.00,1.00,4.35,-0.23,71.00,395.00,863.35,1441.81,1441.81,685.03,526.34,413.53,413.53,960.13,475.36,475.36,995.16,9350.20,3286.15,867.12,252.73,212.28,723.78,376.08,202.74,242.15,1128.15,959.52,178.86,5820.26,573.32,3461.90,1361.18,5177.60,284.85,196.88,258.77,723.99,867.73,18232.61,366.27,7044.61,7305.53,7958.61,294.10,319.65,325.86,574.99,2.02,4.09
2014-03-17,SCHISM,suisun,3,18542.63,18059.46,2526.46,6164.64,15111.73,1.00,1.00,3.63,-0.25,69.00,294.80,502.08,1048.11,1048.11,624.08,398.65,416.29,416.29,951.77,465.64,465.64,975.41,8879.49,3059.53,962.58,243.66,214.23,696.23,356.45,212.71,235.66,1085.88,950.14,172.34,5535.38,574.37,3280.68,1320.38,4867.99,272.57,194.27,240.20,696.23,962.37,18672.02,359.44,6541.15,6928.42,7568.65,285.28,309.35,324.36,463.11,2.00,3.39
2014-03-18,SCHISM,suisun,3,16787.65,16335.40,2508.44,5556.17,13980.82,1.00,1.00,2.93,-0.41,68.40,132.70,373.60,926.05,926.05,696.44,502.98,434.75,434.75,943.20,459.51,459.51,963.39,7632.14,2401.17,729.16,220.94,217.91,581.06,333.57,208.59,235.23,1043.92,957.28,192.10,5392.50,574.16,2793.58,1146.32,4758.64,268.26,192.10,238.47,582.11,729.16,16981.01,357.52,5562.91,5832.34,6748.30,268.05,316.43,319.22,596.74,1.88,2.67
2014-03-19,SCHISM,suisun,3,15755.23,15355.60,2446.54,5268.61,13313.16,1.00,1.00,2.39,-0.46,69.20,159.40,539.40,1104.09,1104.09,679.42,464.80,435.17,435.17,916.24,447.88,447.88,967.67,7558.94,2287.67,606.56,217.69,216.83,541.25,319.86,209.03,233.71,1002.89,931.16,193.19,5175.78,557.82,2719.89,978.47,4584.22,259.21,200.35,239.12,542.09,606.56,17641.92,358.16,4999.98,5254.40,6309.63,256.18,311.07,304.84,584.83,1.87,2.16
2014-03-20,SCHISM,suisun,3,14905.81,14506.65,1603.61,4592.51,12264.80,1.00,1.00,2.21,-0.36,71.60,239.50,587.39,1152.60,1152.60,665.71,510.98,411.83,411.83,892.11,428.81,428.81,950.95,8748.75,2504.51,667.17,219.86,218.78,537.68,309.78,207.94,231.55,981.73,910.52,203.39,4802.44,541.04,2717.60,952.38,4274.31,256.62,196.45,236.31,538.52,667.17,18532.36,357.52,4986.46,5109.82,6285.62,255.11,306.56,300.11,608.44,1.99,1.99
2014-03-21,SCHISM,suisun,3,14108.94,13742.51,786.56,3465.48,11780.97,1.00,1.00,2.40,-0.23,72.80,212.50,563.45,1111.90,1111.90,571.64,455.92,407.80,407.80,863.84,407.58,407.58,928.09,10645.20,3332.32,1067.65,225.71,218.99,588.59,310.64,210.11,228.74,978.06,894.16,206.42,4330.11,524.02,2749.31,1014.27,3914.67,255.32,192.10,234.79,587.96,1067.65,20493.41,356.24,5709.23,5782.91,6903.88,257.91,299.04,301.19,533.69,2.13,2.16
2014-03-22,SCHISM,suisun,3,13572.46,13196.37,726.18,2418.80,12190.45,1.00,1.00,2.79,-0.20,73.80,169.50,480.11,1029.32,1029.32,582.32,443.43,418.84,418.84,839.63,397.59,397.59,917.27,11118.20,3822.10,1253.02,237.39,217.26,615.53,306.34,212.28,227.87,980.91,891.29,199.70,3940.35,518.35,2581.69,1298.75,3727.48,255.97,192.10,240.63,616.58,1253.22,20358.21,357.52,5923.19,6399.35,7243.56,257.91,299.04,299.68,497.08,2.13,2.49
2014-03-23,SCHISM,suisun,3,13439.53,13074.61,674.97,1995.04,12482.65,1.00,1.00,3.22,-0.26,73.80,172.20,535.39,1090.85,1090.85,580.22,454.65,429.23,429.23,819.90,378.00,378.00,897.63,11156.71,4145.31,1396.92,243.87,215.31,635.96,298.61,211.63,227.44,979.69,884.94,199.92,3743.92,513.51,2426.02,1515.93,3655.14,254.46,193.62,242.58,637.42,1396.12,19881.68,358.59,6019.49,6614.90,7309.95,256.83,298.82,298.82,491.82,2.05,2.92
