datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu,uni,rsl,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2014-05-20,SCHISM,slr_base,3,14359.83,14248.65,1250.80,2428.92,14280.61,1.00,1.00,2.49,0.08,75.60,352.50,1451.40,2054.61,2054.61,760.16,475.57,550.69,550.69,207.29,1035.20,1035.20,151.24,11481.31,5045.43,2393.08,500.46,158.85,923.60,444.49,285.28,490.76,150.37,189.06,139.49,3785.73,672.78,2295.02,2456.25,4150.13,354.10,129.47,341.92,926.05,2391.73,20935.62,571.23,5279.86,7990.92,8369.81,590.47,589.01,631.59,473.88,4.80,2.26
2014-05-21,SCHISM,slr_base,3,15093.97,14987.46,1587.20,2515.96,15624.76,1.00,1.00,2.77,-0.18,75.00,408.70,1868.25,2507.83,2507.83,760.16,446.18,534.11,534.11,235.44,1035.20,1035.20,157.11,11220.07,4671.68,2222.64,422.45,154.28,885.15,437.29,278.39,477.26,150.37,232.20,133.18,3859.74,671.11,2395.78,2036.52,4182.54,344.27,129.47,313.43,887.20,2222.25,20588.82,541.88,5185.06,7221.77,8267.79,594.65,588.17,618.66,447.24,4.57,2.55
2014-05-22,SCHISM,slr_base,3,15166.87,14998.98,2026.13,2464.51,16222.45,1.00,1.00,2.87,-0.30,75.20,509.20,2003.16,2645.50,2645.50,760.16,447.45,520.87,520.87,233.93,1035.20,1035.20,194.93,11173.23,4485.96,2142.54,379.49,153.85,865.27,427.75,291.73,463.32,151.89,233.50,130.13,3954.48,665.92,2416.20,1892.59,4233.81,330.36,129.47,294.74,868.14,2141.57,20206.57,522.97,5221.29,6910.28,8051.49,596.32,587.13,616.99,448.51,4.44,2.70
2014-05-23,SCHISM,slr_base,3,14494.65,14410.30,2453.43,2325.51,16230.98,1.00,1.00,2.96,-0.34,75.00,471.20,2079.61,2752.22,2752.22,760.16,474.73,520.24,520.24,217.91,1035.20,1035.20,230.68,11483.86,4639.36,2269.10,418.41,156.03,891.90,421.39,301.40,448.51,159.07,223.11,136.22,4039.22,656.77,2376.88,1834.97,4299.45,322.65,129.47,284.63,893.54,2268.52,20327.13,512.88,5311.68,6929.66,7894.11,586.29,586.50,617.20,474.30,4.39,2.80
2014-05-24,SCHISM,slr_base,3,14043.27,13997.26,2926.57,2359.82,16203.76,1.00,1.00,3.05,-0.33,74.80,518.80,2112.54,2773.08,2773.08,760.16,488.44,520.24,520.24,241.71,1035.20,1035.20,260.07,11253.09,4505.47,2195.31,387.16,156.68,855.63,407.80,296.03,444.07,181.46,234.79,140.14,4113.62,653.03,2313.18,1910.20,4348.76,316.00,129.47,283.13,857.89,2194.93,19968.58,523.18,5233.48,6694.82,7851.03,576.04,584.20,616.16,485.49,4.38,2.86
2014-05-25,SCHISM,slr_base,3,13674.20,13627.62,3312.65,2379.88,16400.52,1.00,1.00,2.94,-0.26,76.00,593.80,2387.35,3096.34,3096.34,760.16,499.61,521.71,521.71,249.28,1035.20,1035.20,267.40,11089.06,4431.60,2079.94,378.86,155.59,849.48,402.48,286.35,435.59,204.69,241.28,134.70,4179.40,647.83,2248.59,1806.32,4310.90,312.78,129.47,277.53,851.12,2079.56,19747.65,536.42,5153.37,6644.70,7832.39,566.83,577.50,600.71,494.13,4.42,2.80
2014-05-26,SCHISM,slr_base,3,13348.31,13371.86,3531.71,2358.39,16270.18,1.00,1.00,2.77,-0.14,76.40,767.60,2516.14,3213.37,3213.37,760.16,507.83,538.73,538.73,260.07,1035.20,1035.20,265.68,11606.29,4730.40,2243.94,411.41,156.24,918.90,396.74,288.29,427.54,223.11,254.67,133.61,4232.70,639.08,2231.74,1703.63,4263.96,310.42,129.47,275.81,921.35,2243.56,20622.90,539.57,5246.76,6798.88,7771.15,558.66,571.02,600.71,502.14,4.55,2.63
2014-05-27,SCHISM,slr_base,3,12998.72,12984.30,3703.38,2318.71,15839.75,1.00,1.00,2.49,-0.23,74.40,741.30,2197.66,2939.32,2939.32,760.16,515.82,540.41,540.41,275.16,1035.20,1035.20,275.16,11529.21,4751.67,2233.68,420.32,154.07,910.93,386.95,283.56,424.14,232.85,271.07,129.47,4219.75,633.25,2150.11,1888.28,4221.79,312.35,129.47,284.20,912.77,2231.94,20617.14,541.67,5133.88,6778.40,7861.58,551.95,567.87,599.67,507.19,4.49,2.39
2014-05-28,SCHISM,slr_base,3,12807.21,12786.84,3791.88,2330.90,15658.69,1.00,1.00,2.27,-0.34,73.20,498.60,1889.10,2568.03,2568.03,760.16,498.77,540.41,540.41,252.08,1035.20,1035.20,280.11,10413.79,4226.04,1907.07,331.00,150.37,768.82,380.77,259.64,425.84,235.44,254.89,129.47,4167.54,634.29,2092.20,1799.05,4126.41,308.27,129.47,270.20,771.50,1906.29,19448.03,555.72,4838.52,6228.23,7801.60,549.43,565.57,595.28,489.29,4.37,2.14
2014-05-29,SCHISM,slr_base,3,12751.72,12781.20,3818.04,2357.90,15851.40,1.00,1.00,2.06,-0.34,74.60,742.60,2382.14,3078.92,3078.92,760.16,485.91,540.41,540.41,259.42,1035.20,1035.20,293.24,10195.14,3976.42,1701.66,294.31,149.72,728.74,372.25,255.32,422.87,251.00,251.65,129.47,4132.34,627.21,2105.23,1548.46,4043.11,297.32,129.47,255.54,731.02,1700.48,20048.53,545.86,4770.56,5609.79,7590.88,550.69,564.10,580.64,477.26,4.37,1.88
2014-05-30,SCHISM,slr_base,3,12576.69,12630.76,4114.88,2314.65,15938.83,1.00,1.00,1.85,-0.35,74.00,455.70,2017.61,2715.68,2715.68,760.16,520.24,536.42,536.42,283.99,1035.20,1035.20,309.35,11127.06,4403.75,1968.84,310.21,147.97,783.88,367.77,262.01,409.28,254.46,268.48,129.47,4080.97,617.62,2081.70,1623.30,3989.99,292.81,137.96,243.66,785.11,1968.84,21411.53,533.27,4817.46,5971.09,7378.24,545.24,565.99,580.64,513.09,4.37,1.68
2014-05-31,SCHISM,slr_base,3,12115.61,12137.31,4295.86,2322.92,15713.79,1.00,1.00,1.76,-0.34,74.60,471.60,2096.84,2752.01,2752.01,760.16,512.25,523.81,523.81,319.65,1034.39,1034.39,315.36,10714.14,4089.88,1835.76,282.70,142.97,701.41,361.15,242.15,405.03,265.68,306.99,129.47,3968.06,614.49,1971.38,1815.35,3965.46,288.51,149.50,241.50,703.69,1835.17,19885.54,533.69,4561.42,6041.62,7336.32,539.15,563.90,580.64,500.88,4.38,1.56
2014-06-01,SCHISM,slr_base,3,11772.89,11858.61,4041.47,2361.48,15246.91,1.00,1.00,1.84,-0.21,77.00,902.40,2696.43,3424.56,3424.56,760.16,511.40,534.95,534.95,309.35,1023.22,1023.22,300.33,11143.93,4311.09,2022.49,284.85,145.58,753.75,355.17,240.42,395.89,270.42,311.28,129.47,3885.63,607.60,1927.22,1734.56,3932.35,284.20,139.92,239.12,754.79,2020.93,20263.97,540.41,4624.84,6230.21,7368.69,530.33,564.52,577.92,502.98,4.52,1.64
2014-06-02,SCHISM,slr_base,3,11252.48,11407.97,3682.01,2366.58,13932.30,1.00,0.49,2.04,-0.10,75.60,548.40,1912.79,2501.73,2501.73,760.16,518.56,540.41,540.41,295.82,1003.30,1003.30,302.26,12380.17,5108.91,2509.70,386.52,152.54,921.76,357.52,257.05,381.41,271.71,300.11,129.47,3875.76,596.74,1948.33,2047.82,3995.94,273.87,120.33,239.77,923.60,2510.09,22098.81,540.41,5136.06,7171.27,7504.75,514.35,565.78,570.18,513.30,4.63,1.83
2014-06-03,SCHISM,slr_base,3,10577.08,10613.40,3257.53,2425.53,12995.52,1.00,0.00,2.45,-0.08,75.20,464.20,2050.64,2697.44,2697.44,760.16,510.56,540.41,540.41,295.82,985.19,985.19,320.07,11306.36,4570.80,2332.11,360.94,156.24,795.21,345.77,237.17,382.90,275.16,294.74,129.47,3838.50,591.10,2019.96,2072.74,4119.36,266.54,129.47,243.44,796.24,2330.76,20536.16,543.35,5649.58,7945.60,7910.81,505.09,565.15,567.87,504.88,4.63,2.20
2014-06-04,SCHISM,slr_base,3,10663.21,10573.18,2830.60,2476.52,12913.84,1.00,0.00,2.99,-0.04,76.60,653.80,2550.35,3282.20,3282.20,760.16,499.40,540.41,540.41,299.90,961.76,961.76,324.36,11376.78,4496.27,2228.45,344.70,148.41,828.94,346.41,230.90,376.94,275.16,298.61,130.13,3834.21,586.71,2164.67,2577.27,4374.42,269.13,129.47,244.09,832.03,2227.10,20303.57,554.04,6000.78,7852.79,8143.58,496.66,564.10,558.03,493.29,4.66,2.75
2014-06-05,SCHISM,slr_base,3,10666.37,10542.32,2420.71,2447.70,12416.19,1.00,0.00,3.57,0.04,77.60,710.50,2487.30,3163.37,3163.37,760.16,502.98,540.41,540.41,326.93,927.69,927.69,320.93,12138.91,4890.31,2492.02,401.63,147.97,947.89,348.12,238.47,363.29,278.60,310.21,140.79,3926.77,571.85,2348.71,2446.63,4711.14,266.32,129.47,247.12,949.93,2491.44,21344.44,553.63,6274.32,7920.13,8192.83,482.75,560.54,555.72,497.51,4.76,3.39
2014-06-06,SCHISM,slr_base,3,10084.13,9909.28,2043.38,2426.70,11457.55,1.00,0.00,4.05,0.22,77.60,475.60,2232.33,2888.95,2888.95,760.16,510.77,540.41,540.41,337.00,895.59,895.59,323.72,12738.10,5211.28,2783.47,458.67,151.24,1082.84,347.91,241.71,352.39,280.76,325.00,140.79,4074.48,560.54,2531.02,2277.03,4984.09,269.77,129.47,256.83,1084.06,2782.13,22182.15,546.49,6549.55,8312.95,8438.87,470.08,560.54,545.44,503.19,4.95,3.95
2014-06-07,SCHISM,slr_base,3,9707.15,9596.92,1705.98,2411.75,10944.91,1.00,0.00,4.53,0.38,78.40,271.20,2214.73,2950.91,2950.91,760.16,512.46,540.41,540.41,322.22,856.04,856.04,320.93,12678.20,5331.84,2974.17,501.30,151.46,1101.26,347.48,236.09,344.91,287.00,324.58,133.18,4315.34,548.17,2723.14,2481.45,5255.31,274.73,129.47,271.07,1103.49,2972.08,21900.56,543.35,6799.42,8575.44,8905.06,458.46,560.54,536.00,506.98,5.10,4.53
2014-06-08,SCHISM,slr_base,3,9506.74,9475.57,1434.03,2202.08,10899.69,1.00,0.00,4.63,0.77,79.80,368.20,2529.20,3352.85,3352.85,760.16,505.93,540.41,540.41,317.29,819.08,819.08,338.07,13327.36,5748.61,3141.13,596.74,156.24,1233.13,353.89,236.52,337.64,292.16,316.43,129.47,4620.80,533.69,2972.08,2656.78,5479.57,273.00,129.47,287.00,1236.35,3138.48,23028.92,541.46,7076.91,8321.18,9181.05,451.05,559.29,527.81,500.67,5.51,4.65
2014-06-09,SCHISM,slr_base,3,9338.50,9407.24,1231.58,2031.60,10772.03,1.00,0.00,4.37,0.74,80.60,1003.80,3237.36,4036.88,4036.88,759.54,506.14,540.41,540.41,350.68,784.08,784.08,345.34,13754.23,6105.43,3336.46,679.01,151.46,1350.19,353.46,234.58,331.00,295.82,322.22,129.47,4796.03,521.71,3017.25,2724.29,5603.45,283.99,129.47,309.35,1355.39,3334.39,23199.99,539.15,7271.54,8503.33,9774.63,445.97,557.61,515.40,502.77,5.48,4.48
2014-06-10,SCHISM,slr_base,3,8955.94,9089.19,1072.18,2153.16,9759.68,1.00,0.00,4.11,0.33,78.80,1005.70,2890.41,3554.81,3554.81,760.16,505.72,540.41,540.41,398.44,754.58,754.58,357.52,13562.28,6201.14,3575.95,670.70,149.06,1379.76,345.34,237.17,327.36,297.75,351.75,129.47,4858.66,511.82,2962.02,3084.92,5579.56,285.71,129.47,304.20,1381.75,3575.20,22324.30,536.84,7235.77,8971.13,9645.03,435.38,553.21,503.40,500.67,5.02,4.09
2014-06-11,SCHISM,slr_base,3,8724.21,8828.75,934.49,2474.99,8696.67,1.00,0.00,3.62,0.13,77.20,899.00,2411.97,2988.12,2988.12,759.33,489.92,540.41,540.41,398.44,730.40,730.40,344.48,12540.48,5545.89,3188.77,599.67,158.64,1180.20,326.50,227.65,326.72,304.20,386.95,129.47,4916.65,510.77,3064.65,3262.20,5705.07,285.71,129.47,310.64,1182.22,3188.01,21525.42,533.06,7328.35,9353.14,9346.39,435.17,552.58,498.56,482.96,4.85,3.59
2014-06-12,SCHISM,slr_base,3,9698.24,9770.64,816.77,2622.03,9449.93,1.00,0.00,3.09,0.14,75.00,534.60,2091.56,2717.26,2717.26,760.16,476.42,531.80,531.80,396.10,704.11,704.11,355.39,11806.56,5208.37,2719.13,557.40,155.15,1066.64,317.29,220.94,326.72,311.71,398.23,129.47,5020.61,503.19,3149.64,3322.90,5835.77,268.69,129.47,288.07,1070.29,2718.94,20794.51,529.91,7301.99,9096.89,9036.46,435.38,551.32,496.45,471.35,4.88,3.05
2014-06-13,SCHISM,slr_base,3,12187.97,12249.78,722.69,2555.05,12074.68,1.00,0.00,2.64,0.15,73.80,545.60,2264.67,2950.58,2950.58,760.16,468.39,524.02,524.02,429.02,691.25,691.25,377.36,10561.33,4396.01,2252.27,430.51,139.70,876.55,307.42,207.07,331.64,315.79,405.03,129.47,5169.22,496.66,3106.88,2828.85,5736.69,256.40,129.47,255.75,880.03,2252.27,19709.54,521.50,6902.81,8425.23,8718.26,435.81,551.95,497.51,463.95,4.83,2.54
2014-06-14,SCHISM,slr_base,3,15505.56,15579.03,662.85,2650.22,15264.99,1.00,0.00,2.26,0.06,73.60,859.30,2606.10,3333.52,3333.52,760.16,471.14,520.24,520.24,459.51,680.67,680.67,399.08,10290.96,4099.34,2039.45,351.11,134.05,802.62,300.11,204.69,330.15,320.07,438.14,129.47,5302.95,493.29,3143.78,2414.66,5648.68,243.44,128.39,229.82,805.29,2039.45,19883.93,513.09,6678.42,7862.99,8380.48,436.02,550.27,493.50,467.33,4.73,2.12
2014-06-15,SCHISM,slr_base,3,18297.62,18389.92,630.25,2635.93,17948.43,1.00,0.00,1.92,-0.05,73.80,873.50,2529.99,3150.00,3150.00,760.16,480.21,513.72,513.72,459.51,670.08,670.08,412.04,11089.91,4163.28,1889.26,336.14,132.52,758.71,295.17,201.22,329.72,329.07,457.61,129.47,5366.72,486.54,3233.71,2234.26,5638.01,234.15,109.45,219.21,761.39,1889.45,20566.57,507.62,6645.06,7755.65,7966.86,431.14,548.80,491.82,480.85,4.66,1.81
2014-06-16,SCHISM,slr_base,3,20324.67,20404.90,608.02,2549.44,19763.32,1.00,0.00,1.78,-0.10,72.00,618.90,1998.97,2608.86,2608.86,760.16,492.03,504.46,504.46,450.63,660.72,660.72,419.69,11613.08,4209.02,1765.25,353.46,132.09,756.85,287.00,203.82,325.00,337.85,451.05,129.47,5384.87,477.89,3302.74,2184.26,5703.09,227.01,108.58,213.79,758.30,1765.45,20300.84,509.72,6586.34,7704.23,7653.30,423.30,545.65,493.08,492.66,4.62,1.57
2014-06-17,SCHISM,slr_base,3,22491.15,22566.95,598.22,2453.01,22350.95,1.00,0.00,1.74,-0.07,71.40,486.10,2200.69,2912.73,2912.73,760.16,503.83,500.03,500.03,435.38,651.99,651.99,433.26,10088.23,3545.40,1475.60,247.76,129.47,625.33,279.90,193.62,326.93,345.13,438.35,129.47,5423.35,476.42,3214.64,2052.69,5633.85,218.99,108.58,200.13,626.17,1475.60,18977.63,506.35,6343.49,7465.19,7355.07,417.35,543.98,492.45,502.77,4.61,1.50
2014-06-18,SCHISM,slr_base,3,23466.34,23546.28,586.15,2334.51,23641.56,1.00,0.00,1.86,-0.15,71.80,501.30,2424.88,3179.78,3179.78,760.16,519.61,500.03,500.03,427.11,640.13,640.13,454.23,9755.83,3363.01,1338.39,213.79,129.47,592.98,277.53,187.11,325.00,358.16,425.20,129.47,5459.81,475.15,3172.51,1843.60,5559.47,217.69,108.58,190.58,595.07,1337.99,19357.34,505.72,6201.14,7170.91,7277.03,413.11,540.83,491.60,516.45,4.55,1.65
2014-06-19,SCHISM,slr_base,3,23448.31,23506.18,556.36,2322.80,23771.73,1.00,0.00,1.92,-0.15,72.20,577.40,2667.26,3410.28,3410.28,760.16,532.01,500.03,500.03,416.72,620.75,620.75,466.07,10430.77,3337.78,1445.35,209.03,129.47,581.27,274.73,186.68,315.36,366.27,416.08,129.47,5461.98,473.46,3191.98,1566.30,5492.62,214.44,108.58,185.16,582.94,1445.55,20779.65,511.40,6220.52,7119.14,7125.70,407.80,537.89,487.60,532.01,4.59,1.77
2014-06-20,SCHISM,slr_base,3,22434.93,22518.85,536.48,2318.09,22735.39,1.00,0.00,2.12,-0.04,73.20,672.80,2754.87,3496.86,3496.86,760.16,542.51,500.03,500.03,415.44,620.75,620.75,479.79,11428.80,3671.98,1515.73,216.61,129.47,613.24,270.42,187.54,305.05,374.38,412.47,129.47,5424.07,467.97,3275.59,1453.31,5501.14,209.68,108.58,183.85,613.45,1514.54,21631.13,520.24,6321.10,7248.70,7273.13,402.91,536.84,480.21,540.83,4.74,1.90
2014-06-21,SCHISM,slr_base,3,21155.89,21253.43,526.06,2308.76,21281.67,1.00,0.00,2.30,0.04,73.00,603.70,2512.17,3156.11,3156.11,760.16,555.09,501.09,501.09,398.44,604.26,604.26,479.58,11829.77,4052.58,1568.48,216.18,128.17,625.96,262.01,188.85,297.97,383.54,412.68,126.65,5381.79,461.63,3334.01,1457.49,5543.17,203.82,108.58,174.94,626.79,1568.08,22129.45,522.34,6456.07,7460.07,7589.47,397.17,533.90,473.88,555.72,4.76,2.15
2014-06-22,SCHISM,slr_base,3,19362.02,19450.31,507.02,2296.57,19655.78,1.00,0.00,2.41,-0.10,72.20,613.70,2697.00,3389.62,3389.62,760.16,564.31,508.25,508.25,395.89,600.71,600.71,470.50,11174.77,3957.83,1509.38,202.52,121.20,593.19,255.32,188.41,296.46,393.12,399.93,120.33,5369.62,455.92,3246.36,1578.98,5563.63,206.42,108.58,177.33,595.70,1508.98,20977.63,532.22,6392.55,7394.33,7734.52,394.61,533.27,471.77,563.06,4.59,2.29
2014-06-23,SCHISM,slr_base,3,18257.95,18369.47,477.54,2307.48,18584.50,1.00,0.00,2.51,-0.30,72.20,714.10,2870.60,3605.74,3605.74,760.16,573.53,521.08,521.08,414.38,600.71,600.71,459.51,10292.16,3620.90,1376.56,185.37,116.20,560.33,254.89,186.46,297.97,406.52,399.93,121.64,5372.17,454.44,3129.59,1646.41,5525.78,204.69,108.58,176.46,562.64,1376.16,19771.60,541.46,6223.03,7301.46,7594.58,393.97,532.43,468.18,572.48,4.37,2.35
2014-06-24,SCHISM,slr_base,3,17467.24,17566.32,474.91,2337.79,17605.89,1.00,0.00,2.52,-0.38,72.40,797.40,2798.93,3489.20,3489.20,760.16,575.62,533.27,533.27,451.05,600.71,600.71,457.19,10279.63,3651.22,1303.76,186.89,116.85,583.57,252.73,191.67,294.31,412.04,427.96,119.68,5377.43,451.69,3074.69,1594.02,5466.15,201.00,108.58,171.47,584.62,1304.56,19823.20,550.69,6148.90,7118.78,7287.83,392.91,531.17,465.01,575.83,4.28,2.36
2014-06-25,SCHISM,slr_base,3,15482.21,15589.69,473.29,2374.04,15168.06,1.00,0.00,2.57,-0.27,73.40,733.00,2319.60,2929.82,2929.82,760.16,584.41,549.43,549.43,429.23,600.71,600.71,459.51,10482.02,3750.45,1339.39,209.46,117.50,603.63,245.39,195.79,289.37,416.93,435.17,112.72,5361.45,445.76,3030.53,1454.91,5442.94,195.36,108.58,170.16,605.10,1338.99,19778.03,556.77,6056.36,7048.51,7071.05,388.44,526.97,462.47,584.20,4.27,2.39
2014-06-26,SCHISM,slr_base,3,13743.81,13829.33,432.03,2395.64,13126.72,1.00,0.00,2.62,-0.09,74.00,656.70,2003.22,2579.61,2579.61,760.16,597.16,558.45,558.45,426.69,585.25,585.25,455.71,10841.64,4039.22,1534.78,223.11,117.72,680.25,239.12,195.14,282.05,418.63,422.45,108.58,5332.57,437.71,3117.48,1385.15,5470.32,191.45,108.58,171.68,681.91,1534.98,20750.39,562.43,6191.63,7202.11,7157.26,379.71,522.55,452.53,595.49,4.55,2.43
2014-06-27,SCHISM,slr_base,3,13594.67,13696.16,413.08,2382.67,13307.39,1.00,0.00,2.61,-0.07,73.40,495.50,2177.82,2894.14,2894.14,760.16,610.11,564.94,564.94,452.75,580.64,580.64,453.80,11044.73,4185.32,1744.20,255.11,117.94,719.64,239.34,192.10,276.02,418.84,435.17,108.58,5301.13,431.14,3139.80,1403.11,5556.57,188.41,108.58,176.68,720.47,1743.41,20996.47,571.23,6315.19,7484.27,7477.20,368.83,517.93,446.82,609.06,4.63,2.42
2014-06-28,SCHISM,slr_base,3,13360.45,13459.45,409.42,2385.31,13397.69,1.00,0.00,2.51,-0.02,72.80,288.40,2301.53,2998.46,2998.46,760.16,611.57,575.83,575.83,454.23,580.64,580.64,459.51,10720.63,3979.58,1706.59,258.99,116.63,677.35,236.09,181.68,276.88,418.84,440.04,110.76,5317.85,430.51,3087.19,1608.27,5583.36,191.89,108.58,181.46,679.84,1705.60,20665.78,578.76,6364.44,7502.63,7644.84,367.34,517.93,445.55,608.85,4.68,2.34
2014-06-29,SCHISM,slr_base,3,13048.56,13126.56,395.57,2568.02,13111.83,1.00,0.00,2.46,0.03,73.40,517.40,2753.12,3534.26,3534.26,760.16,613.45,580.02,580.02,459.51,580.64,580.64,459.51,10598.31,3852.29,1666.75,240.85,113.15,654.07,236.31,174.94,278.39,418.84,449.78,112.72,5391.41,427.96,3024.27,1736.92,5553.49,190.37,106.63,177.55,656.98,1666.95,20026.22,588.38,6322.53,7337.20,7658.41,366.06,518.14,442.16,610.11,4.72,2.25
2014-06-30,SCHISM,slr_base,3,12792.21,12874.71,385.88,2751.35,12953.04,1.00,0.00,2.44,-0.00,76.00,880.10,3406.40,4216.99,4216.99,760.16,620.54,585.66,585.66,459.51,580.64,580.64,463.32,10999.53,4050.91,1716.83,238.90,112.72,715.91,236.52,175.60,276.88,418.84,456.55,115.55,5433.87,419.90,2987.27,1734.16,5539.55,187.33,108.58,171.90,717.36,1716.44,20747.51,600.29,6326.65,7238.78,7720.26,363.71,514.98,438.35,617.62,4.70,2.20
2014-07-01,SCHISM,slr_base,3,12164.52,12285.49,395.86,3024.33,11481.85,1.00,0.00,2.45,-0.05,73.60,643.70,2589.50,3210.42,3210.42,760.16,633.88,589.22,589.22,459.51,580.64,580.64,465.43,12140.93,4633.66,2335.01,342.99,114.02,854.61,245.39,178.42,266.75,418.84,459.51,113.81,5432.06,406.73,3054.22,1713.88,5622.81,187.33,108.58,178.42,854.61,2333.85,22416.89,603.22,6628.47,8013.57,7831.33,350.68,505.30,427.75,634.50,4.68,2.20
2014-07-02,SCHISM,slr_base,3,11497.74,11562.64,396.46,3294.87,10610.15,1.00,0.00,2.58,-0.08,72.80,532.90,2543.72,3239.76,3239.76,760.16,646.16,604.47,604.47,454.65,580.43,580.43,476.42,11123.66,3976.24,2042.56,298.61,112.06,676.10,237.39,167.33,271.50,418.84,455.92,109.89,5432.06,408.43,2998.28,1922.72,5658.44,186.24,108.58,180.16,677.76,2041.98,21229.00,616.37,6728.87,8369.63,8174.25,350.47,508.88,428.81,645.12,4.64,2.35
2014-07-03,SCHISM,slr_base,3,11251.73,11328.58,401.20,3727.03,10071.87,1.00,0.00,2.76,-0.01,74.00,658.20,2804.18,3532.88,3532.88,760.16,657.81,610.52,610.52,445.13,563.27,563.27,481.48,10880.58,3816.88,1814.56,258.56,111.19,658.85,236.31,167.77,268.69,418.84,455.07,108.58,5444.57,404.40,3051.57,2135.74,5661.88,186.24,108.58,175.60,662.18,1814.56,20220.52,623.87,6748.30,8058.68,7958.78,347.69,510.35,425.63,655.32,4.67,2.57
2014-07-04,SCHISM,slr_base,3,11057.43,11153.49,409.09,3835.62,9836.75,1.00,0.00,3.02,0.03,73.00,613.60,2819.44,3563.02,3563.02,760.16,669.45,624.92,624.92,439.41,560.54,560.54,484.43,11193.67,4117.14,2007.09,265.68,111.63,742.19,238.69,173.42,263.52,418.84,450.42,108.58,5461.26,392.70,3032.23,2155.93,5728.56,186.24,108.58,175.16,745.08,2007.09,20623.38,633.04,6696.25,7902.02,7842.76,341.70,506.77,417.35,668.21,4.68,2.83
2014-07-05,SCHISM,slr_base,3,10578.47,10668.21,400.85,3458.89,9868.96,1.00,0.00,3.33,-0.16,72.60,550.60,2899.13,3662.47,3662.47,760.16,681.08,636.59,636.59,427.11,560.54,560.54,492.66,10300.57,3800.84,1887.10,230.90,110.54,686.89,235.01,172.12,265.03,419.48,441.10,108.58,5474.13,391.42,2870.37,1940.71,5649.76,189.50,108.58,176.03,688.55,1886.71,19488.45,645.75,6368.74,7673.39,7902.02,340.42,511.82,416.29,680.04,4.50,3.14
2014-07-06,SCHISM,slr_base,3,10146.50,10236.93,414.00,3492.40,9424.39,1.00,0.00,3.55,-0.18,74.40,481.60,2837.88,3617.76,3617.76,760.16,690.84,649.08,649.08,412.68,560.54,560.54,503.61,10187.75,3763.15,1852.03,222.46,109.67,669.45,233.06,174.51,265.03,420.75,426.90,108.58,5498.42,386.95,2873.22,1878.49,5508.93,190.37,108.58,168.64,671.11,1851.44,19279.82,658.44,6212.45,7407.41,7674.98,343.63,514.35,412.04,688.35,4.49,3.44
2014-07-07,SCHISM,slr_base,3,10138.76,10218.55,421.32,3560.27,9195.53,1.00,0.00,3.78,-0.09,75.00,634.00,2829.72,3455.39,3455.39,760.16,699.13,658.44,658.44,410.35,560.54,560.54,510.35,10989.81,4172.36,2078.39,280.33,113.37,765.52,234.79,178.86,259.21,420.32,420.96,108.58,5469.60,376.51,2927.81,1788.44,5470.32,187.54,108.58,170.38,767.79,2077.80,20189.41,665.30,6166.50,7244.62,7582.94,342.99,513.72,408.86,698.09,4.59,3.74
2014-07-08,SCHISM,slr_base,3,10880.85,11001.16,417.37,3548.04,9895.64,1.00,0.00,3.93,-0.16,76.60,784.30,2929.75,3644.76,3644.76,760.16,708.66,670.08,670.08,406.52,560.54,560.54,512.67,11229.43,4402.09,2258.27,311.71,114.46,842.50,236.09,179.94,256.40,421.17,414.59,108.58,5389.05,366.06,2920.40,1948.72,5430.79,190.80,108.58,177.77,843.32,2256.91,20421.82,671.11,6168.12,7330.12,7837.31,337.64,511.61,402.27,707.21,4.54,3.88
2014-07-09,SCHISM,slr_base,3,12362.54,12463.27,412.64,3536.31,11088.86,1.00,0.00,3.97,0.00,78.80,877.90,2727.89,3364.35,3364.35,760.16,716.33,676.31,676.31,399.93,560.54,560.54,525.91,12180.64,4969.84,2596.83,394.19,119.68,999.03,235.01,183.42,248.84,420.96,409.28,108.58,5335.66,360.94,3000.18,2129.91,5467.42,191.67,108.58,188.63,999.64,2596.83,21975.88,678.38,6584.56,7759.00,8161.63,328.86,504.88,392.27,714.88,4.80,3.82
2014-07-10,SCHISM,slr_base,3,13920.23,14023.28,405.71,3076.40,12950.18,1.00,0.00,3.80,0.11,78.60,876.20,2576.83,3155.36,3155.36,760.16,721.92,682.54,682.54,394.61,560.54,560.54,532.64,13232.38,5610.87,3111.61,552.37,132.52,1210.41,247.33,184.50,245.39,420.32,409.07,108.58,5309.68,354.96,3106.88,2313.95,5699.65,204.91,108.58,228.30,1211.01,3111.23,22880.95,682.54,6976.58,8412.65,8721.57,318.14,494.98,379.07,724.19,5.03,3.59
