datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori
2006-12-15,SCHISM,slr_base,4,24384.68,23013.96,2393.01,11603.84,14141.26,0.41,0.0,2.11,-0.09,86.0,186.3,-846.29,-458.1,-458.1,709.08,785.11,541.46,714.05,996.18,791.29,21053.79,12797.13,8107.98,1204.77,182.11,5417.91,2322.45,546.28,549.22,757.88,771.5,171.25,12881.84,1595.41,11084.8,8951.49,13468.46,1139.66,173.2,853.38,5429.34,8105.0,29917.84,923.4,996.18,541.46,15807.59,17727.01,18822.39,1341.59,1094.18,1320.38,686.06
2006-12-16,SCHISM,slr_base,4,26188.7,24630.94,2455.67,11157.23,16700.06,0.0,0.0,2.66,0.05,84.6,189.1,-597.99,-298.96,-298.96,704.52,799.94,559.08,699.75,1006.96,750.66,21467.61,12957.26,8017.61,1179.8,183.85,5522.16,2451.63,676.93,558.03,758.71,739.91,171.25,12924.17,1657.47,11189.24,8522.02,13707.48,1077.78,273.87,827.5,5533.75,8013.57,29895.8,967.26,1006.96,559.08,16084.06,17740.02,18848.89,1342.59,1129.56,1338.79,695.19
2006-12-17,SCHISM,slr_base,4,24919.92,23387.58,2455.18,11772.82,15697.57,0.0,0.0,3.4,-0.17,84.2,164.5,259.79,920.76,920.76,698.09,810.64,561.59,673.82,1025.65,729.78,19784.94,11571.83,6738.32,771.5,211.63,4895.62,2317.43,708.66,579.81,761.81,710.94,171.25,12987.82,1656.49,10906.36,7789.28,13563.11,1042.3,284.42,833.46,4905.68,6735.82,29120.41,992.51,1025.65,561.59,15558.16,17429.41,18686.25,1285.32,1140.47,1316.38,695.19
2006-12-18,SCHISM,slr_base,4,22766.82,21375.26,2447.64,11753.6,13886.24,0.0,0.0,4.18,-0.23,84.4,136.4,561.78,1311.36,1311.36,694.57,815.17,562.22,661.56,1035.2,706.8,19292.39,10866.57,6210.29,880.44,257.7,4342.12,2220.7,746.11,620.95,765.11,690.01,171.25,13003.77,1655.89,10925.14,6256.93,13570.97,1030.93,220.94,823.19,4348.76,6207.06,28367.83,1009.8,1035.2,562.22,15497.47,16864.46,17933.95,1247.8,1125.12,1315.58,711.98
2006-12-19,SCHISM,slr_base,4,20410.97,19122.19,2470.56,11686.75,11639.07,0.0,0.0,4.75,-0.2,84.4,112.3,556.58,1292.17,1292.17,682.12,803.85,561.8,661.14,1050.21,691.87,19057.38,10759.44,6130.76,1053.26,268.48,4136.05,2184.07,757.68,680.04,769.24,674.23,177.33,12934.08,1657.87,10830.02,5049.08,13590.03,1073.93,147.1,881.26,4143.83,6127.35,28604.6,998.62,1050.21,561.8,15257.11,16453.84,17316.12,1262.86,1102.27,1290.34,709.29
2006-12-20,SCHISM,slr_base,4,18454.42,17196.77,2487.67,11627.27,9823.32,0.0,0.0,5.14,-0.23,85.0,117.4,625.89,1359.77,1359.77,673.61,797.06,557.61,642.21,1054.68,677.55,18865.37,10606.86,6061.22,1153.39,249.06,3984.23,2098.62,796.65,719.43,772.74,666.13,199.7,12908.38,1641.67,10621.07,4827.35,13453.74,1077.58,129.47,885.56,3990.55,6057.62,28473.69,978.26,1054.68,557.61,14978.14,16055.3,16914.17,1265.26,1083.86,1270.68,695.4
2006-12-21,SCHISM,slr_base,4,17555.36,16289.77,2495.45,11065.94,9016.84,0.0,0.0,5.12,-0.18,84.8,83.1,115.07,819.47,819.47,667.79,778.52,546.91,640.75,1071.5,667.79,19221.13,11007.89,6407.77,1423.44,232.63,4089.14,2095.7,820.72,775.63,773.36,652.41,222.03,12857.47,1631.2,10437.11,4824.79,13346.12,1091.95,143.4,931.97,4096.56,6404.19,28958.9,957.89,1071.5,546.91,14848.81,15794.92,16656.17,1279.51,1072.31,1248.6,690.63
2006-12-22,SCHISM,slr_base,4,17709.12,16296.51,2549.24,11606.48,8400.12,0.0,0.0,4.97,-0.31,84.2,68.2,-183.56,541.95,541.95,650.95,763.25,540.41,640.75,1074.13,651.78,18818.51,10687.29,6320.2,1281.11,219.86,3976.24,1982.51,851.12,777.07,773.98,645.12,235.66,12773.42,1594.62,9901.32,5141.71,13016.86,1058.93,134.26,891.49,3982.37,6316.8,28090.39,948.91,1074.13,540.41,14586.32,15588.0,16639.31,1265.87,1076.77,1246.99,675.06
2006-12-23,SCHISM,slr_base,4,17677.19,16238.51,2562.56,11556.86,8433.88,0.0,0.0,4.66,-0.38,83.8,64.1,-184.92,520.73,520.73,650.74,772.33,540.41,630.13,1089.32,657.19,18116.29,10141.7,5817.01,1180.2,193.84,3772.48,1884.95,813.52,782.64,767.79,640.75,231.55,12677.19,1563.92,9390.71,5120.94,12715.39,1026.87,139.92,849.27,3779.2,5812.32,27613.52,945.85,1089.32,540.41,14215.4,15214.15,16269.64,1243.38,1083.86,1231.52,674.23
2006-12-24,SCHISM,slr_base,4,17549.35,16189.36,2583.86,12061.34,7818.16,0.0,0.0,4.02,-0.34,84.0,31.8,-221.91,455.75,455.75,647.62,776.87,540.83,619.08,1114.81,649.08,17613.11,9771.87,5397.58,1026.67,182.98,3568.83,1815.35,801.38,784.29,760.16,636.38,218.13,12537.44,1538.75,9011.62,4734.07,12393.15,964.21,150.37,754.99,3575.02,5393.22,27509.43,952.38,1114.81,540.83,13900.4,14684.7,15825.53,1245.79,1085.27,1221.87,673.19
2006-12-25,SCHISM,slr_base,4,17067.52,15734.07,2593.9,11775.07,7620.15,0.0,0.0,3.18,-0.21,85.2,23.1,-243.1,432.92,432.92,643.87,779.75,551.53,617.41,1139.66,633.25,17950.68,9894.94,5474.13,990.89,180.81,3568.27,1808.08,814.96,797.88,760.16,622.21,202.52,12313.52,1525.06,8790.9,4521.86,12174.39,925.44,150.37,657.19,3575.58,5471.96,27694.39,954.01,1139.66,551.53,13740.37,14564.41,15527.32,1260.25,1090.54,1228.31,673.4
2006-12-26,SCHISM,slr_base,4,16226.39,14902.66,2597.32,12145.88,6584.61,0.0,0.0,2.46,0.27,85.8,310.0,216.78,1002.99,1002.99,649.49,782.43,562.22,620.75,1151.77,623.67,19584.7,11125.36,6451.78,1306.77,184.94,4111.39,1924.48,905.82,839.01,756.44,616.78,195.79,11994.84,1535.18,8891.15,4593.23,12288.21,918.9,151.46,651.99,4119.92,6449.63,28920.93,939.12,1151.77,562.22,13971.25,14785.01,15707.97,1305.56,1099.44,1236.55,670.7
2006-12-27,SCHISM,slr_base,4,17873.07,16397.93,2619.46,11928.1,8338.21,0.0,0.0,2.25,-0.0,83.0,333.7,107.48,903.57,903.57,678.8,840.86,581.9,612.4,1149.15,620.75,19232.1,11531.59,7692.6,1269.28,186.89,4385.49,1873.98,1057.31,855.43,750.24,620.75,178.2,11815.71,1548.27,8400.06,5134.97,12179.12,1120.67,155.81,879.0,4390.84,7690.48,27844.9,999.84,1149.15,581.9,13978.75,15880.33,16235.49,1309.37,1118.85,1273.69,694.36
2006-12-28,SCHISM,slr_base,4,22432.64,20757.09,2661.47,11426.64,13455.0,0.0,0.0,2.39,-0.39,83.0,88.5,-123.97,681.71,681.71,714.88,912.36,600.08,600.71,1132.39,620.54,16060.23,8771.05,5694.95,623.04,189.93,3264.65,1607.48,888.42,762.01,728.95,605.31,180.16,11889.73,1497.26,7662.29,7300.93,11763.52,992.11,159.72,652.41,3268.05,5691.88,25236.08,1048.39,1132.39,600.08,13029.95,15048.63,16215.96,1040.47,1181.41,1276.7,741.98
2006-12-29,SCHISM,slr_base,4,28133.78,26333.07,2627.72,11246.65,19314.05,0.0,0.0,3.15,-0.26,83.0,66.4,-134.39,651.02,651.02,704.52,872.04,639.08,600.71,1132.39,615.32,17081.79,9203.95,5270.95,717.36,189.06,3522.15,1654.51,827.3,770.27,714.67,600.71,182.55,11779.11,1504.61,7772.91,7145.74,11908.7,895.18,159.94,631.59,3528.9,5268.95,26913.44,1044.13,1132.39,639.08,13160.13,14767.77,15890.21,1048.39,1193.5,1248.4,727.09
2006-12-30,SCHISM,slr_base,4,27012.29,25082.46,2638.24,10868.04,18597.48,0.0,0.0,4.09,-0.17,83.4,52.9,-132.1,554.24,554.24,712.39,859.33,640.75,601.55,1132.39,612.4,17470.79,9348.99,5127.13,715.91,187.11,3572.77,1699.29,797.27,785.73,704.93,600.71,176.03,11633.61,1512.16,7815.5,5831.98,11902.43,849.48,181.25,630.34,3579.7,5124.04,27243.93,1049.2,1132.39,640.75,13088.01,14663.47,15553.38,1100.25,1152.38,1217.45,733.3
2006-12-31,SCHISM,slr_base,4,22973.53,21299.17,2658.57,11707.59,13918.4,0.0,0.0,4.98,-0.14,83.6,47.2,41.09,743.76,743.76,709.08,855.84,658.23,620.12,1132.39,615.11,18029.77,9638.12,5343.11,849.48,186.02,3549.71,1733.57,792.73,802.21,699.96,601.76,171.68,11567.41,1512.75,8017.44,4736.09,11817.58,848.04,203.82,671.53,3554.4,5340.57,27235.41,1034.79,1132.39,658.23,13084.49,14684.87,15449.46,1143.5,1117.24,1200.55,739.29
2007-01-01,SCHISM,slr_base,4,20350.49,18901.55,2661.43,10664.89,13001.88,0.0,0.0,5.56,-0.14,83.8,44.4,699.26,1325.79,1325.79,706.59,838.8,675.27,620.75,1132.39,629.71,17874.64,9616.01,5452.73,942.18,205.99,3406.46,1697.52,788.61,802.41,691.87,610.94,171.25,11522.59,1498.85,8049.38,4326.05,11612.91,863.84,131.65,726.47,3412.48,5449.11,26993.01,1017.53,1132.39,675.27,12931.4,14514.1,15348.78,1159.44,1095.39,1186.45,746.32
2007-01-02,SCHISM,slr_base,4,18906.0,17523.39,2644.71,9350.57,12899.92,0.0,0.0,5.91,-0.08,84.2,26.6,726.39,1290.86,1290.86,742.6,841.68,680.67,620.75,1142.49,634.92,17705.05,9574.73,5457.27,1071.91,213.58,3343.99,1645.43,774.19,798.91,678.8,620.54,171.25,11441.38,1463.46,8014.1,4301.67,11431.52,886.99,129.47,767.38,3349.26,5452.73,27227.51,997.8,1142.49,680.67,12849.41,14182.95,15223.4,1153.99,1085.68,1174.16,774.19
2007-01-03,SCHISM,slr_base,4,17702.01,16382.24,2624.45,9421.61,11588.36,0.0,0.0,5.83,0.02,84.8,151.2,834.71,1445.91,1445.91,743.63,842.5,680.67,632.63,1155.61,636.79,18284.17,10024.07,5830.36,1292.54,215.31,3474.29,1633.77,779.96,796.65,669.66,620.95,174.51,11295.98,1423.84,8055.7,4253.97,11381.37,893.75,141.45,793.15,3480.68,5826.75,27363.33,988.04,1155.61,680.67,12957.6,14167.47,15144.89,1144.51,1076.57,1166.9,773.15
