datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu,uni,rsl,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2011-10-28,SCHISM,suisun,2,18219.95,17363.86,4650.34,10730.42,12018.86,1.00,0.00,1.58,0.05,78.20,126.40,5.39,1291.05,1291.05,357.52,448.72,401.42,401.42,307.20,444.49,444.49,328.65,12579.22,6009.60,3148.13,324.58,171.25,2421.02,1112.39,212.28,296.25,316.43,303.34,150.37,13924.24,1194.30,14029.42,7473.67,13848.19,600.92,129.47,374.59,2424.10,3146.99,22493.44,474.30,13684.43,14100.87,12851.76,544.19,493.92,608.02,401.42,2.24,1.46
2011-10-29,SCHISM,suisun,2,18184.56,17001.97,4720.44,11005.71,11653.84,1.00,0.00,1.28,0.20,78.20,69.50,-175.96,1129.55,1129.55,347.26,459.51,386.74,386.74,316.43,469.24,469.24,324.79,12706.47,5762.33,2900.05,274.73,167.12,2224.00,1030.73,205.12,285.49,316.43,310.42,150.37,14000.92,1178.39,13901.40,8474.51,13858.70,558.03,129.47,296.03,2226.13,2899.86,22834.93,471.98,13292.36,13582.67,12345.08,544.40,484.86,608.02,406.73,2.37,1.16
2011-10-30,SCHISM,suisun,2,18442.76,16930.91,4737.06,10940.46,11856.42,1.00,0.00,1.21,0.29,77.80,108.70,-274.24,1023.55,1023.55,346.41,438.77,357.74,357.74,304.84,501.51,501.51,323.50,13473.81,5953.98,2857.99,243.87,150.37,2124.86,997.40,198.18,267.62,316.43,302.26,150.37,14012.09,1179.20,13806.97,9503.34,13814.48,560.75,129.47,285.49,2126.80,2857.04,24136.17,457.82,13147.72,13237.40,12287.36,564.52,474.73,609.27,389.72,2.52,1.07
2011-10-31,SCHISM,suisun,2,17837.72,16273.87,4749.37,8782.11,13276.44,1.00,0.00,1.42,0.25,77.20,672.80,144.27,1436.29,1436.29,326.93,409.07,357.52,357.52,295.82,522.76,522.76,309.99,13902.23,6031.19,2677.26,214.44,150.37,1997.92,945.04,198.62,248.41,316.43,295.82,150.37,13903.73,1171.94,13735.20,10329.58,13731.02,550.27,129.47,323.72,1999.29,2677.26,24085.24,457.82,13272.92,13132.46,12418.11,569.55,467.12,594.44,346.84,2.50,1.24
2011-11-01,SCHISM,suisun,2,17860.45,16226.98,4718.91,11024.66,11138.09,1.00,0.00,1.83,0.17,76.80,189.00,-227.61,748.30,748.30,327.36,423.08,357.52,357.52,308.70,540.41,540.41,300.11,12213.92,5451.10,2742.43,194.71,150.37,1741.25,823.39,250.57,245.17,304.62,300.33,150.37,13776.60,1089.73,13695.12,7184.74,13659.71,417.78,129.47,244.09,1742.04,2741.86,23408.61,465.85,13648.68,13313.80,12998.56,337.85,469.87,528.02,368.41,2.40,1.60
2011-11-02,SCHISM,suisun,2,17308.75,15960.92,4530.73,11114.15,10216.38,1.00,0.00,2.38,0.14,78.40,315.50,-193.45,764.07,764.07,336.57,413.53,352.82,352.82,296.25,540.41,540.41,347.48,13314.63,5265.86,2363.19,192.97,150.37,1531.41,802.21,208.38,235.66,295.82,300.11,150.37,13701.97,1062.18,13575.48,6486.29,13597.88,433.26,129.47,299.68,1532.80,2361.64,23717.05,462.05,13828.17,13591.20,12995.71,299.90,467.76,459.72,359.87,2.34,2.13
2011-11-03,SCHISM,suisun,2,16262.22,15230.35,3929.69,11042.86,8464.77,1.00,0.00,2.95,0.17,78.60,260.40,-423.88,479.41,479.41,332.07,409.28,338.07,338.07,285.92,540.41,540.41,311.92,14996.51,6305.15,2613.12,245.82,150.37,1624.68,795.82,230.90,221.81,309.78,284.42,150.37,13636.82,1100.45,13545.39,5454.73,13549.91,389.93,129.47,288.72,1626.66,2612.74,25675.88,439.62,14116.19,14111.03,13409.23,356.88,390.14,484.43,363.50,2.35,2.67
2011-11-04,SCHISM,suisun,2,16180.89,15264.90,3480.62,9675.02,9174.92,1.00,0.00,3.53,0.22,78.80,238.10,-573.46,322.70,322.70,333.57,380.56,337.64,337.64,347.48,527.39,527.39,300.54,14886.24,6426.73,2662.33,285.06,150.59,1612.82,765.93,228.52,231.77,303.34,314.50,150.37,13590.53,1070.89,13586.18,5327.12,13529.68,411.62,109.89,308.92,1614.79,2661.57,24853.64,401.63,14123.52,14271.63,13411.74,420.54,374.38,474.52,361.15,2.39,3.19
2011-11-05,SCHISM,suisun,2,16193.45,15337.72,3238.84,9624.74,8589.33,1.00,0.00,4.10,0.23,78.80,102.00,-1116.23,-366.06,-366.06,353.25,367.55,335.50,335.50,430.08,490.13,490.13,368.41,15115.46,6630.79,2728.49,318.79,153.63,1667.74,752.10,233.50,235.44,297.97,403.97,150.37,13552.92,1036.82,13587.19,6183.73,13520.65,420.11,108.58,324.79,1671.49,2727.72,24846.12,381.20,14157.65,14279.78,13570.30,449.15,366.49,449.78,355.39,2.46,3.77
2011-11-06,SCHISM,suisun,2,15990.33,15132.29,3126.14,9491.96,8317.94,1.00,0.00,4.45,0.21,78.60,119.20,-1187.36,-462.43,-462.43,385.89,378.22,318.36,318.36,443.01,449.99,449.99,439.41,14629.46,6453.03,2739.76,322.65,154.28,1665.37,725.02,220.51,236.74,296.03,438.77,150.37,13485.36,998.41,13549.74,7790.86,13490.04,422.66,109.02,332.93,1669.71,2738.23,24077.38,369.26,14029.08,14127.18,13542.22,473.46,355.39,450.42,376.30,2.43,4.15
2011-11-07,SCHISM,suisun,2,16132.90,15290.11,2965.52,9077.08,8756.02,1.00,0.00,4.54,0.18,78.20,119.50,-1145.83,-394.52,-394.52,387.38,372.67,317.29,317.29,479.79,439.20,439.20,467.55,13893.22,6162.19,2711.67,319.00,152.98,1579.37,683.16,211.84,235.01,325.43,461.20,150.37,13483.85,971.34,13505.43,8980.87,13476.99,410.56,128.39,320.29,1582.94,2711.29,23391.57,367.77,13800.80,13897.39,13306.43,467.55,359.66,458.46,362.01,2.37,4.27
2011-11-08,SCHISM,suisun,2,16296.40,15443.06,2751.73,8364.08,9418.08,1.00,0.00,4.39,0.15,77.40,125.10,-1140.87,-373.47,-373.47,398.44,371.18,310.64,310.64,475.57,421.81,421.81,496.24,13398.35,5816.29,2597.60,312.14,150.37,1504.21,645.54,201.87,233.71,366.49,472.61,150.37,13482.35,946.67,13435.33,9366.82,13454.07,388.65,127.30,303.77,1507.59,2597.02,23019.44,364.99,13503.75,13605.74,12908.38,449.36,373.31,458.46,370.33,2.34,4.15
2011-11-09,SCHISM,suisun,2,16378.96,15518.01,2692.72,9018.15,8764.21,1.00,0.00,3.99,0.09,77.20,111.20,-1178.12,-408.53,-408.53,403.33,366.06,300.54,300.54,537.47,418.84,418.84,513.51,12552.44,5343.47,2291.92,270.20,150.37,1374.17,596.32,191.45,232.20,405.88,500.46,150.15,13476.99,931.77,13321.33,8570.20,13416.76,368.19,129.04,284.63,1375.96,2292.31,22579.46,367.55,13027.43,13189.97,12325.51,423.08,378.22,448.30,360.72,2.27,3.79
2011-11-10,SCHISM,suisun,2,16227.80,15397.68,2632.63,8133.61,9841.51,1.00,0.00,3.49,0.11,77.40,111.50,-773.82,137.53,137.53,409.28,359.66,297.32,297.32,546.70,418.84,418.84,562.22,12612.73,5224.02,2144.48,236.74,150.37,1314.38,562.43,189.93,215.09,432.41,550.06,150.37,13448.55,902.75,13090.19,9393.31,13343.44,339.78,129.47,255.97,1316.38,2143.51,23105.70,366.91,12519.58,12647.24,11828.59,405.25,375.44,444.28,358.80,2.30,3.30
2011-11-11,SCHISM,suisun,2,15746.01,14969.16,2608.59,8132.21,9307.07,1.00,0.00,3.02,0.12,77.00,39.30,-876.02,-9.82,-9.82,424.14,356.24,297.32,297.32,558.03,418.84,418.84,570.39,12775.27,5290.95,2217.60,229.82,150.37,1278.91,540.41,184.29,212.93,451.90,549.22,150.37,13384.45,883.71,12915.94,9667.30,13220.48,324.58,120.12,248.63,1281.92,2218.38,23329.73,365.42,12234.52,12299.01,11515.62,393.34,375.02,433.69,361.15,2.31,2.84
2011-11-12,SCHISM,suisun,2,15879.45,14893.77,2595.65,8152.60,9545.79,1.00,0.00,2.77,0.04,76.80,52.80,-723.90,169.40,169.40,428.60,345.98,298.18,298.18,560.54,418.84,418.84,570.18,12279.43,5044.52,2174.76,210.98,150.37,1208.40,507.62,179.07,212.49,466.28,560.54,150.37,13275.44,874.91,12835.79,8896.54,13109.15,322.65,129.47,245.60,1211.21,2174.17,22779.40,361.58,12116.09,12059.12,11359.77,379.92,373.95,418.41,358.16,2.21,2.54
2011-11-13,SCHISM,suisun,2,16233.54,15211.79,2553.93,8855.90,9277.30,1.00,0.00,2.71,0.00,76.80,61.20,-593.07,318.51,318.51,430.51,346.62,298.18,298.18,557.19,418.84,418.84,583.78,12285.17,4953.58,2181.16,207.73,150.37,1183.43,488.44,174.51,209.03,490.34,560.54,150.37,13146.38,865.89,12714.21,8923.84,12973.21,314.71,119.25,237.61,1184.64,2180.96,22466.34,361.15,12039.67,11899.21,11252.58,367.98,358.59,408.22,347.48,2.18,2.44
2011-11-14,SCHISM,suisun,2,16553.52,15528.09,2524.92,8513.58,9989.91,1.00,0.00,2.75,0.06,77.00,75.20,-499.75,388.20,388.20,421.60,341.06,297.32,297.32,560.54,418.84,418.84,584.83,12613.90,5126.95,2282.45,206.64,150.37,1204.77,477.05,173.42,204.26,515.61,553.83,150.37,12992.02,850.50,12596.56,8706.76,12805.03,306.99,121.86,231.12,1207.59,2281.87,22554.75,357.31,12070.45,11882.11,11372.53,363.29,350.04,402.69,343.84,2.22,2.50
2011-11-15,SCHISM,suisun,2,16705.78,15711.69,2477.44,8835.14,9906.73,1.00,0.00,3.05,0.05,77.00,53.80,-387.54,513.80,513.80,419.05,355.60,295.39,295.39,581.48,418.84,418.84,585.87,12792.25,5233.12,2281.48,212.49,150.37,1210.21,470.50,172.12,192.10,532.64,565.78,150.37,12809.74,834.90,12486.56,8778.71,12668.44,294.74,129.47,229.60,1212.22,2281.29,22380.27,347.91,12157.16,12026.14,11514.26,357.52,340.42,397.80,360.30,2.20,2.74
2011-11-16,SCHISM,suisun,2,16752.82,15826.12,2470.71,5544.30,13381.31,1.00,0.00,3.49,0.01,77.20,91.30,-206.62,738.26,738.26,418.63,362.01,288.29,288.29,589.85,402.48,402.48,597.16,12741.13,5203.64,2196.48,216.83,150.37,1197.93,462.68,169.29,192.10,537.89,578.13,150.37,12648.25,818.46,12373.76,8884.01,12553.61,284.20,129.47,228.09,1200.34,2195.70,22296.54,344.27,12201.76,12170.17,11616.81,351.33,332.29,384.61,377.58,2.16,3.14
2011-11-17,SCHISM,suisun,2,16689.26,15871.98,2428.09,6578.39,12286.55,1.00,0.00,3.82,0.08,77.60,130.60,-121.82,809.14,809.14,429.87,387.59,286.35,286.35,599.04,398.44,398.44,612.40,13096.40,5462.35,2264.27,243.44,150.37,1237.35,452.96,173.42,192.10,553.63,595.49,149.72,12539.13,787.58,12241.11,9364.92,12425.53,271.07,123.38,227.65,1240.77,2264.46,22901.67,337.21,12322.30,12309.98,11705.70,345.98,332.72,378.00,391.85,2.25,3.49
2011-11-18,SCHISM,suisun,2,16634.98,15915.85,2413.30,5110.26,13625.06,1.00,0.01,3.96,0.16,77.00,223.10,-89.86,780.15,780.15,443.64,397.59,281.83,281.83,598.00,387.59,387.59,608.65,13591.03,5725.31,2379.20,283.34,150.37,1304.56,445.97,177.55,192.10,555.30,599.25,150.37,12434.13,754.17,12174.22,9470.83,12317.57,271.71,117.29,228.95,1307.57,2378.81,23147.88,337.64,12321.29,12464.14,11764.19,342.35,331.22,366.27,414.17,2.35,3.68
2011-11-19,SCHISM,suisun,2,16750.26,16131.30,2438.42,5749.40,13051.04,1.00,1.00,3.96,0.13,75.40,143.70,-244.54,577.70,577.70,453.17,399.51,281.40,281.40,599.46,378.00,378.00,605.10,12726.66,5346.38,2067.29,274.08,150.37,1195.31,419.90,167.55,192.10,559.08,597.58,150.37,12369.88,743.84,12292.26,5510.74,12295.80,277.10,121.64,237.82,1198.73,2067.10,22298.60,332.93,12277.40,12414.23,11775.04,328.22,328.22,348.76,436.87,2.35,3.71
2011-11-20,SCHISM,suisun,2,17047.52,16371.20,2533.34,5792.28,13253.97,1.00,1.00,3.82,0.11,75.20,93.00,-441.61,358.12,358.12,457.40,389.50,302.05,302.05,614.07,373.10,373.10,604.26,11511.38,4706.18,1550.25,228.95,150.37,1025.04,385.89,157.98,192.10,573.53,605.72,150.37,12306.77,727.71,11352.29,4464.03,12324.83,266.75,113.37,230.47,1027.48,1549.06,21022.66,330.79,11970.65,12044.07,11409.08,312.35,322.65,325.86,426.90,2.30,3.53
2011-11-21,SCHISM,suisun,2,17594.64,16937.39,2587.52,5774.75,13911.88,1.00,1.00,3.49,0.12,75.20,100.00,-395.52,423.28,423.28,455.50,385.67,309.56,309.56,593.82,357.52,357.52,617.83,11549.08,4663.60,1552.23,197.96,150.37,954.01,361.15,153.20,190.15,578.97,602.59,150.37,12333.61,711.56,9932.83,1992.46,12211.72,246.04,112.06,207.94,956.05,1553.22,21251.32,322.86,11596.61,11747.58,11252.92,293.02,311.71,327.15,421.81,2.28,3.27
2011-11-22,SCHISM,suisun,2,18015.61,17257.36,2515.32,5327.12,14702.61,1.00,1.00,3.08,0.08,74.80,87.60,-413.60,425.56,425.56,456.76,379.28,314.07,314.07,554.88,357.52,357.52,614.49,11666.35,4584.96,1506.79,195.79,142.75,889.24,342.35,149.06,186.89,580.64,569.97,147.10,12243.98,692.91,8357.92,1769.18,11748.60,233.28,127.08,199.92,892.31,1507.19,21577.65,321.79,11019.83,11436.28,10905.85,288.07,305.70,318.36,421.17,2.25,2.88
2011-11-23,SCHISM,suisun,2,17950.52,17171.20,2429.03,4886.58,14982.36,1.00,1.00,2.60,0.06,74.00,65.30,-445.30,401.80,401.80,442.16,376.08,323.29,323.29,553.63,357.52,357.52,583.36,11303.64,4366.67,1330.39,181.68,138.18,809.41,317.07,143.84,182.55,581.90,541.25,143.84,11833.16,683.37,6784.46,1650.96,11038.25,222.89,142.75,189.06,811.26,1330.59,21321.32,319.65,10217.30,10878.87,10495.55,273.00,301.62,311.07,414.17,2.28,2.43
2011-11-24,SCHISM,suisun,2,18056.55,17299.85,2376.87,5040.44,14788.60,1.00,1.00,2.20,0.02,72.60,73.20,-531.19,306.59,306.59,432.63,370.54,327.36,327.36,588.59,351.33,351.33,567.04,10825.24,4098.41,1145.52,164.29,146.45,733.71,297.75,141.66,179.51,584.83,570.81,136.00,11165.74,676.10,5465.07,1505.40,10328.03,215.74,150.37,179.29,734.33,1146.12,20606.58,318.57,9361.80,10112.65,9959.01,261.36,295.82,304.62,405.67,2.23,2.02
2011-11-25,SCHISM,suisun,2,18762.51,17946.92,2338.79,5036.76,15612.00,1.00,1.00,1.81,-0.04,70.20,91.20,-361.33,486.60,486.60,436.87,368.41,329.07,329.07,608.23,337.00,337.00,581.90,10221.25,3708.99,982.13,152.98,151.89,646.79,280.33,146.23,174.94,566.20,599.46,142.10,10370.92,673.40,4553.88,1391.93,9679.04,204.69,150.37,173.20,648.04,981.73,20038.74,319.00,8463.16,9265.31,9364.92,246.25,293.88,298.82,412.04,2.16,1.63
2011-11-26,SCHISM,suisun,2,19515.33,18748.27,2310.08,5008.81,16214.40,1.00,1.00,1.53,-0.01,69.80,69.10,-533.11,316.27,316.27,455.07,362.43,330.15,330.15,624.71,337.00,337.00,606.98,8783.41,2888.07,616.16,150.37,165.38,516.45,260.93,150.37,174.51,560.54,617.62,150.37,9597.70,675.06,3683.20,1225.89,9446.78,202.30,150.37,172.99,516.87,616.16,19342.83,320.50,7414.48,8179.33,8695.08,231.98,291.73,283.34,417.57,2.14,1.32
2011-11-27,SCHISM,suisun,2,19965.10,19263.66,2285.16,2585.03,18919.63,1.00,1.00,1.38,0.09,70.20,71.10,-674.50,147.07,147.07,536.00,466.07,345.77,345.77,640.75,337.00,337.00,620.75,9317.47,2727.53,505.72,150.37,171.25,468.18,247.76,154.28,175.16,548.80,631.17,160.81,8851.82,657.61,3465.28,861.58,8624.11,196.01,150.37,174.73,468.18,505.51,20997.27,331.00,7029.69,7466.78,8207.89,218.34,291.30,279.25,507.62,2.26,1.17
2011-11-28,SCHISM,suisun,2,20079.59,19377.01,2268.05,3876.47,17681.90,1.00,1.00,1.34,0.13,70.20,82.80,-706.47,163.46,163.46,588.59,497.08,337.43,337.43,641.79,337.00,337.00,638.04,10319.28,2922.30,519.19,150.37,171.25,444.49,238.47,156.90,173.64,565.99,640.75,171.25,7640.96,646.37,3467.35,681.29,7676.39,192.32,150.37,178.42,445.34,519.19,21816.62,330.36,7247.10,7400.51,8117.10,212.93,289.80,274.51,555.51,2.33,1.12
2011-11-29,SCHISM,suisun,2,19838.61,19129.40,2217.65,3667.87,17600.74,1.00,1.00,1.47,0.11,70.20,385.40,-402.25,480.88,480.88,580.85,488.23,334.21,334.21,656.57,337.00,337.00,640.75,10233.79,2886.73,487.60,169.29,171.25,410.13,236.09,154.72,173.20,590.26,640.75,171.25,6694.65,634.92,3252.20,658.23,7025.79,188.41,160.16,179.72,410.13,487.18,21076.62,331.22,7151.94,7253.30,8100.96,212.93,281.62,272.36,565.78,2.33,1.24
2011-11-30,SCHISM,suisun,2,19376.24,18694.20,2153.50,3293.91,17502.49,1.00,1.00,1.79,0.12,69.20,510.50,-222.85,717.15,717.15,597.37,525.07,338.50,338.50,660.72,337.00,337.00,653.65,9201.34,2383.82,610.73,171.25,171.25,367.55,222.68,167.77,175.60,599.46,649.28,171.25,6301.03,615.32,3122.02,833.26,6759.52,180.16,161.25,175.16,367.55,610.94,20058.96,333.57,7149.99,7158.33,8409.50,194.27,271.28,239.77,556.35,2.30,1.48
2011-12-01,SCHISM,suisun,2,18962.62,18292.86,2086.52,8504.19,11756.93,1.00,1.00,2.21,0.19,70.60,239.00,-549.03,282.63,282.63,567.67,445.97,345.13,345.13,674.65,337.00,337.00,660.72,8373.48,1980.75,728.95,172.99,171.25,303.55,219.64,171.25,185.81,613.86,658.23,171.25,6338.83,521.08,2923.63,993.33,6566.16,181.68,154.07,176.03,303.77,728.54,19759.86,324.58,7358.60,7755.30,8874.27,172.12,253.38,213.14,462.47,2.30,1.86
2011-12-02,SCHISM,suisun,2,18235.18,17608.79,2026.03,10910.26,8480.25,1.00,1.00,2.69,0.16,71.00,346.20,-524.50,339.87,339.87,483.17,339.99,340.21,340.21,680.67,337.00,337.00,673.40,10958.42,2765.72,744.67,172.99,171.25,338.28,230.04,173.42,181.46,620.95,660.10,176.46,5578.84,540.20,3154.74,881.67,5319.85,183.20,150.37,177.33,338.07,743.84,22585.00,297.54,7884.44,8149.71,8963.66,171.47,228.09,208.16,389.93,2.34,2.44
2011-12-03,SCHISM,suisun,2,18227.38,17560.14,1954.44,10303.08,8922.17,1.00,1.00,3.23,0.10,72.60,115.90,-840.67,-22.28,-22.28,466.91,329.07,300.54,300.54,704.31,337.00,337.00,687.93,10244.09,2989.55,759.12,173.86,171.25,377.58,229.82,178.42,186.68,625.13,674.02,189.93,5343.11,524.86,2990.69,1031.54,5275.50,191.02,150.37,180.38,377.36,759.33,22537.64,262.01,7755.48,7960.54,9243.48,184.29,212.93,207.51,372.89,2.27,2.97
2011-12-04,SCHISM,suisun,2,18516.20,17833.64,1920.06,10275.96,9179.90,1.00,1.00,3.64,0.05,72.80,120.90,-859.50,-27.31,-27.31,446.61,288.94,320.72,320.72,740.32,337.00,337.00,712.19,12148.88,3822.28,834.70,175.16,170.38,447.03,233.71,179.72,188.41,634.71,695.40,192.10,4682.69,514.35,3186.50,982.54,4615.10,192.10,137.96,180.59,448.51,834.70,23563.28,257.48,7893.41,8280.75,9187.30,189.06,212.93,202.74,339.14,2.23,3.33
2011-12-05,SCHISM,suisun,2,18515.24,17837.77,1908.70,10292.06,9111.49,1.00,1.00,3.93,-0.02,74.80,92.70,-927.69,-112.00,-112.00,505.30,304.20,337.85,337.85,740.32,337.00,337.00,737.64,11740.80,3936.63,963.80,174.29,162.99,520.03,234.15,178.20,192.10,635.34,724.40,192.10,4399.88,505.93,3085.11,1103.29,4609.22,194.06,130.78,180.38,521.29,961.96,22319.38,257.48,7253.48,7622.80,8807.96,192.10,205.12,207.51,372.46,2.15,3.65
2011-12-06,SCHISM,suisun,2,18605.46,17918.40,1846.88,10994.16,8423.94,1.00,1.00,4.04,-0.02,76.60,84.90,-949.34,-141.66,-141.66,496.03,287.86,346.84,346.84,758.50,337.00,337.00,759.74,12170.33,4533.82,1216.64,173.42,153.41,640.13,242.15,182.55,192.10,637.84,740.12,192.10,4350.42,480.85,3042.66,1148.75,4237.70,193.19,129.47,178.42,640.75,1215.44,22487.57,257.26,7234.70,7599.52,8794.73,192.10,205.77,216.61,353.04,2.17,3.81
2011-12-07,SCHISM,suisun,2,18771.33,18128.99,1803.87,11000.47,8552.80,1.00,1.00,3.95,0.01,77.20,79.60,-942.33,-131.43,-131.43,495.19,284.63,350.68,350.68,760.16,337.00,337.00,761.60,12640.67,5075.54,1568.28,171.90,151.46,801.38,253.81,186.24,192.10,639.92,743.01,185.81,4148.09,462.26,3057.83,1429.02,4015.26,191.89,118.59,174.73,803.65,1568.28,22508.01,256.40,7278.27,7688.37,8953.92,207.29,211.84,220.94,334.86,2.17,3.73
