datetime,model,scene,case,sac_flow,sjr_flow,exports,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,cu_total,cu_delta,cu_suisun,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu2,vol,wci,x2
2013-11-06,RMA,base,1,9531.0,1277.0,5040.0,3275.46,1.0,1.0,604.0,1.87,0.24,9898.21,3434.75,2859.75,575.0,4845.78,4845.78,757.18,8794.72,381.03,1021.08,8296.95,8296.95,1364.1,2343.66,875.18,16606.75,15715.67,18239.89,802.64,815.6,15582.14,1694.55,13185.67,28742.92,14562.11,7511.5,753.67,605.22,355.07,17411.96,367.95,416.63,505.93,403.61,13035.03,457.33,165.19,1459.87,464.75,1291.19,511.45,413.72,12648.34,500.13,87.16
2013-11-07,RMA,base,1,9395.0,1221.0,5069.0,2855.43,1.0,1.0,622.0,1.82,0.2,9602.94,3433.52,2899.51,534.01,5042.03,5042.03,759.03,8663.28,411.22,1040.99,8425.89,8425.89,1380.5,2347.26,907.74,16664.34,15728.07,18440.83,807.79,823.05,15574.3,1752.87,13359.59,28844.04,14467.25,7711.76,757.08,634.96,392.83,17520.63,372.31,416.79,524.15,420.23,12979.92,445.12,162.0,1471.81,498.17,1314.38,566.53,417.93,12565.51,538.38,87.34
2013-11-08,RMA,base,1,9192.0,1170.0,5663.0,1901.21,1.0,1.0,652.0,1.94,0.13,9351.18,3522.09,2956.97,565.12,5275.65,5275.65,761.02,8587.19,438.66,1065.33,8579.92,8579.92,1408.05,2356.69,936.82,16810.84,15746.49,18607.04,819.48,836.96,15573.55,1837.9,13609.16,28996.63,14533.09,7860.43,759.67,652.86,437.97,17708.98,378.95,417.47,547.01,444.05,12902.78,441.41,160.64,1476.17,531.6,1327.22,604.73,425.69,12464.02,568.66,87.4
2013-11-09,RMA,base,1,9443.0,1131.0,4982.0,2701.45,1.0,1.0,689.0,2.26,0.12,9544.3,3547.82,2991.85,555.97,5550.48,5550.48,766.77,8600.5,462.13,1092.69,8823.74,8823.74,1440.47,2450.21,963.6,17023.36,15779.5,18802.56,834.66,853.29,15578.09,1943.76,13979.8,29289.93,14728.39,8010.79,765.17,662.45,485.42,18074.85,387.42,418.77,573.13,471.07,12803.38,455.96,160.04,1508.96,554.25,1351.24,628.39,433.96,12403.01,584.65,87.84
2013-11-10,RMA,base,1,9277.0,1096.0,5170.0,2240.23,1.0,1.0,738.0,2.66,0.02,9391.45,3623.0,3077.22,545.78,5705.0,5705.0,776.94,8637.6,485.61,1117.52,8916.11,8916.11,1469.86,2483.22,987.9,17202.71,15832.81,18953.1,850.12,869.15,15593.86,2011.02,14167.86,29391.5,14879.88,8169.43,774.99,667.95,531.61,18296.68,395.96,419.64,600.79,488.5,12712.84,460.79,161.63,1525.37,566.41,1372.52,656.25,439.19,12352.27,594.36,88.07
2013-11-11,RMA,base,1,9021.0,1080.0,5167.0,1925.96,1.0,1.0,735.0,2.93,0.02,9151.44,3632.65,3138.48,494.17,5918.39,5918.39,789.61,8741.21,506.41,1146.0,9189.79,9189.79,1504.51,2597.58,1017.25,17430.56,15915.23,19098.05,868.31,887.92,15629.18,2104.53,14510.04,29689.47,15124.96,8203.79,787.32,672.99,567.97,18655.58,405.71,420.68,628.06,514.76,12661.43,484.25,165.21,1572.81,576.58,1410.06,690.66,441.01,12358.62,601.88,88.41
2013-11-12,RMA,base,1,9043.0,1080.0,4485.0,2550.0,1.0,1.0,744.0,3.1,0.01,9172.35,3743.9,3217.36,526.54,6044.65,6044.65,802.29,8859.52,533.12,1175.31,9365.95,9365.95,1536.95,2685.59,1047.03,17603.79,16046.87,19248.19,885.98,905.68,15696.2,2152.71,14739.13,29893.95,15297.62,8371.81,799.23,679.88,596.98,18901.36,416.16,421.41,653.05,527.4,12664.4,503.47,170.48,1631.35,584.89,1464.53,723.19,441.79,12409.4,608.14,88.73
2013-11-13,RMA,base,1,8722.0,1069.0,4593.0,2004.7,1.0,1.0,744.0,3.18,-0.03,8835.1,3817.33,3306.4,510.93,6114.88,6114.88,818.21,8958.24,562.04,1204.65,9498.65,9498.65,1572.62,2741.4,1078.17,17721.81,16182.63,19367.05,907.6,927.88,15783.15,2183.17,14895.09,30014.01,15408.54,8455.51,814.56,687.7,625.69,19077.48,425.58,421.92,678.39,535.83,12704.35,517.41,175.31,1672.96,591.64,1508.21,735.79,443.81,12458.21,615.32,88.92
2013-11-14,RMA,base,1,8532.0,1065.0,4589.0,1620.29,1.0,1.0,737.0,3.16,0.0,8639.56,4062.35,3495.27,567.08,6336.0,6336.0,841.12,9097.01,576.69,1241.55,9857.81,9857.81,1621.25,2908.01,1120.87,17919.11,16319.9,19520.98,935.24,956.33,15886.74,2268.62,15271.41,30374.68,15609.2,8560.27,837.02,698.1,656.32,19471.99,436.06,422.55,706.64,559.87,12790.71,550.9,183.25,1751.29,593.04,1571.28,740.14,446.17,12544.4,623.96,89.17
2013-11-15,RMA,base,1,8337.0,1060.0,5207.0,863.84,1.0,1.0,718.0,3.08,-0.04,8431.97,3914.14,3421.13,493.01,6523.91,6523.91,867.13,9196.32,579.78,1285.21,10212.87,10212.87,1676.65,3040.11,1165.75,18048.47,16486.35,19686.86,969.27,991.28,16012.53,2347.01,15596.09,30625.12,15709.99,8870.22,862.41,712.97,679.82,19785.21,448.74,423.21,726.5,579.72,12897.16,574.06,188.53,1844.85,609.38,1659.32,739.33,447.84,12625.09,635.43,89.79
2013-11-16,RMA,base,1,8444.0,1040.0,4110.0,1981.3,1.0,1.0,718.0,2.84,-0.06,8498.46,3964.32,3447.16,517.16,6451.33,6451.33,887.82,9278.44,599.24,1320.46,10248.74,10248.74,1717.34,3021.99,1192.47,18081.95,16602.18,19844.37,999.15,1021.73,16127.29,2338.78,15602.75,30589.48,15750.28,9218.52,881.92,727.97,699.7,19819.58,459.03,423.53,742.97,569.26,12975.11,575.38,188.66,1868.8,627.34,1695.41,733.94,451.04,12658.23,648.1,89.89
2013-11-17,RMA,base,1,8397.0,1042.0,3559.0,2544.63,1.0,1.0,724.0,2.57,-0.01,8479.38,3901.59,3417.75,483.84,6508.23,6508.23,910.77,9422.63,618.41,1351.09,10357.53,10357.53,1756.27,3034.03,1221.14,18161.84,16694.29,20022.99,1025.6,1048.57,16231.81,2366.77,15744.66,30734.57,15850.19,9336.11,903.94,740.45,714.35,19982.97,466.77,423.74,759.35,570.26,13052.98,583.16,190.14,1878.35,637.05,1715.27,724.24,457.94,12714.94,660.88,90.1
2013-11-18,RMA,base,1,8521.0,1044.0,4057.0,2216.01,1.0,1.0,718.0,2.27,-0.03,8609.37,3863.47,3380.37,483.1,6500.36,6500.36,936.06,9557.85,630.93,1377.78,10380.56,10380.56,1788.33,2990.39,1247.84,18152.1,16771.84,20200.71,1050.84,1074.4,16320.31,2382.57,15762.73,30741.44,15832.79,9528.01,928.98,753.2,723.19,20032.13,472.2,423.94,776.22,567.79,13132.38,573.78,194.51,1880.37,643.64,1729.55,720.89,465.72,12747.0,669.81,90.26
2013-11-19,RMA,base,1,8283.0,1046.0,4027.0,2124.73,1.0,1.0,705.0,2.03,-0.09,8391.05,3761.52,3285.32,476.2,6408.43,6408.43,960.39,9672.81,641.38,1404.16,10342.06,10342.06,1814.2,2908.14,1272.31,18115.99,16806.23,20325.15,1073.42,1097.72,16386.29,2379.16,15663.04,30637.5,15771.23,9641.81,953.43,768.04,726.82,19956.75,476.83,424.02,794.15,558.41,13148.62,554.99,193.62,1867.3,646.01,1730.98,722.42,471.49,12761.29,678.73,90.25
2013-11-20,RMA,base,1,8360.0,1048.0,4789.0,2338.18,1.0,1.0,716.0,1.88,-0.02,8508.38,2641.01,2429.21,211.8,6474.85,6474.85,979.79,9778.07,650.36,1435.59,10392.36,10392.36,1839.1,2902.22,1303.23,18082.15,16499.89,20458.05,1090.86,1115.86,16428.64,2412.96,15730.65,30727.0,15709.0,9683.3,973.14,781.67,730.72,20049.13,482.7,423.9,814.46,561.18,12934.76,546.06,196.29,1872.28,659.12,1744.91,719.44,478.73,12782.5,689.23,90.13
2013-11-21,RMA,base,1,8525.0,1092.0,2631.0,6536.72,1.0,1.0,695.0,1.86,0.01,8790.03,539.95,714.32,-174.37,6292.27,6292.27,998.63,9763.71,671.7,1424.29,10417.09,10417.09,1844.55,2878.56,1172.51,17969.71,15544.47,20523.9,1118.73,1141.11,16332.32,2369.73,15577.16,30598.32,15431.28,9694.94,991.37,795.77,739.73,19822.28,478.6,425.13,838.06,591.52,12029.62,532.02,202.4,1873.77,677.68,1765.8,716.49,490.33,12722.14,695.14,90.19
2013-11-22,RMA,base,1,9644.0,1307.0,2429.0,8906.41,1.0,1.0,658.0,2.05,0.0,9954.11,-370.72,-74.3,-296.42,5604.88,5604.88,1037.49,9635.73,700.71,1357.41,9933.3,9933.3,1796.03,2683.53,899.43,17637.5,14648.9,20193.49,1070.52,1075.94,15609.5,2165.53,14854.51,29824.77,15094.47,9702.78,1031.17,818.71,748.14,19110.21,452.32,429.61,863.31,596.66,10249.16,504.01,206.77,1790.94,683.61,1702.76,717.47,506.7,12489.55,701.35,89.64
2013-11-23,RMA,base,1,8966.0,1247.0,2274.0,7909.57,1.0,1.0,652.0,2.46,0.05,9228.34,129.22,291.77,-162.55,5659.01,5659.01,1022.32,9700.11,711.35,1304.62,9598.04,9598.04,1776.32,2700.36,986.84,17602.07,14183.83,20122.14,1017.72,1019.97,14863.9,2119.69,14928.99,29896.66,15414.64,9164.86,1018.68,839.16,752.5,19271.12,446.3,434.86,887.02,560.53,9227.81,521.06,206.84,1759.7,701.38,1615.5,698.89,533.81,12426.95,717.29,88.4
2013-11-24,RMA,base,1,9097.0,1185.0,2048.0,8346.09,1.0,1.0,716.0,3.11,0.1,9306.6,-105.98,97.51,-203.49,6053.52,6053.52,994.12,9821.55,704.7,1289.94,9842.11,9842.11,1781.71,2937.14,1097.25,17965.14,14607.06,20219.77,1017.68,1026.54,14733.19,2189.16,15362.35,30478.54,15761.72,8701.16,991.65,861.31,755.46,19653.36,457.41,440.2,907.38,577.11,9313.92,575.12,212.03,1821.69,716.2,1607.22,676.59,573.09,12510.56,733.41,88.63
2013-11-25,RMA,base,1,8902.0,1137.0,2786.0,6801.58,1.0,1.0,726.0,3.72,0.05,9055.31,708.34,604.73,103.61,6078.38,6078.38,975.23,9817.09,692.78,1290.52,9799.26,9799.26,1770.73,2964.11,1138.96,18283.63,15734.15,20273.08,1028.39,1041.17,15007.94,2172.28,15338.4,30556.67,15999.69,8687.72,972.44,869.06,753.64,19627.83,466.52,447.1,922.65,571.23,10601.66,585.21,221.41,1832.58,728.01,1597.24,681.2,605.19,12617.14,747.8,88.63
2013-11-26,RMA,base,1,9020.0,1104.0,2164.0,5668.66,1.0,1.0,753.0,4.34,0.13,9153.66,2863.81,2425.01,438.8,6158.83,6158.83,967.96,9892.94,686.28,1296.75,9897.44,9897.44,1763.01,3053.67,1162.87,18623.85,16514.21,20339.84,1040.08,1054.54,15431.13,2179.86,15489.7,30823.24,16370.46,8569.17,964.21,866.74,741.98,19855.98,473.99,453.41,934.81,572.64,11792.46,616.6,225.32,1859.45,738.19,1598.5,711.78,618.33,12866.95,759.57,88.49
2013-11-27,RMA,base,1,8550.0,1074.0,3043.0,3832.81,1.0,1.0,776.0,4.72,0.21,8693.0,3377.48,2891.19,486.29,6378.92,6378.92,970.28,10002.15,689.57,1314.56,10278.51,10278.51,1765.6,3257.46,1190.9,18929.83,17039.53,20469.97,1052.86,1068.19,15868.56,2239.92,15889.37,31270.05,16652.22,8604.45,965.76,863.84,729.26,20322.71,481.1,458.11,946.31,588.41,12554.09,666.61,220.58,1955.17,745.71,1657.0,730.86,624.03,13169.48,766.99,88.96
2013-11-28,RMA,base,1,8272.0,1073.0,2449.0,4120.02,1.0,1.0,779.0,4.75,0.18,8514.87,3487.35,3018.85,468.5,6414.14,6414.14,972.12,10024.09,697.51,1332.68,10470.65,10470.65,1769.8,3346.1,1213.11,19095.48,17375.87,20613.43,1065.75,1081.63,16251.99,2250.07,16064.11,31447.62,16765.77,8895.08,966.53,858.18,720.76,20527.72,487.49,462.38,957.12,587.66,13016.4,686.32,220.13,2014.91,745.97,1704.85,750.0,626.02,13356.79,766.26,89.4
2013-11-29,RMA,base,1,8075.0,1076.0,2573.0,3590.92,1.0,1.0,773.0,4.54,0.19,8209.66,3634.15,3121.74,512.41,6469.65,6469.65,977.04,10073.44,708.53,1349.85,10648.42,10648.42,1778.05,3426.29,1234.02,19220.23,17595.03,20747.88,1080.42,1096.89,16580.42,2269.07,16241.54,31640.11,16866.04,9077.12,970.52,856.08,719.86,20710.98,493.63,465.88,965.86,588.02,13338.61,706.77,219.67,2058.87,749.94,1740.41,769.05,627.2,13493.57,768.9,89.68
2013-11-30,RMA,base,1,8385.0,1095.0,2531.0,4002.42,1.0,1.0,795.0,4.13,0.13,8553.84,3626.2,3115.42,510.78,6370.15,6370.15,982.66,10099.66,723.2,1362.81,10608.9,10608.9,1782.65,3378.1,1248.16,19220.15,17722.01,20841.6,1093.08,1110.07,16824.7,2249.71,16176.23,31562.56,16837.75,9283.76,975.32,856.03,725.87,20663.13,498.4,469.44,972.14,574.07,13551.44,696.09,217.69,2054.06,752.79,1745.84,777.45,628.65,13531.01,769.63,89.94
2013-12-01,RMA,base,1,8355.0,1108.0,2534.0,3983.09,1.0,1.0,812.0,3.56,0.11,8512.45,3606.89,3103.36,503.53,6228.6,6228.6,990.5,10134.3,737.69,1370.83,10456.78,10456.78,1784.86,3260.87,1254.75,19153.76,17760.83,20877.21,1104.47,1122.05,16992.43,2219.47,16022.89,31420.86,16783.28,9331.82,982.68,856.52,736.73,20541.74,500.85,472.85,976.56,555.67,13685.64,672.95,217.7,2007.95,755.7,1721.27,780.92,630.03,13528.89,772.99,89.85
2013-12-02,RMA,base,1,8278.0,1113.0,2583.0,3942.73,1.0,1.0,820.0,2.99,0.16,8443.27,3453.67,3030.54,423.13,6223.25,6223.25,1001.16,10201.25,749.33,1380.27,10469.72,10469.72,1792.34,3234.47,1263.22,19119.97,17774.36,20941.88,1115.6,1133.64,17112.0,2223.91,16033.05,31461.51,16759.81,9337.56,993.24,858.5,749.03,20592.16,503.06,475.69,980.4,551.47,13812.31,666.92,215.17,1996.25,766.15,1715.25,794.58,630.43,13555.01,783.22,89.81
2013-12-03,RMA,base,1,7995.0,1113.0,2544.0,3818.09,1.0,1.0,827.0,2.49,0.14,8184.0,3361.74,2934.91,426.83,6294.73,6294.73,1017.29,10226.49,761.82,1393.15,10661.34,10661.34,1810.67,3285.57,1272.52,19126.52,17809.47,21023.47,1132.06,1150.78,17220.95,2247.4,16124.06,31538.35,16700.28,9481.15,1009.52,865.05,757.35,20636.69,505.17,478.61,984.09,561.6,13997.83,669.44,212.83,2025.49,776.88,1742.75,811.12,630.38,13581.26,792.92,89.81
2013-12-04,RMA,base,1,8182.0,1088.0,2535.0,4218.47,1.0,1.0,832.0,2.06,0.12,8388.25,3090.37,2722.79,367.58,5970.26,5970.26,1031.31,10148.2,778.86,1400.19,10394.27,10394.27,1814.82,3104.03,1252.3,18936.36,17822.33,21045.18,1149.68,1169.18,17292.86,2165.67,15698.16,31140.48,16431.17,9731.7,1023.71,872.58,764.53,20173.84,502.69,483.82,987.38,536.39,14052.19,628.05,214.7,1974.16,781.95,1713.86,821.93,630.68,13524.53,796.03,89.78
2013-12-05,RMA,base,1,8480.0,1070.0,2299.0,4955.79,1.0,1.0,826.0,1.78,0.12,8722.43,2915.61,2537.64,377.97,5715.39,5715.39,1040.72,10120.81,797.56,1395.6,9932.47,9932.47,1808.89,2899.36,1227.81,18773.0,17749.1,21030.53,1154.46,1173.06,17306.57,2078.57,15276.05,30768.82,16246.8,9662.05,1032.96,881.81,774.36,19732.64,498.54,489.67,990.89,508.15,14006.75,586.3,216.62,1863.5,785.29,1633.05,829.02,633.01,13449.74,798.5,88.95
2013-12-06,RMA,base,1,8275.0,1034.0,2295.0,4844.91,1.0,1.0,822.0,1.72,0.14,8521.75,2795.37,2415.84,379.53,5770.92,5770.92,1048.17,10164.67,809.78,1388.75,9756.59,9756.59,1808.12,2831.49,1227.26,18780.39,17684.07,21032.02,1148.11,1165.47,17303.96,2071.91,15229.66,30759.46,16249.54,9385.21,1040.93,890.27,785.91,19633.33,496.6,494.08,994.61,504.63,13934.88,569.99,218.05,1801.86,791.48,1582.71,832.43,638.12,13427.57,806.32,88.72
2013-12-07,RMA,base,1,8093.0,1024.0,2285.0,5619.52,1.0,1.0,814.0,1.74,0.07,8342.01,1669.88,1461.49,208.39,5815.42,5815.42,1051.16,10143.34,817.66,1378.7,9597.83,9597.83,1812.02,2714.24,1230.56,18767.84,17636.47,20981.23,1137.97,1155.32,17294.18,2070.21,15162.55,30701.65,16211.48,9245.35,1044.65,895.1,795.57,19558.74,498.35,498.23,999.35,500.04,13795.61,545.24,219.2,1730.26,799.07,1534.07,830.44,643.48,13378.82,813.6,88.54
2013-12-08,RMA,base,1,8552.0,1046.0,2285.0,6250.9,1.0,1.0,801.0,1.91,0.0,8825.12,1572.51,1335.22,237.29,5555.83,5555.83,1051.73,10041.82,822.85,1356.57,9208.15,9208.15,1796.44,2488.31,1187.13,18578.6,17544.76,20786.34,1136.8,1154.41,17258.54,1993.3,14778.37,30364.81,16092.89,9105.2,1045.99,898.18,802.93,19165.65,493.32,504.97,1005.94,485.03,13598.96,510.27,222.15,1606.54,802.11,1453.16,825.79,647.06,13276.13,817.36,88.31
2013-12-09,RMA,base,1,8839.0,1074.0,2305.0,6691.55,1.0,1.0,826.0,2.16,0.08,9105.86,1431.83,1183.31,248.52,5396.07,5396.07,1049.59,9991.92,823.13,1323.27,8836.65,8836.65,1766.82,2365.63,1137.84,18494.62,17379.33,20595.93,1127.71,1143.12,17177.92,1928.87,14560.77,30254.52,16175.36,8735.49,1044.31,903.19,812.63,19066.36,483.76,512.48,1013.12,474.92,13408.95,496.57,222.12,1505.73,809.18,1374.68,818.12,650.66,13230.45,824.16,87.7
2013-12-10,RMA,base,1,8681.0,1075.0,2579.0,6229.71,1.0,1.0,853.0,2.33,0.13,8924.93,1453.46,1191.22,262.24,5388.79,5388.79,1047.55,9959.46,820.0,1292.36,8775.2,8775.2,1741.22,2329.23,1114.28,18493.8,17263.04,20500.12,1106.63,1119.52,17097.94,1902.47,14576.68,30359.56,16255.46,8248.44,1043.05,909.09,821.16,19166.12,477.74,519.08,1020.07,473.79,13330.09,495.22,218.34,1460.35,814.79,1342.35,814.24,656.32,13253.11,830.3,87.54
2013-12-11,RMA,base,1,8469.0,1048.0,2480.0,6097.85,1.0,1.0,854.0,2.44,0.17,8686.35,1436.14,1156.51,279.63,5404.82,5404.82,1039.06,9885.26,817.16,1269.59,8857.28,8857.28,1719.14,2336.39,1104.87,18543.62,17237.35,20416.46,1087.09,1098.38,17053.23,1887.54,14651.96,30530.96,16294.13,8036.06,1034.89,910.9,826.05,19274.06,472.37,524.55,1026.77,475.31,13387.95,499.25,221.65,1449.81,817.31,1337.22,828.76,660.22,13306.16,830.74,87.65
2013-12-12,RMA,base,1,8292.0,1017.0,2576.0,5398.37,1.0,1.0,840.0,2.56,0.13,8497.86,1952.7,1540.49,412.21,5295.57,5295.57,1027.02,9719.68,818.34,1251.77,8805.53,8805.53,1698.6,2286.23,1098.98,18515.72,17256.71,20349.5,1072.22,1082.78,17043.15,1849.9,14522.88,30460.99,16214.64,8019.98,1022.91,910.63,827.03,19185.42,469.02,529.62,1033.06,469.1,13535.93,492.14,222.85,1434.13,816.08,1325.78,848.13,658.51,13323.08,828.91,87.67
2013-12-13,RMA,base,1,8221.0,992.0,2746.0,4737.76,1.0,1.0,857.0,2.65,0.04,8435.58,2365.76,1943.82,421.94,5169.6,5169.6,1014.29,9557.22,823.7,1234.59,8703.08,8703.08,1677.25,2229.41,1092.23,18440.03,17245.32,20265.86,1060.08,1070.31,17037.32,1812.41,14358.57,30332.72,16120.08,7926.9,1010.2,908.88,826.43,19052.7,466.07,533.92,1038.8,461.51,13633.29,484.29,214.41,1409.31,816.09,1302.19,854.29,653.98,13299.68,828.89,87.49
2013-12-14,RMA,base,1,8327.0,988.0,2557.0,5009.34,1.0,1.0,862.0,2.64,0.04,8530.76,2379.81,1952.42,427.39,5098.39,5098.39,1004.3,9438.38,829.52,1219.28,8668.26,8668.26,1655.32,2206.49,1085.24,18361.19,17203.67,20207.44,1049.39,1059.53,17022.57,1788.93,14311.46,30322.9,16050.82,7831.34,1000.2,907.1,829.1,19035.95,462.85,537.3,1043.72,456.71,13664.33,482.11,204.94,1391.78,816.4,1284.21,851.44,649.79,13264.79,830.6,87.41
2013-12-15,RMA,base,1,8433.0,992.0,3057.0,4644.57,1.0,1.0,855.0,2.63,0.07,8634.93,2343.71,1925.36,418.35,5147.82,5147.82,999.36,9350.16,831.28,1209.15,8766.43,8766.43,1636.39,2238.7,1080.72,18318.12,17153.56,20191.14,1039.66,1050.17,16999.57,1800.95,14441.37,30461.23,16022.1,7831.68,995.79,903.97,835.82,19187.69,457.59,539.03,1047.5,459.45,13660.38,484.13,200.03,1397.1,813.88,1284.97,855.75,645.34,13237.08,828.98,87.47
2013-12-16,RMA,base,1,8391.0,1028.0,4133.0,3552.25,1.0,1.0,865.0,2.64,0.22,8594.27,2360.94,1937.03,423.91,5371.77,5371.77,992.04,9324.28,830.44,1208.11,9110.96,9110.96,1624.92,2387.51,1083.59,18380.81,17134.18,20271.8,1031.94,1043.09,16982.85,1861.01,14854.6,30874.62,16114.88,7952.52,989.03,898.85,842.52,19608.76,452.68,539.26,1049.93,472.59,13647.72,501.16,198.8,1453.23,816.57,1319.7,861.49,639.26,13256.51,830.23,87.78
