datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_total,cu_delta,cu_suisun,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mrz,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2011-10-28,dsm2,base,1002,15709.94,14748.8,4280.0,10808.0,988.99,195.95,793.04,8192.95,1.0,,250.58,2.88,3.6,1.56,0.06,372.04,372.04,151.26,1079.74,243.66,151.85,1334.03,1334.03,175.55,214.63,146.32,4507.87,4451.85,9172.95,148.44,148.42,2643.54,162.76,3283.93,18139.3,5286.17,1235.86,151.32,168.26,259.15,8774.05,149.92,257.51,169.72,139.65,2177.63,129.58,125.98,151.4,204.69,145.88,245.89,196.33,1251.14,186.15,70.8
2011-10-29,dsm2,base,1002,15490.1,14216.4,4349.0,11025.0,916.11,95.32,820.79,7898.0,1.0,,264.0,2.99,3.81,1.26,0.22,394.26,394.26,152.04,1181.95,255.3,152.48,1471.51,1471.51,176.26,230.75,147.35,4665.64,4480.43,9513.06,149.3,149.23,2714.78,164.44,3521.94,18120.09,5584.05,1407.95,152.18,169.61,260.66,8850.58,150.96,254.64,172.69,140.74,2363.87,130.96,127.56,157.45,202.49,148.98,258.36,198.12,1283.77,185.21,70.8
2011-10-30,dsm2,base,1002,15614.55,14025.0,4367.0,11033.0,780.47,-35.78,816.25,8168.08,1.0,,255.29,3.13,4.02,1.19,0.31,454.27,454.27,152.93,1315.16,268.6,153.51,1755.9,1755.9,177.92,268.05,148.39,4913.99,4577.66,10032.08,150.26,150.2,2855.43,169.72,3992.94,19205.61,6045.96,1594.93,153.0,171.13,272.5,9554.41,151.68,251.31,176.04,141.98,2672.34,132.17,129.2,167.09,205.98,154.34,269.43,200.19,1349.48,182.75,75.0
2011-10-31,dsm2,base,1002,15768.69,14077.8,4379.0,8843.0,604.33,-205.36,809.69,10700.36,1.0,,245.29,3.04,3.67,1.42,0.27,594.8,594.8,153.63,1486.54,260.99,155.4,2247.25,2247.25,179.71,343.06,149.72,5306.64,4754.12,11052.57,151.33,151.28,3221.28,181.75,4827.8,20391.75,6649.98,2066.53,153.64,173.06,276.74,10841.15,152.12,258.43,179.31,143.54,3234.26,133.8,129.29,187.81,214.45,166.0,260.96,203.25,1457.61,193.0,76.6
2011-11-01,dsm2,base,1002,15500.99,13613.6,4350.0,11099.0,1619.65,1055.55,564.1,7132.34,1.0,,253.21,2.98,3.47,1.82,0.19,483.72,483.72,156.14,1693.17,250.91,156.48,1905.42,1905.42,183.17,289.66,151.53,5362.54,5015.28,11012.98,153.18,153.07,3143.38,174.29,4319.35,18411.85,6376.95,2090.5,156.28,178.73,271.65,9576.2,157.37,267.49,182.91,144.47,2996.81,134.04,128.1,174.77,222.94,160.04,254.94,210.55,1460.05,208.46,76.4
2011-11-02,dsm2,base,1002,15756.38,14009.6,4182.0,11235.0,1503.43,961.13,542.3,7199.94,1.0,,247.54,2.84,3.57,2.42,0.14,432.39,432.39,158.42,1938.21,258.22,158.46,1794.28,1794.28,188.49,283.19,153.17,5428.08,5237.75,10748.13,155.01,154.91,2981.12,172.23,4135.5,17270.08,6360.02,1903.05,158.49,182.27,272.77,9084.81,161.94,263.14,187.1,146.46,2877.32,135.41,127.59,171.49,222.37,159.3,260.9,209.74,1494.29,205.45,76.2
2011-11-03,dsm2,base,1002,14557.37,13050.4,3614.0,11163.0,1190.93,733.07,457.86,5817.43,1.0,,251.38,2.7,3.59,2.95,0.16,490.8,490.8,159.68,2005.06,253.48,160.96,2020.96,2020.96,193.3,308.11,154.92,5588.12,5400.51,10741.92,156.55,156.55,2958.68,177.58,4464.7,18100.11,6587.52,2046.85,159.71,184.19,275.12,9478.13,164.34,256.52,188.33,148.86,2940.78,136.84,129.32,180.15,221.17,163.78,257.54,210.88,1591.54,202.31,76.6
2011-11-04,dsm2,base,1002,13820.84,12460.8,3175.0,9818.0,1076.73,593.18,483.55,6101.11,1.0,,320.77,2.63,3.63,3.5,0.23,572.99,572.99,161.83,1999.52,254.43,163.49,2278.01,2278.01,197.07,361.7,157.24,5835.43,5554.03,11048.92,158.7,158.64,3070.17,185.66,4848.42,18394.97,6727.49,2367.96,161.92,188.27,273.32,9847.28,166.59,257.16,189.51,151.15,3099.57,138.04,130.71,195.26,217.95,171.31,263.98,216.57,1672.42,201.9,76.6
2011-11-05,dsm2,base,1002,14375.51,13118.6,2935.0,9752.0,224.83,-87.15,311.98,7333.68,1.0,,424.85,2.45,3.6,4.15,0.25,594.45,594.45,164.96,2071.83,292.9,166.46,2360.17,2360.17,203.36,391.57,160.04,5986.75,5747.95,11208.15,161.55,161.47,3069.43,191.62,4919.24,18871.66,6729.82,2520.09,165.12,192.33,292.21,9958.84,169.93,257.35,196.63,153.78,3218.78,140.2,133.07,205.39,222.67,179.5,328.74,221.25,1727.71,204.92,76.6
2011-11-06,dsm2,base,1002,13819.13,12650.0,2825.0,9752.0,221.94,-67.39,289.33,6670.19,1.0,,426.58,2.55,3.39,4.56,0.23,710.18,710.18,169.23,2232.59,367.58,169.7,2593.21,2593.21,209.43,444.91,163.22,6236.78,5897.78,11671.01,164.67,164.66,3228.03,205.66,5068.74,18977.52,6702.36,2861.73,169.43,196.42,341.45,10298.35,172.12,256.78,201.7,157.15,3404.33,143.87,133.51,224.43,230.31,193.44,427.36,226.79,1803.35,209.82,76.6
2011-11-07,dsm2,base,1002,13846.64,12788.6,2668.0,9213.0,421.69,15.88,405.81,6879.94,1.0,,465.28,2.71,3.38,4.57,0.18,637.96,637.96,170.37,2395.38,432.37,173.61,2291.39,2291.39,217.09,389.65,166.46,6295.2,6093.9,11483.09,167.53,167.66,2989.53,203.15,4703.79,18305.11,6637.9,2569.09,170.39,196.37,411.61,9747.82,176.13,265.69,206.97,159.99,3212.21,144.52,131.21,206.65,279.51,186.13,438.62,221.14,1794.12,209.6,76.6
2011-11-08,dsm2,base,1002,13962.38,12978.9,2467.0,8452.0,437.95,24.47,413.48,7539.43,1.0,,465.75,2.93,3.3,4.4,0.16,809.77,809.77,173.69,2550.61,444.75,179.25,2634.4,2634.4,226.12,438.63,170.11,6448.3,6281.75,11678.89,171.09,171.23,3099.79,227.74,5186.08,18563.64,6987.65,2646.9,173.76,194.82,457.57,10366.68,174.93,282.89,210.79,163.76,3455.98,146.84,130.98,229.67,299.02,198.33,476.01,219.02,1864.39,270.39,76.6
2011-11-09,dsm2,base,1002,14030.29,13060.3,2123.0,9195.0,410.86,-3.68,414.54,6547.43,1.0,,530.05,3.03,3.37,4.02,0.09,807.49,807.49,178.18,2613.8,473.64,183.08,2599.7,2599.7,232.38,428.05,173.83,6489.54,6426.5,11558.07,174.93,175.12,3051.8,233.36,5159.93,18160.84,7000.47,2660.87,178.34,200.48,483.17,10274.75,176.64,312.11,213.1,166.07,3388.57,147.16,131.95,227.19,299.2,198.82,479.28,223.49,1931.17,276.61,76.6
2011-11-10,dsm2,base,1002,14034.24,13073.5,2066.0,8257.0,900.51,398.56,501.95,6942.74,1.0,,538.79,2.98,3.33,3.5,0.11,893.41,893.41,182.04,2715.82,479.07,186.72,2818.69,2818.69,235.45,478.63,176.91,6510.21,6502.38,11570.25,178.33,178.55,3239.7,248.28,5503.73,18547.12,7311.14,2730.96,182.11,203.66,492.91,10615.03,176.92,335.57,211.33,168.42,3524.34,148.24,132.39,244.26,292.22,208.21,530.85,222.71,2037.92,267.07,76.6
2011-11-11,dsm2,base,1002,13624.45,12751.2,2260.0,8248.0,718.05,339.95,378.1,6918.4,1.0,,545.92,2.91,3.27,2.99,0.13,919.49,919.49,185.27,2816.07,520.48,189.78,2895.87,2895.87,237.08,498.41,179.95,6654.61,6521.26,11678.48,181.53,181.58,3332.18,256.53,5579.22,18399.82,7463.1,2835.86,185.34,208.04,515.31,10716.22,178.12,356.32,212.47,169.68,3653.61,148.42,138.16,253.88,296.17,214.69,549.91,226.82,2131.44,266.77,79.4
2011-11-12,dsm2,base,1002,13331.92,12219.9,2246.0,8256.0,1078.32,600.44,477.88,6243.6,1.0,,554.33,3.07,3.29,2.72,0.05,846.05,846.05,188.33,2907.79,541.42,192.17,2743.43,2743.43,240.0,468.3,182.53,6762.16,6606.78,11541.55,184.22,184.2,3251.8,248.72,5379.56,18098.34,7371.94,2797.19,188.41,212.45,550.82,10262.73,180.24,382.84,217.51,169.81,3563.0,147.72,142.32,244.93,316.07,211.18,552.34,232.86,2189.84,264.17,76.6
2011-11-13,dsm2,base,1002,13707.59,12571.9,2209.0,8971.0,1252.97,743.25,509.72,5692.62,1.0,,540.47,3.02,3.13,2.71,0.0,918.58,918.58,190.19,2985.73,551.01,195.58,2975.82,2975.82,244.96,536.91,184.71,6904.45,6685.33,11655.91,186.38,186.46,3416.74,262.42,5687.4,18302.61,7566.9,2904.64,190.24,213.95,558.72,10573.31,180.56,403.59,220.52,171.94,3661.5,150.48,142.69,265.11,310.98,222.92,565.34,234.18,2308.3,253.82,79.4
2011-11-14,dsm2,base,1002,14016.45,12879.9,2182.0,8632.0,1296.75,815.28,481.47,6269.7,1.0,,546.5,2.83,3.11,2.75,0.07,861.11,861.11,192.06,2999.16,560.68,198.03,2836.57,2836.57,248.34,507.67,187.01,6960.89,6801.72,11536.61,188.51,188.52,3301.58,258.79,5501.89,17414.31,7488.46,2951.69,192.14,215.8,570.93,10196.87,182.57,427.0,221.84,173.08,3532.31,150.94,142.7,258.66,317.81,218.23,555.71,236.79,2342.29,243.84,76.6
2011-11-15,dsm2,base,1002,14279.42,13167.0,2136.0,8923.0,1465.65,964.91,500.74,6026.77,1.0,,567.66,2.64,3.19,3.05,0.06,863.86,863.86,193.38,3015.33,549.82,200.83,2882.92,2882.92,252.77,514.6,189.01,7005.21,6871.04,11432.17,190.45,190.48,3285.19,264.14,5537.13,17419.58,7479.57,2965.44,193.47,216.12,568.83,10145.44,183.15,448.98,223.19,174.59,3306.79,152.3,144.12,260.91,318.38,223.22,556.72,236.92,2401.08,232.21,79.4
2011-11-16,dsm2,base,1002,14313.05,13268.2,2131.0,5652.0,1664.9,1133.05,531.85,9127.15,1.0,,576.21,2.41,3.26,3.52,0.0,918.43,918.43,195.0,3030.38,554.93,203.33,3007.75,3007.75,256.52,548.52,191.21,7090.68,6931.47,11468.92,192.38,192.42,3369.03,271.67,5705.18,17757.46,7591.61,3128.74,195.1,217.46,567.44,10296.87,183.73,467.29,223.39,175.97,2801.96,152.93,145.59,271.64,300.89,230.05,573.35,237.69,2488.58,231.7,79.4
2011-11-17,dsm2,base,1002,14325.48,13389.2,2092.0,6690.0,1651.27,1153.94,497.33,8076.21,1.0,,579.75,2.19,2.96,3.86,0.09,973.27,973.27,196.57,3052.35,572.34,205.67,3082.6,3082.6,260.43,567.84,193.16,7182.93,7015.82,11679.04,194.18,194.27,3469.63,283.09,5855.13,18322.44,7749.77,3275.5,196.71,219.05,577.01,10590.21,184.42,481.07,223.37,177.34,2602.48,153.35,146.29,281.87,313.01,235.59,583.37,236.35,2567.86,281.2,79.4
2011-11-18,dsm2,base,1002,14135.92,13351.8,2080.0,5197.0,1326.64,947.51,379.13,9692.28,1.0,,584.5,1.89,3.15,3.99,0.19,831.93,831.93,199.09,3101.89,581.2,206.52,2701.67,2701.67,260.53,491.38,195.23,7241.11,7098.95,11592.7,196.01,196.06,3237.61,264.84,5256.3,16713.62,7303.94,3201.36,199.24,222.86,586.45,9842.15,187.05,495.95,224.43,176.26,2248.52,153.03,145.27,257.49,325.03,225.66,586.48,239.1,2522.84,287.62,76.6
2011-11-19,dsm2,base,1002,14234.04,13446.4,2101.0,5837.0,1182.49,834.34,348.15,9315.55,1.0,,585.54,1.62,3.45,3.98,0.14,768.62,768.62,201.95,3160.46,583.62,207.41,2625.25,2625.25,265.49,464.85,196.34,7226.32,7122.0,11396.3,197.97,198.01,2959.55,259.08,5199.12,17825.91,7507.34,2800.12,202.14,228.1,592.14,9830.71,188.5,503.19,228.39,176.72,2131.92,153.94,145.32,249.27,332.79,218.88,588.98,246.63,2584.18,317.75,76.6
2011-11-20,dsm2,base,1002,14752.1,13803.9,2192.0,5875.0,1087.04,698.59,388.45,9982.05,1.0,,590.42,1.7,3.38,3.87,0.11,958.05,958.05,202.01,3129.72,585.58,210.43,3001.34,3001.34,270.63,545.2,197.08,7368.64,7172.53,11806.31,199.12,199.13,3219.58,280.43,5691.88,19813.75,7666.77,3204.98,202.08,224.64,594.01,10793.84,187.7,499.77,231.75,179.31,2570.78,155.15,148.65,276.98,330.4,235.81,589.98,242.81,2711.87,297.31,79.4
2011-11-21,dsm2,base,1002,14891.55,13893.0,2243.0,5868.0,1234.52,817.44,417.08,10032.03,1.0,,571.34,1.77,3.44,3.49,0.14,852.45,852.45,203.91,3011.12,587.51,210.3,2598.79,2598.79,269.94,457.38,197.99,7434.5,7259.26,11808.83,199.81,199.95,3106.03,267.98,5162.25,19326.66,7276.36,3160.39,204.17,226.93,596.83,10164.84,190.54,511.16,232.7,178.42,2566.41,153.14,150.67,249.17,358.92,222.71,594.39,249.88,2693.46,331.61,76.6
2011-11-22,dsm2,base,1002,16059.26,14947.9,2170.0,5427.0,1227.28,788.37,438.91,11574.98,1.0,,528.48,1.61,3.16,3.05,0.08,1005.25,1005.25,204.62,3089.76,587.89,212.09,2880.18,2880.18,272.51,516.12,197.96,7475.66,7377.87,12208.5,200.54,200.61,3365.15,290.93,5503.71,19844.08,7587.8,3179.67,204.95,226.5,600.48,11143.65,190.77,505.82,232.92,181.81,3066.41,156.57,150.98,267.18,354.55,232.71,581.55,250.82,2778.94,354.71,76.6
2011-11-23,dsm2,base,1002,16307.08,15154.7,2092.0,4999.0,1227.62,788.8,438.82,12172.45,1.0,,543.12,2.01,2.97,2.6,0.06,714.86,714.86,206.44,3135.83,564.7,211.55,2128.92,2128.92,270.45,340.26,199.76,7439.45,7436.2,11809.54,201.73,201.74,2993.35,252.13,4486.77,18381.53,7175.43,2745.11,206.77,232.97,599.0,9701.67,196.02,523.59,233.45,179.18,2618.02,154.92,150.22,215.63,365.44,205.99,545.08,261.76,2715.62,359.27,76.6
2011-11-24,dsm2,base,1002,16082.37,14897.3,2044.0,5172.0,908.01,549.99,358.02,12046.36,1.0,,576.81,2.3,2.96,2.17,0.03,587.27,587.27,209.26,3193.29,535.16,211.63,1744.0,1744.0,269.68,283.56,200.93,7364.8,7483.27,11267.12,203.34,203.26,2785.88,235.52,3906.89,16870.83,6958.99,2046.94,209.54,239.81,581.59,8715.01,201.42,529.18,235.46,179.15,2450.8,155.94,159.7,200.1,343.62,197.18,547.58,281.87,2655.44,348.99,74.2
2011-11-25,dsm2,base,1002,16613.6,15405.5,2005.0,5169.0,1275.3,847.46,427.84,12174.31,1.0,,592.53,2.5,3.13,1.78,-0.03,527.25,527.25,210.88,3060.17,549.55,211.5,1614.61,1614.61,269.96,274.11,201.43,7227.32,7485.25,10632.4,204.56,204.44,2774.01,228.75,3713.73,16588.41,7020.52,1676.32,211.14,242.31,560.65,8595.34,204.36,522.31,237.67,179.76,2498.6,158.75,173.67,196.82,340.83,193.32,575.82,281.74,2683.8,333.32,73.0
2011-11-26,dsm2,base,1002,17418.9,16184.3,1980.0,5143.0,1116.59,683.13,433.46,13139.3,1.0,,606.53,2.72,3.33,1.53,0.0,516.47,516.47,211.42,2734.65,576.66,212.17,1673.02,1673.02,268.45,285.62,201.75,7065.82,7366.94,10337.64,205.41,205.3,2955.6,227.03,3844.37,17075.95,7062.11,1646.26,211.64,241.4,570.51,8791.17,205.46,505.36,241.24,181.38,2703.23,163.38,174.75,200.77,339.15,194.91,595.01,269.65,2749.32,326.77,74.0
2011-11-27,dsm2,base,1002,18113.31,17014.8,1958.0,2727.0,902.81,506.43,396.38,16441.5,1.0,,611.13,2.78,3.27,1.36,0.11,533.34,533.34,213.38,2419.6,591.39,212.2,1779.13,1779.13,263.07,304.62,202.91,7050.09,7204.59,10417.68,206.59,206.42,3277.04,227.7,4028.01,17483.67,7096.28,1746.71,213.5,245.24,590.14,9101.49,207.27,488.22,245.16,184.68,3165.05,169.24,173.33,207.57,426.63,198.07,608.38,273.01,2803.14,353.77,75.0
2011-11-28,dsm2,base,1002,18287.37,17232.6,1938.0,3990.0,967.23,508.81,458.42,15268.14,1.0,,625.07,3.08,3.01,1.33,0.15,475.1,475.1,217.43,2195.05,605.41,211.8,1667.01,1667.01,258.01,289.14,204.91,7033.76,7134.83,10332.5,208.58,208.29,3496.72,220.12,3837.57,16620.06,6909.24,1719.84,217.68,253.49,603.5,8685.71,212.34,488.24,248.9,187.87,3421.86,173.14,171.71,205.68,466.22,197.58,615.01,279.31,2796.02,394.98,73.0
2011-11-29,dsm2,base,1002,18186.68,17221.6,1891.0,3789.0,864.22,438.13,426.09,15424.46,1.0,,647.32,3.24,3.0,1.46,0.12,356.76,356.76,222.94,2060.18,613.02,211.61,1269.36,1269.36,253.83,246.64,207.37,6915.65,7106.8,9742.72,211.68,211.22,3207.72,210.05,3109.39,14642.6,6289.1,1471.21,223.46,264.51,614.99,7377.79,221.24,501.56,251.01,190.6,3147.49,173.42,173.94,197.69,534.37,194.99,626.92,288.65,2677.2,452.82,70.8
2011-11-30,dsm2,base,1002,17577.01,16745.3,1832.0,3274.0,1121.55,618.0,503.55,15013.46,1.0,,647.58,3.24,3.01,1.78,0.13,318.16,318.16,226.34,1959.31,625.71,212.56,1201.23,1201.23,252.98,243.51,209.39,6740.69,7017.4,9140.72,214.25,213.71,3242.49,207.97,2979.45,14127.42,6091.83,1230.93,226.73,272.05,624.15,7032.88,225.93,514.83,253.26,192.97,3092.86,174.28,174.4,197.67,520.31,194.89,645.72,312.06,2610.59,416.27,70.8
2011-12-01,dsm2,base,1002,16772.8,16343.8,1769.0,8521.0,985.25,562.22,423.03,9035.55,0.39,,653.46,3.05,3.22,2.21,0.21,310.38,310.38,225.91,1746.94,645.12,214.4,1170.26,1170.26,256.42,243.36,210.64,6595.67,6890.38,8747.73,215.07,214.69,3299.73,207.91,2940.43,14161.19,5864.32,1184.81,226.0,268.87,640.74,6915.45,228.06,530.17,257.31,195.68,3019.59,176.16,176.73,199.66,407.77,196.16,657.0,304.22,2557.1,339.65,70.8
2011-12-02,dsm2,base,1002,16316.5,15944.5,1715.0,10929.0,971.87,502.48,469.39,6130.63,0.0,,667.07,2.95,3.38,2.71,0.17,398.75,398.75,220.34,1583.12,650.45,217.06,1426.39,1426.39,260.26,257.72,210.66,6454.12,6754.14,8837.17,214.17,213.94,3493.47,214.37,3334.96,15460.21,5871.06,1330.13,220.36,256.38,659.11,7590.06,222.04,532.41,264.67,199.01,3087.86,178.43,178.68,201.84,383.13,198.72,663.76,287.01,2500.55,309.43,70.8
2011-12-03,dsm2,base,1002,15357.2,14984.2,1647.0,10319.0,797.55,386.5,411.05,5887.65,0.0,,711.26,2.99,3.53,3.28,0.1,597.16,597.16,217.9,1502.73,653.6,219.27,1777.59,1777.59,260.37,289.37,211.4,6396.44,6633.24,9442.54,213.93,214.04,3782.77,229.76,3947.91,16616.73,6033.36,1695.55,217.88,250.27,669.59,8583.63,216.04,526.84,274.55,202.36,3346.85,180.78,178.35,213.82,374.55,205.78,674.44,291.97,2437.14,262.17,74.6
2011-12-04,dsm2,base,1002,16189.6,15813.6,1613.0,10290.0,785.33,356.45,428.88,6727.27,0.0,,715.0,2.6,3.99,3.68,0.06,761.83,761.83,219.16,1534.69,660.06,221.14,2071.42,2071.42,261.72,330.68,213.42,6402.97,6562.19,9904.94,215.62,215.6,3944.58,256.16,4383.24,17510.91,6236.56,2024.25,219.2,252.49,679.12,9123.73,214.77,523.46,285.7,205.65,3528.23,182.35,176.51,227.85,382.46,216.15,701.87,292.65,2387.22,313.5,76.4
2011-12-05,dsm2,base,1002,15941.5,15559.5,1647.0,10294.0,691.82,297.89,393.93,6602.68,0.0,,715.77,2.49,3.89,3.99,-0.02,1102.21,1102.21,221.3,1709.47,667.4,226.34,2767.22,2767.22,266.26,435.64,217.27,6499.39,6490.85,11071.08,218.62,218.75,4506.47,333.32,5429.62,20507.75,7043.75,2595.32,221.33,253.34,698.86,10923.52,213.49,511.1,295.96,209.86,4147.33,183.7,177.39,269.41,358.38,243.33,724.24,290.58,2375.2,309.54,76.6
2011-12-06,dsm2,base,1002,16175.8,15804.8,1549.0,11017.0,693.45,287.04,406.41,6014.35,0.0,,693.72,2.44,3.66,4.08,-0.02,1229.47,1229.47,225.03,1937.95,680.78,234.12,2802.77,2802.77,277.13,434.29,222.91,6602.83,6511.89,11688.29,223.11,223.15,4710.98,383.64,5520.27,20339.64,6890.25,2983.73,225.11,254.85,724.53,11122.79,215.62,510.63,303.92,214.1,4283.82,183.2,173.39,278.59,387.47,258.32,726.92,287.65,2308.67,348.0,76.6
2011-12-07,dsm2,base,1002,16432.0,16049.0,1506.0,11011.0,708.75,298.77,409.98,6218.25,0.0,,722.31,2.32,3.95,3.93,0.01,1177.92,1177.92,230.05,2343.84,696.01,241.93,2489.03,2489.03,294.44,371.18,228.8,6381.75,6622.47,11653.47,228.3,228.46,4578.66,390.04,5138.63,19218.67,6764.14,2644.57,230.02,258.4,731.2,10475.14,218.49,514.58,310.71,218.68,3895.59,182.34,168.0,263.51,399.42,256.37,719.26,287.21,2274.29,313.62,76.6
2011-12-08,dsm2,base,1002,16704.6,16341.6,1486.0,10777.0,757.4,342.56,414.84,6656.2,0.0,,717.92,2.38,4.16,3.79,0.07,1326.24,1326.24,235.41,2646.27,701.37,254.58,2820.68,2820.68,316.12,416.35,236.48,6350.04,6623.48,11894.03,235.1,235.48,4911.88,472.06,5718.49,20633.3,7250.44,2723.54,235.51,258.9,729.58,11434.53,219.58,506.56,327.36,227.91,3955.18,181.54,159.85,285.12,363.56,278.34,712.25,284.4,2310.11,325.56,79.4
