datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu,uni,rsl,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2014-02-15,SCHISM,suisun,1,13712.80,12952.98,892.19,4746.00,10216.26,1.00,1.00,4.09,0.03,78.80,72.10,429.37,1421.43,1421.43,706.59,660.31,602.17,602.17,988.44,620.75,620.75,976.64,13957.59,6466.44,2556.56,436.44,314.50,1432.81,581.90,324.15,353.89,917.88,926.05,266.75,9823.42,803.65,7665.99,2976.83,9434.15,404.82,199.27,371.18,1436.59,2555.02,23089.59,587.75,11619.02,11901.92,12276.39,487.39,529.49,528.23,684.82,2.32,3.79
2014-02-16,SCHISM,suisun,1,12963.21,12312.32,862.03,5535.19,8771.42,1.00,1.00,3.48,0.04,79.40,142.60,623.98,1690.22,1690.22,711.15,649.08,599.46,599.46,996.18,626.58,626.58,979.89,13550.24,6347.25,2542.16,435.38,301.62,1376.76,559.49,327.79,349.83,917.88,928.91,274.94,9299.45,793.97,6896.05,2824.65,9035.42,405.03,170.16,370.75,1380.96,2541.58,22495.66,577.09,11003.63,11416.90,11819.44,474.52,520.87,525.07,678.59,2.34,3.22
2014-02-17,SCHISM,suisun,1,12135.60,11512.61,845.54,5580.68,7953.12,1.00,1.00,2.89,0.09,78.80,100.10,652.77,1761.06,1761.06,714.46,643.25,587.96,587.96,1009.60,636.79,636.79,995.36,13524.32,6515.78,2786.90,452.96,278.82,1398.92,551.32,316.00,344.06,917.88,934.02,282.70,9010.41,772.54,6005.28,2838.94,8414.40,394.61,179.07,369.47,1402.71,2785.95,22504.05,564.73,10425.45,10871.01,11563.51,466.91,508.25,518.98,678.18,2.36,2.70
2014-02-18,SCHISM,suisun,1,11342.59,10746.82,803.34,5502.53,7229.19,1.00,1.00,2.46,0.11,79.40,112.20,698.00,1851.45,1851.45,721.30,628.46,571.64,571.64,1015.70,647.41,647.41,998.41,13466.45,6357.82,2840.85,442.80,255.32,1380.76,534.53,286.78,337.00,917.88,936.87,265.46,8354.07,764.28,5471.41,3005.11,7944.20,400.36,189.06,363.50,1384.75,2840.85,22626.81,551.11,9836.35,10293.36,11308.57,458.46,503.83,511.82,674.85,2.39,2.30
2014-02-19,SCHISM,suisun,1,10782.48,10274.23,739.56,4427.33,7707.73,1.00,1.00,2.32,0.05,78.80,109.70,722.72,1882.79,1882.79,696.44,591.73,560.54,560.54,1015.70,659.68,659.68,1014.48,13591.03,6461.43,3060.29,440.89,239.98,1408.89,525.49,280.11,325.43,917.88,937.89,233.28,7766.75,755.82,5272.95,3228.99,7591.41,397.38,197.96,362.22,1413.87,3059.53,22988.78,543.14,9417.19,9861.00,11169.49,442.59,494.13,504.25,638.25,2.35,2.19
2014-02-20,SCHISM,suisun,1,10069.17,9645.24,698.65,2951.48,8459.09,1.00,1.00,2.47,-0.09,80.00,94.90,737.65,1929.48,1929.48,688.55,603.22,548.38,548.38,1015.70,660.72,660.72,1015.70,13292.02,6297.09,2966.57,424.14,236.09,1352.59,512.88,258.34,318.79,917.88,949.12,204.91,7364.44,752.31,4980.98,3415.86,7342.33,394.19,198.40,359.87,1355.79,2966.01,22793.64,541.04,8894.62,9512.85,10932.30,426.90,490.34,488.65,659.89,2.18,2.30
2014-02-21,SCHISM,suisun,1,9404.46,9007.69,650.43,2678.66,8020.76,1.00,1.00,2.75,-0.16,81.40,99.00,743.53,1965.16,1965.16,666.34,583.78,540.41,540.41,1015.70,660.72,660.72,1015.70,13549.07,6458.39,3023.51,421.60,234.58,1347.59,497.93,255.97,312.78,917.88,964.41,192.10,7037.86,741.36,4966.73,3284.08,6967.88,380.13,195.79,347.05,1352.59,3022.75,23017.54,537.89,8647.83,9281.08,10717.39,416.29,487.81,484.43,627.21,2.12,2.55
2014-02-22,SCHISM,suisun,1,8578.89,8200.85,604.57,2664.64,7167.14,1.00,1.00,3.17,-0.05,82.60,73.40,721.73,1918.45,1918.45,654.28,565.78,532.01,532.01,999.64,660.72,660.72,1016.71,14836.21,7274.73,3620.90,505.72,238.69,1546.48,503.83,267.83,309.13,917.88,975.62,191.67,6554.55,720.67,5219.65,3281.06,6517.57,370.33,192.10,348.12,1553.42,3619.96,24041.37,533.48,9279.87,9631.73,10973.77,406.95,477.26,468.39,598.00,2.21,2.98
2014-02-23,SCHISM,suisun,1,7942.15,7562.82,599.32,1481.25,7703.41,1.00,1.00,3.57,0.08,82.80,74.20,717.38,1871.76,1871.76,648.45,567.46,520.24,520.24,986.00,655.32,655.32,1020.17,16145.84,8360.89,4504.92,692.08,242.79,1886.32,525.70,276.24,305.70,917.88,980.30,192.10,6199.53,701.62,5376.71,3805.69,6342.42,381.84,189.93,384.61,1896.30,4502.90,25231.86,524.86,10181.22,10534.61,11677.55,404.61,474.73,465.22,587.75,2.32,3.30
2014-02-24,SCHISM,suisun,1,7601.74,7230.22,595.23,1482.00,7333.62,1.00,1.00,3.90,0.03,84.00,133.50,752.15,1900.48,1900.48,685.86,583.36,516.03,516.03,976.43,641.17,641.17,1035.20,16164.40,8629.35,4634.21,811.67,248.63,1966.69,524.65,274.30,306.56,917.88,991.29,193.84,6086.20,696.44,5148.27,4424.96,6340.80,403.76,182.55,431.35,1976.65,4633.11,25224.98,526.76,10232.93,10658.03,11821.47,397.80,472.83,461.42,608.23,2.32,3.64
2014-02-25,SCHISM,suisun,1,7353.54,7006.52,597.98,1386.77,7139.87,1.00,1.00,4.00,-0.04,83.20,112.70,687.82,1753.49,1753.49,676.93,599.46,505.93,505.93,956.46,610.11,610.11,1025.25,17440.81,9765.83,5535.56,1063.19,258.56,2484.33,565.36,285.49,300.97,917.88,992.51,198.83,6160.93,669.25,5391.23,4869.09,6197.19,437.29,192.10,501.09,2493.37,5534.48,25809.39,526.97,11274.88,11514.09,12606.66,396.31,468.18,458.88,619.70,2.33,3.55
2014-02-26,SCHISM,suisun,1,7361.90,7023.21,603.47,1625.55,6564.30,1.00,1.00,3.93,-0.07,83.60,128.60,353.08,870.14,870.14,759.54,627.42,501.51,501.51,927.07,572.27,572.27,1015.09,16166.53,9177.76,4744.52,1003.30,255.11,2138.07,541.67,274.94,300.11,917.88,989.67,211.84,6055.46,671.95,5264.95,5215.65,6113.52,450.21,192.10,515.61,2150.69,4744.16,25313.77,533.27,10283.07,10767.82,11853.15,398.02,472.40,448.51,667.58,2.24,3.58
2014-02-27,SCHISM,suisun,1,7908.72,7496.34,650.59,1367.68,7381.11,1.00,1.00,3.67,0.05,82.60,125.10,314.58,866.63,866.63,732.88,624.92,500.46,500.46,898.25,545.24,545.24,997.40,16655.85,9502.65,5141.53,1102.88,255.97,2466.83,583.57,274.51,307.20,917.88,972.77,210.98,6032.45,651.37,5809.97,5057.66,6057.44,458.03,192.10,548.59,2478.18,5140.07,25418.45,536.00,10749.36,10844.37,11939.84,405.03,474.94,446.61,652.41,2.31,3.31
2014-02-28,SCHISM,suisun,1,10727.46,9469.59,830.14,1487.29,8034.22,1.00,1.00,3.27,0.19,81.80,155.40,-1880.70,-1655.96,-1655.96,783.46,657.81,511.61,511.61,888.22,524.44,524.44,997.60,15660.52,8630.04,4202.72,934.22,249.28,2094.15,541.88,261.36,311.71,917.88,928.71,212.06,6131.48,672.15,5739.03,5020.61,6093.03,436.23,192.10,503.40,2104.26,4203.09,24104.73,550.06,9799.98,9317.12,11325.41,402.48,478.53,446.82,694.15,2.41,2.82
2014-03-01,SCHISM,suisun,1,17000.77,15510.89,1172.27,2120.53,14400.71,1.00,1.00,2.84,0.10,82.00,86.30,-1565.50,-1328.46,-1328.46,818.87,691.87,522.13,522.13,866.30,507.62,507.62,977.25,15458.37,8234.34,3281.82,764.28,241.93,1965.71,515.82,258.13,308.49,915.43,881.67,222.24,6156.98,671.11,6206.35,5031.38,6062.30,409.92,212.06,444.28,1976.84,3280.50,24726.89,566.83,9570.92,8777.66,11601.20,414.59,484.01,447.88,729.57,2.45,2.49
2014-03-02,SCHISM,suisun,1,21612.91,20644.03,1084.78,3528.76,17638.20,1.00,1.00,2.35,0.06,80.20,75.90,-1454.82,-1307.21,-1307.21,753.34,673.61,520.24,520.24,875.52,500.03,500.03,966.25,15538.21,8082.54,3738.32,622.21,233.71,1967.86,504.46,254.46,309.78,911.95,859.74,223.54,6172.07,659.06,6075.42,4049.24,6103.10,383.12,212.93,386.95,1975.09,3737.38,25030.39,552.79,10379.67,9897.70,11581.00,411.62,481.90,450.63,685.65,2.42,2.09
2014-03-03,SCHISM,suisun,1,21884.38,21015.47,977.55,4305.16,17012.52,1.00,1.00,1.90,0.03,76.40,41.00,-1503.25,-1021.82,-1021.82,721.09,643.67,510.14,510.14,859.53,500.03,500.03,921.76,13867.04,6861.01,2824.84,425.20,234.79,1532.80,463.53,235.01,303.34,911.13,858.92,227.01,6130.94,674.02,5703.27,3979.77,6071.82,357.95,187.33,331.00,1537.16,2823.89,23583.77,529.91,9743.41,9743.92,11475.36,398.44,471.35,442.37,670.91,2.35,1.71
2014-03-04,SCHISM,suisun,1,20251.45,19098.55,969.24,5511.96,14558.15,1.00,1.00,1.56,-0.14,74.40,29.00,-1121.57,-727.86,-727.86,699.13,620.12,508.04,508.04,866.91,516.03,516.03,921.15,11496.09,5054.19,1607.08,309.56,233.28,1058.93,416.72,233.06,295.82,907.25,858.92,225.71,6120.17,686.69,5226.57,3419.06,6123.40,326.50,214.01,296.68,1062.38,1607.08,21124.98,527.39,8683.05,8443.76,10507.03,387.59,461.63,435.81,649.70,2.17,1.35
2014-03-05,SCHISM,suisun,1,21821.06,20696.39,963.68,4811.55,18636.66,1.00,1.00,1.34,-0.24,74.40,100.50,763.97,1555.34,1555.34,655.32,569.97,502.77,502.77,916.86,523.39,523.39,902.34,10886.38,4280.04,1257.44,273.22,229.39,900.70,393.97,216.18,283.99,917.06,856.45,229.17,6104.18,676.10,5012.58,2283.42,6007.98,305.70,217.48,273.44,901.32,1257.24,21367.55,512.46,8201.41,8047.80,9949.02,376.72,445.55,427.96,608.23,2.11,1.11
2014-03-06,SCHISM,suisun,1,28040.60,26364.27,923.99,5695.99,24328.87,1.00,1.00,1.33,-0.08,74.40,156.50,1216.77,1937.97,1937.97,600.08,510.98,499.19,499.19,954.01,543.98,543.98,907.25,11462.96,4248.61,1290.34,255.32,233.71,884.53,384.61,222.89,274.08,914.40,857.89,209.24,5831.80,654.90,5000.89,2074.88,5825.67,292.59,201.00,252.51,885.56,1290.14,22009.56,492.66,8211.22,8342.17,9820.84,361.79,425.42,421.17,512.67,2.28,1.09
2014-03-07,SCHISM,suisun,1,29211.03,27518.69,913.06,7435.96,23994.27,1.00,1.00,1.59,0.23,73.80,66.90,1373.04,2101.61,2101.61,590.05,481.69,478.95,478.95,970.93,560.54,560.54,927.28,12119.13,4313.86,1275.50,239.34,226.14,867.32,376.51,227.22,260.93,910.52,858.92,194.71,5618.47,642.21,4996.33,2299.65,5723.68,281.83,217.26,243.23,868.76,1274.29,22831.76,463.95,8658.47,8719.48,10000.49,345.13,407.37,406.95,488.86,2.58,1.36
2014-03-08,SCHISM,suisun,1,26650.44,25349.66,910.18,7100.70,21716.08,1.00,1.00,2.05,0.20,71.60,57.80,1313.97,2043.93,2043.93,589.85,466.28,451.26,451.26,978.88,560.54,560.54,958.70,11864.33,4107.13,1117.44,234.79,223.33,824.01,365.21,212.06,250.57,907.25,861.58,186.46,5568.88,629.29,4603.71,2029.90,5797.34,277.31,321.79,247.98,825.04,1117.44,22613.35,437.71,8653.94,9091.34,10014.26,329.72,392.27,391.42,512.46,2.54,1.83
2014-03-09,SCHISM,suisun,1,23470.90,22424.40,948.13,6993.37,18446.87,1.00,1.00,2.78,-0.04,71.80,255.70,1276.91,1941.81,1941.81,577.50,459.72,439.20,439.20,992.51,560.54,560.54,977.25,10320.82,3369.03,756.65,233.71,266.32,709.91,341.49,233.50,249.92,905.82,863.43,186.02,5647.59,626.58,3749.33,1689.83,5785.97,274.08,180.81,254.03,710.74,756.03,20422.94,435.59,7607.10,8536.86,9350.72,312.14,376.94,377.36,504.46,2.26,2.50
2014-03-10,SCHISM,suisun,1,20297.64,19413.42,997.11,6432.13,15641.38,1.00,1.00,3.67,-0.17,71.80,644.60,1423.37,2215.30,2215.30,545.65,448.51,429.66,429.66,1002.69,560.54,560.54,987.43,10368.52,3431.46,873.47,237.39,274.51,683.99,333.36,261.79,254.46,901.52,866.91,225.49,5761.61,607.39,3512.39,1130.78,5575.58,280.11,161.68,263.30,683.99,872.86,20073.73,413.32,7376.82,7948.59,8621.85,296.89,357.95,364.35,494.98,2.09,3.37
2014-03-11,SCHISM,suisun,1,19176.12,18366.66,973.98,7192.50,13877.56,1.00,1.00,4.58,-0.23,71.20,334.00,1253.97,1995.82,1995.82,550.27,448.51,406.95,406.95,988.24,554.25,554.25,1009.40,9319.37,2997.33,1165.29,271.71,235.23,618.04,327.36,241.71,245.17,898.86,867.32,263.09,5651.03,601.55,3251.07,1257.44,5534.48,277.53,182.77,277.10,618.66,1163.47,19731.73,395.89,6857.09,7235.24,8115.52,261.58,347.91,338.28,495.82,2.02,4.16
2014-03-12,SCHISM,suisun,1,22565.03,21897.23,972.37,6678.93,17746.35,1.00,1.00,5.39,-0.11,75.80,175.90,1063.78,1795.00,1795.00,554.88,443.22,384.82,384.82,993.33,538.52,538.52,1015.70,9221.29,3029.01,1050.62,263.52,219.43,581.90,322.43,214.23,236.52,899.07,871.83,206.64,5643.97,576.88,3024.27,1582.34,5366.36,270.85,192.10,261.58,582.74,1049.20,19296.58,381.63,6803.87,6152.67,8129.02,254.89,330.79,314.71,481.27,2.11,4.94
2014-03-13,SCHISM,suisun,1,22891.90,22181.88,984.28,5979.71,18755.28,1.00,1.00,5.97,-0.06,75.40,107.30,966.11,1682.53,1682.53,489.29,407.16,361.15,361.15,970.93,518.35,518.35,1009.40,12770.56,4809.04,1665.17,280.11,215.96,804.47,339.78,218.78,233.71,890.47,883.10,173.20,5061.67,527.81,3804.38,1219.66,4597.28,264.38,177.77,255.54,807.15,1664.97,22912.73,354.74,8279.87,8167.94,8951.84,260.93,311.71,308.49,457.40,2.19,5.49
2014-03-14,SCHISM,suisun,1,19525.53,18788.67,983.85,5652.48,15510.43,1.00,1.00,5.93,-0.19,74.20,72.60,726.12,1399.10,1399.10,519.61,423.30,352.18,352.18,957.48,503.19,503.19,996.18,11973.86,4725.26,1562.73,271.93,215.31,809.00,330.57,214.44,233.71,881.67,883.10,185.81,4504.74,518.56,3365.08,1656.09,4510.45,267.19,160.16,254.03,811.26,1561.94,21839.36,341.49,7851.56,8214.20,8718.78,265.46,300.11,300.76,471.98,2.05,5.51
2014-03-15,SCHISM,suisun,1,15796.21,15156.39,965.96,7027.65,10440.50,1.00,1.00,5.38,-0.30,74.20,197.40,903.38,1598.43,1598.43,546.91,444.91,344.48,344.48,967.88,488.65,488.65,978.26,10704.05,4204.39,1283.72,256.83,212.06,742.39,317.72,208.38,233.71,881.46,881.46,196.23,4518.73,513.93,2939.79,1656.88,4311.46,261.58,174.73,247.55,743.22,1283.72,20426.30,334.86,7069.28,7309.07,8121.48,263.30,298.40,298.40,497.08,1.94,5.02
2014-03-16,SCHISM,suisun,1,13109.25,12559.14,966.36,6891.34,7891.01,1.00,1.00,4.35,-0.23,75.60,393.10,1099.85,1766.68,1766.68,535.37,428.17,337.00,337.00,958.50,479.16,479.16,976.64,10593.51,4236.22,1326.19,259.64,210.33,766.14,318.14,202.74,227.01,877.36,885.15,182.55,4508.05,493.71,2867.70,1540.73,4053.14,251.65,188.41,238.04,767.79,1326.99,19493.92,330.15,6626.86,6713.90,7707.75,264.17,290.23,294.53,478.95,2.02,4.09
2014-03-17,SCHISM,suisun,1,11883.31,11400.14,953.20,5607.65,7643.35,1.00,1.00,3.63,-0.25,73.80,294.00,708.50,1350.55,1350.55,483.80,343.63,337.00,337.00,959.52,469.24,469.24,979.28,10753.80,4524.80,1749.32,264.81,213.58,827.30,317.72,209.03,218.13,875.11,883.92,171.25,4228.26,493.92,2927.43,1682.73,3883.96,251.22,191.02,234.58,828.74,1749.91,20556.16,318.57,6503.81,6682.16,7807.75,260.50,280.11,290.01,386.74,2.00,3.39
2014-03-18,SCHISM,suisun,1,10637.03,10184.77,871.42,5707.44,6241.25,1.00,1.00,2.93,-0.41,74.00,132.10,572.35,1217.25,1217.25,520.87,386.74,326.72,326.72,957.07,455.92,455.92,969.91,9853.93,4013.03,1527.44,250.36,215.96,727.50,305.27,204.91,216.39,874.70,892.72,171.25,4171.06,505.72,2631.32,1783.33,3897.55,252.73,192.10,230.47,728.33,1527.04,19176.62,318.79,5749.33,5806.91,7272.96,254.46,276.24,286.78,438.56,1.88,2.68
2014-03-19,SCHISM,suisun,1,9526.46,9126.83,786.63,4914.75,5993.74,1.00,1.00,2.39,-0.46,75.80,159.70,755.11,1405.99,1405.99,497.30,347.48,316.43,316.43,957.07,439.62,439.62,968.89,10136.20,4089.69,1469.63,246.68,219.86,744.46,301.62,205.12,212.93,877.16,908.27,179.29,4047.20,498.77,2703.65,1802.19,3826.20,252.08,192.10,231.98,745.90,1468.44,19975.00,316.43,5422.08,5486.82,7217.17,253.16,277.74,280.11,410.98,1.86,2.17
2014-03-20,SCHISM,suisun,1,8650.06,8250.92,733.25,4367.32,5578.18,1.00,1.00,2.21,-0.36,78.40,240.60,802.80,1456.62,1456.62,463.74,324.79,305.70,305.70,937.08,410.98,410.98,976.43,11576.41,4630.72,1840.27,259.42,227.44,846.61,304.20,208.16,212.93,872.86,911.34,191.89,3819.49,487.39,2893.20,1955.56,3654.77,251.44,204.04,236.31,848.04,1839.48,21263.44,308.70,5783.63,5713.38,7609.93,252.08,275.16,278.60,378.00,1.99,2.01
2014-03-21,SCHISM,suisun,1,8221.17,7854.74,712.73,2714.22,6779.80,1.00,1.00,2.40,-0.23,80.40,213.50,773.62,1407.78,1407.78,416.08,342.35,295.82,295.82,922.99,387.16,387.16,974.60,13880.88,6022.91,2838.37,319.00,231.33,1106.72,328.00,217.04,212.93,860.15,905.41,192.10,3536.22,466.70,3112.75,2279.93,3470.35,258.99,194.71,248.20,1110.57,2837.04,23463.33,300.33,6998.43,7058.63,8777.14,254.46,275.16,280.76,390.14,2.12,2.18
2014-03-22,SCHISM,suisun,1,8238.25,7862.16,678.10,2187.43,7224.55,1.00,1.00,2.79,-0.20,81.20,170.20,665.82,1291.82,1291.82,490.55,364.99,295.82,295.82,912.36,366.70,366.70,960.54,14630.62,6835.38,3336.65,402.69,233.71,1246.99,335.50,220.51,212.93,857.28,908.48,192.10,3363.76,466.07,3134.32,3127.32,3456.64,263.95,192.10,262.87,1250.21,3335.71,23565.02,304.84,7449.82,8095.70,9346.22,254.46,275.16,280.54,403.12,2.12,2.50
