datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2011-10-28,SCHISM,base,2,18416.13,17363.86,4650.34,10730.42,12215.04,1.0,0.0,,,80.0,127.7,6.69,1292.35,1292.35,369.26,464.59,408.01,307.85,464.59,331.22,13105.79,6451.78,3201.99,448.09,176.25,2516.81,1201.55,235.23,312.78,316.43,302.69,151.89,12822.68,1255.43,11156.54,4639.17,12805.2,675.68,129.47,477.68,2519.69,3201.8,22680.48,497.08,464.59,408.01,12866.55,13199.86,12295.63,601.55,530.96,643.46,405.46,0.02,-1.72
2011-10-29,SCHISM,base,2,18378.58,17001.97,4720.44,11005.71,11847.86,1.0,0.0,,,79.8,70.6,-174.86,1130.65,1130.65,360.51,477.47,394.19,316.0,495.19,323.72,13105.46,6172.78,2962.02,376.72,171.25,2335.59,1114.61,225.49,292.59,316.43,297.75,151.46,12794.44,1235.14,10952.1,4106.01,12722.62,641.38,129.47,406.31,2336.94,2961.26,22979.29,497.3,495.19,394.19,12621.14,12797.46,11872.63,605.72,518.56,643.25,407.8,0.16,-2.02
2011-10-30,SCHISM,base,2,18628.77,16930.91,4737.06,10940.46,12042.42,1.0,0.0,,,78.2,109.9,-273.04,1024.75,1024.75,360.51,460.57,369.26,304.84,527.18,323.93,13556.93,6281.49,2912.03,324.15,161.03,2250.72,1074.13,218.78,278.82,316.43,302.26,150.37,12760.47,1225.89,10747.31,3686.37,12673.16,638.67,129.47,392.91,2252.65,2910.89,24005.36,486.12,527.18,369.26,12512.68,12512.34,11861.28,620.33,514.98,641.17,396.1,0.32,-2.13
2011-10-31,SCHISM,base,2,18055.67,16273.87,4749.37,8782.11,13494.39,1.0,0.0,,,77.8,669.1,140.57,1432.59,1432.59,336.78,446.61,357.52,295.82,554.25,311.28,13754.9,6207.06,2653.53,278.6,152.98,2125.44,1012.24,218.99,269.34,316.43,295.82,150.37,12715.05,1209.8,10478.76,3517.84,12613.06,611.36,129.47,407.8,2126.61,2652.96,23874.16,481.69,554.25,357.52,12461.27,12401.59,11946.11,611.78,510.14,627.21,355.17,0.26,-1.92
2011-11-01,SCHISM,base,2,18056.44,16226.98,4718.91,11024.66,11334.08,1.0,0.0,,,77.2,190.3,-226.31,749.6,749.6,347.69,460.15,357.52,311.71,560.54,306.56,12176.59,5483.56,2643.58,240.2,152.98,1826.73,887.61,270.85,257.91,303.77,300.33,150.37,12662.05,1146.12,10237.05,3504.14,12541.49,484.22,129.47,320.29,1828.5,2643.0,23197.46,489.5,560.54,357.52,12533.23,12485.38,11950.68,377.36,509.72,573.74,377.79,0.15,-1.53
2011-11-02,SCHISM,base,2,17516.86,15960.92,4530.73,11114.15,10424.49,1.0,0.0,,,78.4,317.8,-191.15,766.37,766.37,364.99,457.4,356.88,296.68,572.06,354.74,13380.44,5489.0,2202.29,265.24,153.2,1631.4,865.27,228.52,246.25,295.82,300.76,150.37,12535.76,1110.16,10027.51,3313.86,12413.05,472.61,129.47,350.47,1632.98,2201.91,23883.76,492.45,572.06,356.88,12304.24,12445.09,11962.35,336.14,500.46,515.61,389.08,0.13,-0.93
2011-11-03,SCHISM,base,2,16470.26,15230.35,3929.69,11042.86,8672.8,1.0,0.0,,,78.4,260.7,-423.58,479.71,479.71,357.31,447.03,339.56,289.8,560.54,319.86,15106.22,6483.43,2531.02,350.68,152.54,1757.58,862.61,248.84,237.17,309.56,283.13,150.37,12363.64,1112.18,9906.14,3115.21,12227.93,437.71,129.47,346.84,1760.53,2529.3,25529.95,474.3,560.54,339.56,12202.09,12515.37,12045.93,405.03,429.66,524.02,384.18,0.14,-0.35
2011-11-04,SCHISM,base,2,16374.9,15264.9,3480.62,9675.02,9368.93,1.0,0.0,,,80.2,239.7,-571.86,324.3,324.3,354.32,419.69,339.35,347.69,555.51,306.77,15080.96,6533.65,2573.63,395.89,156.68,1744.59,823.6,245.6,243.23,303.34,313.43,150.37,12233.17,1075.96,9508.18,2737.66,12053.7,459.3,110.54,369.69,1747.94,2572.86,24422.48,433.47,555.51,339.35,12068.75,12411.2,12102.91,461.63,410.35,508.04,365.63,0.16,0.21
2011-11-05,SCHISM,base,2,16375.3,15337.72,3238.84,9624.74,8771.17,1.0,0.0,,,78.8,102.8,-1115.43,-365.26,-365.26,359.23,378.43,337.0,429.87,524.86,375.66,15344.78,6778.76,2745.3,448.09,156.9,1807.3,811.88,251.22,251.22,298.61,402.48,150.37,12114.57,1029.71,9175.15,2649.32,11838.75,473.04,108.58,391.21,1811.62,2744.15,24229.34,408.86,524.86,337.0,11975.38,12309.31,12203.95,490.55,401.21,484.43,353.89,0.2,0.82
2011-11-06,SCHISM,base,2,16174.49,15132.29,3126.14,9491.96,8502.1,1.0,0.0,,,80.2,120.3,-1186.26,-461.33,-461.33,385.89,386.52,328.65,443.43,488.65,437.5,14889.25,6597.23,2791.29,456.76,156.03,1802.19,781.4,236.96,257.91,295.82,439.2,150.37,11929.69,991.9,8720.35,2597.98,11605.61,471.14,109.24,398.44,1807.69,2789.19,23376.9,402.91,488.65,328.65,11785.21,12171.01,12223.88,509.3,393.12,486.33,378.64,0.15,1.24
2011-11-07,SCHISM,base,2,16312.82,15290.11,2965.52,9077.08,8935.94,1.0,0.0,,,78.6,120.4,-1144.93,-393.62,-393.62,392.7,388.65,319.22,479.79,465.01,465.85,14417.27,6441.22,2851.71,456.76,155.37,1745.18,744.67,229.39,256.83,319.86,460.78,150.37,11738.26,956.87,8352.67,2564.23,11338.85,456.55,128.82,388.44,1749.51,2849.8,23006.63,389.29,465.01,319.22,11560.62,12039.84,12050.15,501.3,399.72,494.77,387.38,0.1,1.33
2011-11-08,SCHISM,base,2,16464.3,15443.06,2751.73,8364.08,9585.98,1.0,0.0,,,78.0,125.5,-1140.47,-373.07,-373.07,402.48,398.02,316.43,475.78,459.51,497.08,13847.56,6159.86,2743.77,447.88,155.37,1671.29,702.24,217.91,248.41,358.59,471.98,149.72,11476.55,932.79,8008.13,2573.05,11063.32,436.87,127.3,377.15,1675.43,2742.62,22754.55,389.08,459.51,316.43,11270.11,11803.17,11795.04,479.37,410.98,485.91,405.46,0.06,1.19
2011-11-09,SCHISM,base,2,16528.93,15518.01,2692.72,9018.15,8914.18,1.0,0.0,,,78.0,111.8,-1177.52,-407.93,-407.93,406.1,380.35,305.48,538.94,445.13,513.93,13402.71,5789.4,2471.83,383.76,158.64,1552.63,651.57,207.73,237.39,398.23,499.19,149.72,11186.69,911.54,7639.73,2590.89,10723.03,409.5,129.26,342.56,1556.0,2470.68,22492.65,391.42,445.13,305.48,10909.77,11456.33,11423.36,455.5,414.59,475.99,386.31,0.01,0.78
2011-11-10,SCHISM,base,2,16401.77,15397.68,2632.63,8133.61,10015.47,1.0,0.0,,,78.0,112.4,-772.92,138.43,138.43,418.63,393.34,301.83,546.91,439.2,561.38,13470.21,5764.31,2362.22,340.85,159.72,1507.19,620.95,204.47,233.71,425.2,548.8,150.37,10699.43,880.03,7377.0,2498.75,10330.26,378.43,129.47,307.63,1510.37,2362.22,22894.39,395.68,439.2,301.83,10643.83,11136.09,11072.18,437.71,410.77,470.71,412.68,0.04,0.21
2011-11-11,SCHISM,base,2,15869.9,14969.16,2608.59,8132.21,9430.96,1.0,0.0,,,77.6,40.3,-875.02,-8.82,-8.82,428.39,387.16,299.04,557.82,449.57,566.62,13206.71,5752.22,2378.62,321.57,158.2,1473.01,593.61,198.18,233.71,448.3,549.01,150.37,10224.0,862.2,7122.51,2392.88,10019.94,364.78,120.33,296.68,1476.59,2378.62,22884.11,390.78,449.57,299.04,10464.88,10897.99,10887.75,423.72,409.28,458.03,413.96,0.03,-0.29
2011-11-12,SCHISM,base,2,16031.5,14893.77,2595.65,8152.6,9697.84,1.0,0.0,,,77.4,53.7,-723.0,170.3,170.3,428.17,375.87,299.68,560.54,459.51,571.43,12756.43,5582.28,2280.71,299.9,156.68,1411.68,561.59,192.54,229.17,464.59,560.54,150.37,9834.97,851.53,6776.98,2445.47,9759.45,355.6,129.47,285.92,1412.88,2280.32,22651.67,383.33,459.51,299.68,10310.36,10749.87,10818.92,408.43,400.99,442.8,412.47,-0.03,-0.61
2011-11-13,SCHISM,base,2,16387.47,15211.79,2553.93,8855.9,9431.24,1.0,0.0,,,77.8,62.2,-592.07,319.51,319.51,434.75,371.18,299.04,556.35,459.51,583.99,12765.85,5544.62,2255.36,298.4,154.07,1398.72,543.56,187.33,213.14,485.91,560.54,150.37,9577.66,843.32,6534.01,2522.57,9584.75,351.75,119.46,283.34,1401.51,2254.98,22384.55,381.41,459.51,299.04,10173.49,10692.07,10784.23,399.72,391.21,436.23,387.38,-0.06,-0.72
2011-11-14,SCHISM,base,2,16705.58,15528.09,2524.92,8513.58,10141.98,1.0,0.0,,,77.4,76.1,-498.85,389.1,389.1,423.08,366.7,298.61,560.54,450.42,584.2,13016.02,5666.03,2327.67,302.48,153.41,1429.42,535.79,186.02,212.93,510.77,558.24,150.37,9430.0,828.33,6362.65,2579.0,9476.36,348.33,121.86,278.17,1433.2,2327.48,22480.6,378.43,450.42,298.61,10142.73,10700.45,10884.5,392.7,377.15,429.66,393.12,-0.03,-0.63
2011-11-15,SCHISM,base,2,16867.97,15711.69,2477.44,8835.14,10068.93,1.0,0.0,,,77.4,54.5,-386.84,514.5,514.5,419.48,376.94,299.04,580.64,439.2,590.89,13168.26,5668.38,2299.27,307.2,152.11,1419.85,527.6,184.94,212.93,527.81,561.38,150.37,9307.77,811.06,6172.6,2669.22,9370.29,336.14,129.47,278.6,1423.24,2298.69,22325.41,369.9,439.2,299.04,10102.5,10686.77,10963.36,382.9,371.39,422.02,400.36,-0.08,-0.34
2011-11-16,SCHISM,base,2,16914.94,15826.12,2470.71,5544.3,13543.43,1.0,0.0,,,77.6,92.2,-205.72,739.16,739.16,421.81,393.34,305.27,588.38,435.59,603.22,13555.08,5688.63,2293.47,321.57,150.37,1414.67,519.61,180.16,212.93,536.84,575.41,150.37,9179.66,789.85,6048.27,2686.63,9187.99,325.86,129.47,274.73,1419.06,2292.89,22402.31,364.99,435.59,305.27,10023.38,10620.22,10963.54,372.46,363.5,405.25,407.37,-0.1,0.14
2011-11-17,SCHISM,base,2,16845.13,15871.98,2428.09,6578.39,12442.41,1.0,0.0,,,78.0,130.4,-122.02,808.94,808.94,430.51,390.99,299.25,596.12,418.84,619.5,13831.76,5861.19,2404.45,365.21,150.59,1456.1,513.72,184.72,212.93,543.56,594.65,149.06,8988.69,754.79,5982.79,2583.22,9002.59,312.35,123.16,277.31,1459.48,2403.49,22581.52,359.66,418.84,299.25,9978.81,10609.77,10905.67,364.35,359.66,400.78,412.68,-0.03,0.52
2011-11-18,SCHISM,base,2,16774.94,15915.85,2413.3,5110.26,13765.02,1.0,0.01,,,77.4,222.5,-90.46,779.55,779.55,431.57,409.71,300.97,600.71,415.87,611.36,13949.05,6060.32,2508.55,413.96,152.98,1519.9,507.19,186.68,212.93,553.83,598.83,150.37,8852.52,721.09,5918.68,2473.56,8897.41,317.5,117.29,290.44,1523.87,2508.17,22485.67,352.39,415.87,300.97,9933.87,10601.56,10900.89,357.95,353.25,386.52,427.75,0.07,0.75
2011-11-19,SCHISM,base,2,16912.21,16131.3,2438.42,5749.4,13213.0,1.0,1.0,,,76.4,141.4,-246.84,575.4,575.4,439.2,393.76,307.85,603.01,398.44,606.77,12976.46,5607.07,2342.73,397.59,154.28,1390.94,478.53,175.38,207.51,556.35,600.71,150.37,8794.38,709.91,5278.41,2241.81,8743.87,317.5,121.2,295.6,1393.53,2341.76,21744.74,358.16,398.44,307.85,9385.0,10300.75,10813.28,343.2,354.32,371.39,425.2,0.07,0.77
2011-11-20,SCHISM,base,2,17173.44,16371.2,2533.34,5792.28,13379.89,1.0,1.0,,,76.8,92.1,-442.51,357.22,357.22,441.74,388.44,314.07,616.16,398.44,607.18,11945.55,4986.1,1825.95,320.29,152.54,1220.87,438.77,165.81,196.45,570.18,611.36,150.37,8680.79,692.7,4365.56,1655.5,8389.74,297.11,113.59,270.85,1224.08,1824.77,21028.57,343.2,398.44,314.07,8433.1,9480.86,10443.11,329.93,346.41,352.61,423.3,0.04,0.6
2011-11-21,SCHISM,base,2,17704.59,16937.39,2587.52,5774.75,14021.83,1.0,1.0,,,76.6,98.7,-396.82,421.98,421.98,438.14,387.38,315.14,595.28,393.34,617.62,12286.49,5074.44,1921.94,267.19,150.37,1169.52,412.47,162.12,192.54,576.46,608.44,149.72,8320.65,667.58,3770.05,1388.54,7532.65,274.73,111.85,244.31,1171.74,1921.15,21314.47,340.42,393.34,315.14,7931.55,8924.02,10102.5,312.78,334.64,351.97,420.54,0.08,0.3
2011-11-22,SCHISM,base,2,18117.46,17257.36,2515.32,5327.12,14804.46,1.0,1.0,,,75.6,86.2,-415.0,424.16,424.16,443.43,389.72,319.0,554.67,378.0,614.7,12109.11,4953.39,1842.42,263.95,150.37,1101.46,392.91,156.46,192.1,580.64,573.53,145.36,7628.44,649.7,3175.54,1496.86,6882.36,260.28,127.08,232.2,1104.5,1842.03,21369.46,338.71,378.0,319.0,7326.59,8461.76,9861.69,305.27,329.93,341.06,425.2,0.02,-0.14
2011-11-23,SCHISM,base,2,18046.45,17171.2,2429.03,4886.58,15078.3,1.0,1.0,,,74.6,64.2,-446.4,400.7,400.7,441.53,389.29,330.15,555.09,378.0,583.36,11470.1,4643.21,1611.63,228.09,149.72,994.55,363.07,150.15,191.89,583.15,540.83,143.19,6910.64,642.83,2688.73,1394.93,6171.17,247.33,142.75,216.18,996.79,1611.83,21014.36,340.85,378.0,330.15,6820.43,7975.12,9646.41,291.09,325.86,330.15,423.51,0.04,-0.65
2011-11-24,SCHISM,base,2,18142.42,17299.85,2376.87,5040.44,14874.46,1.0,1.0,,,73.4,71.9,-532.49,305.29,305.29,435.17,382.69,329.07,588.59,376.08,568.29,10930.94,4310.9,1380.36,199.48,150.37,893.95,336.78,148.19,186.89,585.25,570.39,134.48,6213.7,633.88,2316.85,1293.94,5541.18,232.63,150.37,202.3,896.41,1381.16,20319.11,337.85,376.08,329.07,6274.68,7417.48,9329.94,277.1,319.43,324.15,415.44,-0.01,-1.09
2011-11-25,SCHISM,base,2,18854.59,17946.92,2338.79,5036.76,15704.09,1.0,1.0,,,70.6,89.2,-363.33,484.6,484.6,438.35,383.76,329.07,608.02,357.52,582.74,10345.7,3917.09,1191.08,180.81,153.85,791.09,312.57,153.2,185.16,568.08,599.46,141.45,5536.11,629.09,2060.87,1191.69,5034.48,224.19,150.37,193.19,793.15,1191.08,19910.76,337.64,357.52,329.07,5751.68,6953.3,8932.36,262.87,313.43,313.21,421.81,-0.08,-1.52
2011-11-26,SCHISM,base,2,19623.18,18748.27,2310.08,5008.81,16322.25,1.0,1.0,,,70.0,67.3,-534.91,314.47,314.47,459.09,382.9,334.86,624.92,357.52,606.98,8960.35,3026.92,755.82,171.25,168.42,629.09,287.21,156.24,185.81,563.9,615.95,150.37,5043.43,637.21,1839.48,1094.38,4757.17,218.13,150.37,192.97,628.88,755.82,19372.48,338.5,357.52,334.86,5057.84,6118.37,8467.52,248.84,309.56,302.05,430.08,-0.11,-1.86
2011-11-27,SCHISM,base,2,20073.09,19263.66,2285.16,2585.03,19027.62,1.0,1.0,,,70.0,69.8,-675.8,145.77,145.77,511.82,444.91,337.64,640.75,357.52,620.75,9217.3,2791.67,603.84,171.25,171.25,565.78,272.14,161.68,186.89,551.11,620.75,162.33,4636.6,625.75,1705.8,751.28,4381.62,207.51,150.37,186.89,566.62,604.89,20934.82,343.42,357.52,337.64,4781.19,5860.47,8046.4,234.79,307.2,295.39,477.47,-0.01,-2.02
2011-11-28,SCHISM,base,2,20183.49,19377.01,2268.05,3876.47,17785.8,1.0,1.0,,,69.8,81.2,-708.07,161.86,161.86,546.49,467.97,338.71,643.67,357.52,637.63,9831.7,2804.83,574.37,171.25,171.25,529.7,260.07,161.46,186.02,562.64,639.71,171.25,4159.39,613.65,1565.11,624.29,4036.62,205.77,150.37,186.68,529.91,573.74,21417.74,345.55,357.52,338.71,4541.37,5923.19,7775.02,230.68,305.05,289.8,492.66,0.04,-2.09
2011-11-29,SCHISM,base,2,19942.44,19129.4,2217.65,3667.87,17704.56,1.0,1.0,,,69.8,381.0,-406.65,476.48,476.48,436.23,388.87,341.28,657.81,357.52,640.75,9852.73,2707.66,539.78,171.25,171.25,484.43,251.44,158.85,186.24,582.74,640.75,171.25,3804.76,600.71,1366.38,587.13,3777.89,199.92,159.72,185.37,484.22,539.99,21068.96,347.05,357.52,341.28,4303.14,5675.62,7560.35,219.21,300.11,281.62,447.03,0.09,-1.94
2011-11-30,SCHISM,base,2,19480.27,18694.2,2153.5,3293.91,17606.52,1.0,1.0,,,68.8,504.3,-229.05,710.95,710.95,547.54,392.91,337.64,660.93,357.52,655.53,8950.97,2287.28,655.32,172.77,171.25,427.33,240.42,171.03,182.55,597.58,657.4,171.25,3611.91,593.61,1168.11,500.03,3661.13,192.76,161.68,180.81,427.11,654.69,19982.07,345.98,357.52,337.64,4307.95,5242.76,7612.04,197.1,290.44,257.91,463.53,0.05,-1.67
2011-12-01,SCHISM,base,2,19076.73,18292.86,2086.52,8504.19,11871.03,0.39,1.0,,,70.0,237.7,-550.33,281.33,281.33,560.33,436.87,344.7,674.23,357.52,660.72,8238.9,1928.0,751.07,176.68,173.2,346.62,236.74,171.25,189.06,606.35,661.76,171.25,3673.66,518.35,1085.07,594.03,3806.62,195.36,154.07,182.11,347.05,750.04,19895.34,337.64,357.52,344.7,5541.0,6397.92,7731.18,173.42,269.56,227.44,478.53,0.05,-1.26
2011-12-02,SCHISM,base,2,18373.25,17608.79,2026.03,10910.26,8618.32,0.0,1.0,,,70.8,343.4,-527.3,337.07,337.07,484.65,353.25,339.56,680.67,357.52,679.63,11209.2,2675.92,725.43,177.12,171.25,385.67,244.95,174.94,186.89,617.41,660.72,172.77,3425.64,520.24,1069.07,742.19,3461.71,192.1,150.37,182.33,385.67,724.61,22581.52,304.41,357.52,339.56,5261.86,6328.44,7688.9,174.51,240.2,216.18,399.29,0.11,-0.61
2011-12-03,SCHISM,base,2,18345.35,17560.14,1954.44,10303.08,9040.14,0.0,1.0,,,72.6,116.2,-840.37,-21.98,-21.98,475.99,349.83,305.7,704.31,357.52,687.93,10945.08,2914.13,739.08,179.72,171.25,423.3,246.68,185.59,189.5,619.08,674.23,189.06,3500.76,501.09,1061.57,635.96,3636.62,195.79,150.37,182.33,424.14,739.29,22473.47,272.79,357.52,305.7,5528.5,6771.1,8233.64,192.1,220.08,212.93,384.82,0.03,-0.01
2011-12-04,SCHISM,base,2,18622.35,17833.64,1920.06,10275.96,9286.05,0.0,1.0,,,73.4,121.3,-859.1,-26.91,-26.91,462.9,329.07,329.5,740.32,357.52,713.63,12824.07,3896.43,898.45,184.72,171.25,522.34,251.65,185.16,192.1,628.88,694.15,192.1,3273.71,473.46,1108.75,567.87,3544.84,196.45,138.4,183.42,524.02,897.84,23530.65,265.03,357.52,329.5,5559.11,6909.92,8568.11,192.1,212.93,214.44,375.02,0.08,0.35
2011-12-05,SCHISM,base,2,18625.26,17837.77,1908.7,10292.06,9221.52,0.0,1.0,,,75.0,92.8,-927.59,-111.9,-111.9,482.54,328.22,341.06,740.32,357.52,735.98,12366.97,4068.36,1110.77,181.46,170.6,610.52,253.38,184.5,192.1,633.25,720.47,192.1,3343.8,463.74,1112.99,701.41,3608.54,201.0,131.65,183.85,611.78,1110.77,22316.84,263.3,357.52,341.06,5232.94,6403.83,8938.45,194.93,212.93,218.34,402.91,-0.04,0.58
2011-12-06,SCHISM,base,2,18687.53,17918.4,1846.88,10994.16,8506.01,0.0,1.0,,,76.8,85.1,-949.14,-141.46,-141.46,469.24,295.6,353.04,750.45,357.52,746.11,12682.65,4621.54,1338.79,181.68,159.72,735.98,260.5,188.2,192.1,635.75,737.43,192.1,3390.85,443.01,1134.41,659.48,3443.11,203.82,129.47,184.5,737.02,1337.99,22108.18,264.81,357.52,353.04,5333.12,6486.29,9128.66,210.33,212.93,221.81,388.87,-0.05,0.77
2011-12-07,SCHISM,base,2,18879.44,18128.99,1803.87,11000.47,8660.91,0.0,1.0,,,77.2,79.7,-942.23,-131.33,-131.33,473.25,286.57,349.83,760.16,357.52,761.81,12996.04,5184.52,1687.46,185.16,152.76,909.29,276.02,193.84,192.1,637.42,740.32,184.94,3259.56,426.27,1173.76,841.27,3318.38,203.82,118.81,186.68,911.95,1686.28,22036.4,263.52,357.52,349.83,5451.83,6671.46,9420.14,212.93,212.93,227.44,365.42,-0.05,0.69
2011-12-08,SCHISM,base,2,19545.37,18777.02,1776.9,10729.44,9612.84,0.0,1.0,,,77.4,79.1,-900.89,-83.05,-83.05,474.94,286.14,344.06,760.16,365.21,760.16,13024.3,5457.99,1860.07,187.54,150.37,1045.14,295.39,196.23,192.1,639.92,747.35,183.64,3150.96,417.78,1173.35,1036.62,3144.72,204.69,114.02,185.81,1047.37,1858.5,21926.94,261.36,365.21,344.06,5644.52,6841.79,9661.78,212.93,212.93,238.47,355.81,-0.08,0.53
2011-12-09,SCHISM,base,2,20206.46,19461.7,1761.73,10641.82,10413.65,0.0,1.0,,,78.0,80.2,-832.52,-19.21,-19.21,477.26,284.63,335.5,760.16,411.62,762.01,12834.95,5572.5,1935.23,190.37,148.84,1160.85,321.36,195.79,192.32,640.75,758.09,176.9,3030.53,416.93,1214.23,1179.6,3030.91,200.78,108.58,175.81,1163.67,1934.84,22089.44,259.64,411.62,335.5,5762.15,6778.94,9779.11,224.84,217.26,241.06,363.93,0.05,0.42
