datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2011-11-23,SCHISM,base,6,17968.79,17093.54,1830.77,5210.78,14800.01,1.0,1.0,4.57,2.39,76.4,61.5,272.72,1126.19,1126.19,346.2,283.13,290.01,570.18,233.71,600.29,12061.98,4153.46,1328.59,176.25,134.26,641.79,235.66,137.53,150.37,557.61,588.8,129.47,6921.66,435.59,5852.18,1181.41,7052.06,175.81,140.58,164.51,643.25,1327.99,21700.83,249.06,233.71,290.01,7522.06,7585.76,8063.95,195.14,213.58,219.43,318.79,0.4,1.73
2011-11-24,SCHISM,base,6,17308.56,16465.99,1826.94,5086.39,14267.33,1.0,1.0,5.68,2.51,73.8,67.6,285.82,1198.24,1198.24,359.44,298.4,281.62,579.81,213.79,580.64,13261.13,4977.33,1805.53,214.66,143.4,818.25,240.42,138.4,150.37,546.28,574.78,129.47,7032.89,412.47,6146.57,1417.66,7338.62,178.86,143.19,171.25,820.52,1804.55,22125.48,240.63,213.79,281.62,8146.38,8269.72,9062.86,189.93,212.93,217.91,335.93,0.22,2.79
2011-11-25,SCHISM,base,6,16918.65,16010.98,1853.43,5170.5,14118.92,1.0,1.0,6.35,2.08,71.6,86.1,603.44,1572.97,1572.97,382.26,314.93,280.76,599.67,212.93,580.64,11639.09,4106.76,1387.14,204.91,151.46,687.52,225.49,140.36,150.37,542.51,585.04,129.47,7397.68,426.69,6257.65,1680.76,7606.4,181.25,144.27,174.29,689.8,1386.74,20118.98,244.31,212.93,280.76,8335.35,8500.71,9102.8,182.33,212.93,214.23,359.02,-0.26,3.1
2011-11-26,SCHISM,base,6,16943.93,16069.02,1912.7,5155.87,14182.37,1.0,1.0,6.33,1.86,71.8,65.8,547.41,1563.8,1563.8,397.8,324.79,280.97,612.61,212.93,586.92,10404.25,3410.22,1010.41,194.93,153.85,582.74,214.23,148.63,150.37,546.7,600.71,131.65,7594.76,415.23,6376.62,2032.43,7684.85,174.07,141.88,172.99,584.41,1010.21,19260.63,243.01,212.93,280.97,8095.35,8344.1,8391.14,173.86,210.76,210.54,368.41,-0.39,2.88
2011-11-27,SCHISM,base,6,17156.45,16347.02,1991.59,3922.42,15666.47,0.99,1.0,5.85,1.87,72.2,67.0,507.84,1528.1,1528.1,415.02,333.79,268.48,632.84,212.93,602.38,10293.05,3445.56,984.58,199.48,158.42,585.25,215.09,150.37,150.37,548.17,619.29,141.66,7578.53,393.55,6509.71,2426.41,7614.86,172.99,142.1,174.94,586.71,984.98,19599.19,238.69,212.93,268.48,7706.87,7987.06,7716.56,171.25,207.73,202.95,386.52,-0.34,2.29
2011-11-28,SCHISM,base,6,17281.27,16474.79,2083.06,3365.08,16518.7,0.0,1.0,5.03,1.94,71.2,79.2,598.65,1687.87,1687.87,532.85,378.22,260.28,640.75,212.93,620.75,10746.53,3642.98,1031.14,200.13,154.5,625.33,215.96,150.37,150.37,555.09,638.25,150.37,7528.76,368.62,6643.46,2860.66,7513.05,173.64,149.06,172.77,627.0,1031.95,19955.73,239.77,212.93,260.28,7469.78,7682.03,7544.47,171.25,207.73,195.14,439.62,-0.28,1.43
2011-11-29,SCHISM,base,6,17128.64,16315.6,2177.41,3888.39,16037.03,0.01,1.0,4.08,1.9,70.0,374.2,993.56,2093.72,2093.72,498.56,362.22,256.4,651.99,212.93,638.25,9902.73,3235.98,816.4,185.37,156.9,589.85,212.06,150.37,150.37,566.2,640.75,150.37,7474.91,360.72,6673.78,3279.18,7448.76,174.29,140.14,172.55,591.1,817.02,18963.91,236.52,212.93,256.4,7308.36,7456.71,7382.3,171.25,199.7,194.71,421.17,-0.32,0.42
2011-11-30,SCHISM,base,6,16760.59,15974.52,2256.74,3528.8,16270.56,0.99,1.0,3.11,1.83,67.8,490.8,1272.83,2415.68,2415.68,538.94,396.31,254.46,660.72,212.93,640.75,8352.74,2432.19,811.06,175.38,157.33,516.45,205.77,150.37,150.37,577.92,658.02,150.37,7406.88,378.64,6688.4,3711.6,7452.47,172.99,140.14,172.99,516.24,810.85,17749.95,232.63,212.93,254.46,7115.06,7267.47,7234.53,169.07,197.53,192.1,435.81,-0.46,-0.65
2011-12-01,SCHISM,base,6,16373.82,15589.95,2307.76,5924.84,13588.11,0.0,1.0,2.24,1.7,68.8,227.6,1058.98,2073.63,2073.63,502.56,387.59,254.46,671.53,212.93,657.61,6645.12,1689.63,814.14,171.25,161.25,376.08,193.19,150.37,151.46,590.89,668.0,148.63,7427.2,360.72,6679.31,4101.93,7490.1,172.12,139.7,167.12,376.3,814.14,17129.8,226.79,212.93,254.46,7132.26,7180.49,7209.37,150.37,192.1,176.68,462.9,-0.52,-1.46
2011-12-02,SCHISM,base,6,16137.71,15373.25,2338.26,9737.55,9576.32,0.0,1.0,1.8,1.9,69.2,326.0,1163.9,2217.27,2217.27,441.95,241.28,249.49,680.67,212.93,664.67,9370.67,2296.76,674.02,166.25,154.28,407.8,197.1,150.37,150.37,609.48,677.35,150.37,7352.59,332.29,6771.64,4487.06,7344.98,164.51,133.39,161.68,407.8,674.44,20782.04,218.56,212.93,249.49,7020.46,7140.06,6881.29,150.37,180.59,171.25,349.19,-0.24,-1.73
2011-12-03,SCHISM,base,6,15826.18,15040.98,2356.93,10620.82,8389.58,0.0,1.0,1.58,2.0,71.2,108.0,935.28,1948.83,1948.83,427.96,213.14,233.71,697.89,212.93,680.67,8679.91,2295.4,721.92,166.03,152.98,410.35,201.65,150.37,152.33,617.83,683.99,150.37,7281.1,340.42,6767.54,4774.77,7338.79,164.29,129.47,156.46,410.35,721.71,21106.63,198.62,212.93,233.71,7273.49,7206.54,7478.44,150.37,171.25,171.25,229.6,-0.26,-1.85
2011-12-04,SCHISM,base,6,16183.31,15394.6,2354.25,10304.35,9114.61,0.0,1.0,1.65,1.99,73.8,113.4,994.8,2043.84,2043.84,399.72,205.12,240.2,720.47,212.93,687.72,11451.57,3195.57,767.38,158.85,150.37,502.35,214.66,155.37,150.37,633.04,712.6,150.37,7192.89,331.86,6819.54,5045.98,7261.09,168.64,127.3,159.29,503.19,767.38,23627.73,192.97,212.93,240.2,7610.28,7624.21,8130.43,151.67,171.25,171.25,260.07,-0.19,-1.66
2011-12-05,SCHISM,base,6,16982.51,16195.01,2341.4,10292.08,9942.45,0.0,1.0,2.0,2.09,75.6,84.9,995.52,2063.03,2063.03,404.82,204.26,265.68,738.05,212.93,715.71,12638.82,4108.61,982.34,157.98,150.37,613.86,228.74,158.2,150.37,642.83,722.74,150.37,7166.13,324.15,6872.93,5298.95,7295.62,174.94,122.29,160.16,614.07,982.74,24506.27,192.1,212.93,265.68,8159.53,8208.95,9093.42,162.99,171.25,172.12,314.5,-0.12,-1.22
2011-12-06,SCHISM,base,6,17433.47,16664.34,2359.22,10659.26,10097.52,0.0,1.0,2.43,2.01,77.0,77.5,1041.58,2138.36,2138.36,424.57,214.88,278.82,757.68,212.93,730.4,14295.32,4915.74,1272.69,158.64,150.37,766.76,248.41,160.59,152.33,647.2,742.19,150.37,7220.53,315.79,6945.48,5525.6,7407.41,176.25,114.24,162.77,767.17,1272.09,24905.01,192.32,212.93,278.82,8782.71,9021.7,9788.42,171.25,171.25,174.07,333.36,-0.25,-0.74
2011-12-07,SCHISM,base,6,18295.31,17544.86,2324.55,11013.97,10637.02,0.0,1.0,2.92,1.98,78.2,73.0,1104.13,2259.59,2259.59,430.93,217.04,280.33,746.32,212.93,748.8,15036.29,5555.3,1627.05,166.47,147.54,943.0,273.87,159.94,154.94,656.15,760.16,150.37,7344.81,309.78,7093.59,5712.66,7639.02,178.64,106.19,165.6,944.83,1625.87,24729.4,192.1,212.93,280.33,9414.25,9734.44,10443.62,171.25,171.25,177.99,338.92,-0.23,-0.22
2011-12-08,SCHISM,base,6,19341.6,18573.25,2232.6,10892.78,11774.72,0.0,1.0,3.37,2.06,78.4,73.3,1166.58,2386.11,2386.11,420.11,218.34,273.0,743.22,200.78,746.32,15919.91,6374.65,2128.75,193.41,132.52,1212.22,324.36,162.55,158.64,659.27,752.93,146.23,7583.12,307.85,7344.45,5883.55,8008.13,185.37,97.49,173.2,1217.05,2126.8,25272.97,192.1,200.78,273.0,10112.65,10480.64,11165.74,178.64,171.25,183.85,342.56,-0.14,0.23
